^SAMPLE = GSM1017477
200011_s_at	48000.45	2.44E-04
200012_x_at	681125.75	2.44E-04
200013_at	635135.00	2.44E-04
200014_s_at	73224.06	2.44E-04
200015_s_at	303763.20	7.32E-04
200016_x_at	491210.70	2.44E-04
200017_at	605638.10	2.44E-04
200018_at	665442.60	2.44E-04
200019_s_at	324040.28	2.44E-04
200020_at	63173.89	2.44E-04
200021_at	684352.50	7.32E-04
200022_at	600698.06	2.44E-04
200023_s_at	370879.06	2.44E-04
200024_at	491719.25	2.44E-04
200025_s_at	716682.94	2.44E-04
200026_at	763048.25	2.44E-04
200027_at	187985.95	2.44E-04
200028_s_at	112880.86	2.44E-04
200029_at	545820.70	2.44E-04
200030_s_at	459621.70	2.44E-04
200031_s_at	753015.40	2.44E-04
200032_s_at	684386.00	2.44E-04
200033_at	241451.11	2.44E-04
200034_s_at	493751.90	2.44E-04
200035_at	16792.12	5.86E-03
200036_s_at	450395.97	2.44E-04
200037_s_at	152607.95	2.44E-04
200038_s_at	786877.80	2.44E-04
200039_s_at	89056.31	2.44E-04
200040_at	53048.31	2.44E-04
200041_s_at	123059.51	2.44E-04
200042_at	64185.07	7.32E-04
200043_at	173958.47	2.44E-04
200044_at	61404.27	2.44E-04
200045_at	27451.16	2.44E-04
200046_at	150743.81	2.44E-04
200047_s_at	125973.71	2.44E-04
200048_s_at	205090.89	2.44E-04
200049_at	11362.25	7.32E-04
200050_at	49152.18	7.32E-04
200051_at	6870.66	2.44E-04
200052_s_at	54413.03	2.44E-04
200053_at	52205.02	1.22E-03
200054_at	13524.81	7.32E-04
200055_at	58993.15	2.44E-04
200056_s_at	34647.78	2.44E-04
200057_s_at	239517.16	2.44E-04
200058_s_at	35163.32	2.44E-04
200059_s_at	422983.00	2.44E-04
200060_s_at	49636.88	2.44E-04
200061_s_at	737575.06	2.44E-04
200062_s_at	678395.50	2.44E-04
200063_s_at	528265.10	2.44E-04
200064_at	255737.36	7.32E-04
200065_s_at	213626.53	2.44E-04
200066_at	39099.12	2.44E-04
200067_x_at	128549.56	2.44E-04
200068_s_at	194288.25	2.44E-04
200069_at	6606.57	1.22E-03
200070_at	9401.35	4.15E-03
200071_at	44468.99	2.44E-04
200072_s_at	61286.53	2.44E-04
200073_s_at	76218.71	2.44E-04
200074_s_at	312514.53	2.44E-04
200075_s_at	37856.77	2.44E-04
200076_s_at	26759.96	2.44E-04
200077_s_at	549725.30	2.44E-04
200078_s_at	44458.06	1.95E-03
200079_s_at	88613.04	2.44E-04
200080_s_at	303182.72	2.44E-04
200081_s_at	806016.60	2.44E-04
200082_s_at	563708.30	2.44E-04
200083_at	59713.02	1.22E-03
200084_at	116384.33	2.44E-04
200085_s_at	170453.16	2.44E-04
200086_s_at	156433.14	2.44E-04
200087_s_at	271464.16	2.44E-04
200088_x_at	771961.20	2.44E-04
200089_s_at	400770.97	2.44E-04
200090_at	110384.40	7.32E-04
200091_s_at	338750.03	2.44E-04
200092_s_at	755686.56	2.44E-04
200093_s_at	127959.34	2.44E-04
200094_s_at	481734.16	2.44E-04
200095_x_at	875962.10	2.44E-04
200096_s_at	261413.16	2.44E-04
200097_s_at	141406.73	2.44E-04
200098_s_at	85705.13	2.44E-04
200099_s_at	791432.75	2.44E-04
200593_s_at	34972.65	2.44E-04
200594_x_at	99915.92	2.44E-04
200595_s_at	135923.81	2.44E-04
200596_s_at	48709.86	2.44E-04
200597_at	11124.98	7.32E-04
200598_s_at	87005.97	2.44E-04
200599_s_at	210009.02	2.44E-04
200600_at	108864.83	2.44E-04
200601_at	91697.40	2.44E-04
200602_at	93306.64	2.44E-04
200603_at	136784.95	2.44E-04
200604_s_at	74575.34	2.44E-04
200605_s_at	181097.80	2.44E-04
200606_at	46376.20	2.44E-04
200607_s_at	26213.89	7.32E-04
200608_s_at	64704.70	2.44E-04
200609_s_at	237797.56	2.44E-04
200610_s_at	119621.70	1.22E-03
200611_s_at	179748.36	2.44E-04
200612_s_at	30920.02	1.95E-03
200613_at	311991.16	2.44E-04
200614_at	353884.34	2.44E-04
200615_s_at	60986.52	7.32E-04
200616_s_at	35092.43	7.32E-04
200617_at	17075.15	2.44E-04
200618_at	188111.53	2.44E-04
200619_at	20868.06	1.86E-02
200620_at	247488.23	2.44E-04
200621_at	178026.23	2.44E-04
200622_x_at	33263.62	2.44E-04
200623_s_at	26273.76	2.44E-04
200624_s_at	82830.97	2.44E-04
200625_s_at	171773.48	2.44E-04
200626_s_at	141091.16	2.44E-04
200627_at	163278.92	2.44E-04
200628_s_at	63883.04	1.86E-02
200629_at	86694.70	2.44E-04
200630_x_at	106873.34	2.44E-04
200631_s_at	114688.84	2.44E-04
200632_s_at	40674.93	2.44E-04
200633_at	645009.90	2.44E-04
200634_at	326139.56	2.44E-04
200635_s_at	6800.10	2.93E-03
200636_s_at	38666.68	2.93E-03
200637_s_at	5971.28	2.44E-04
200638_s_at	172444.50	2.44E-04
200639_s_at	68719.74	2.44E-04
200640_at	114596.09	2.44E-04
200641_s_at	152302.34	2.44E-04
200642_at	247461.66	2.44E-04
200643_at	50101.11	7.32E-04
200644_at	24181.12	7.32E-04
200645_at	295664.60	2.44E-04
200646_s_at	25359.48	7.32E-04
200647_x_at	208786.22	2.44E-04
200648_s_at	20375.13	2.44E-04
200649_at	44631.97	2.44E-04
200650_s_at	573384.10	2.44E-04
200651_at	795516.90	2.44E-04
200652_at	151363.95	2.44E-04
200653_s_at	91194.63	2.44E-04
200654_at	345494.12	1.42E-02
200655_s_at	108288.84	2.44E-04
200656_s_at	155603.22	2.44E-04
200657_at	138831.06	2.44E-04
200658_s_at	45240.58	2.44E-04
200659_s_at	12487.26	2.44E-04
200660_at	194290.19	1.95E-03
200661_at	74481.94	2.44E-04
200662_s_at	145704.72	2.44E-04
200663_at	445946.12	2.44E-04
200664_s_at	20347.80	8.06E-03
200665_s_at	465031.66	2.44E-04
200666_s_at	35934.15	2.44E-04
200667_at	77104.30	2.44E-04
200668_s_at	206730.28	2.44E-04
200669_s_at	91981.02	2.44E-04
200670_at	46270.57	2.44E-04
200671_s_at	4215.66	6.76E-02
200672_x_at	10414.56	4.15E-03
200673_at	407158.78	2.44E-04
200674_s_at	671239.80	2.44E-04
200675_at	324458.12	2.44E-04
200676_s_at	12031.68	2.44E-04
200677_at	264098.90	2.44E-04
200678_x_at	79298.27	2.44E-04
200679_x_at	57761.65	2.44E-04
200680_x_at	241561.20	2.44E-04
200681_at	101261.40	7.32E-04
200682_s_at	102173.61	2.44E-04
200683_s_at	48750.14	2.44E-04
200684_s_at	29348.23	2.44E-04
200685_at	12323.10	7.32E-04
200686_s_at	88897.43	2.44E-04
200687_s_at	21732.46	7.32E-04
200688_at	4007.58	8.06E-02
200689_x_at	690435.90	2.44E-04
200690_at	10521.39	1.42E-02
200691_s_at	60959.68	2.44E-04
200692_s_at	32828.14	2.44E-04
200693_at	202590.53	2.44E-04
200694_s_at	64585.03	2.44E-04
200695_at	41035.30	7.32E-04
200696_s_at	118982.82	7.32E-04
200697_at	48041.34	2.93E-03
200698_at	154202.66	2.44E-04
200699_at	103136.75	2.44E-04
200700_s_at	173560.31	2.44E-04
200701_at	105013.02	2.44E-04
200702_s_at	15453.96	2.44E-04
200703_at	289727.12	2.44E-04
200704_at	159110.56	2.44E-04
200705_s_at	469384.12	2.44E-04
200706_s_at	87570.94	2.44E-04
200707_at	38377.79	2.44E-04
200708_at	48555.50	2.44E-04
200709_at	141429.86	2.44E-04
200710_at	49932.31	2.44E-04
200711_s_at	66057.34	2.44E-04
200712_s_at	27184.52	7.32E-04
200713_s_at	84586.04	2.44E-04
200714_x_at	86855.24	2.44E-04
200715_x_at	498159.75	2.44E-04
200716_x_at	1004218.10	2.44E-04
200717_x_at	909632.56	2.44E-04
200718_s_at	474063.12	2.44E-04
200719_at	5781.38	1.95E-03
200720_s_at	33895.46	2.44E-04
200721_s_at	31066.59	7.32E-04
200722_s_at	59893.16	2.44E-04
200723_s_at	200866.25	2.44E-04
200724_at	2094.43	1.12E-01
200725_x_at	580958.56	2.44E-04
200726_at	140083.28	2.44E-04
200727_s_at	41844.86	7.32E-04
200728_at	170395.66	2.44E-04
200729_s_at	114699.84	2.44E-04
200730_s_at	20913.83	2.44E-04
200731_s_at	11671.04	2.44E-04
200732_s_at	29596.37	2.44E-04
200733_s_at	40846.59	1.95E-03
200734_s_at	53958.63	2.44E-04
200735_x_at	543841.50	2.44E-04
200736_s_at	197861.83	2.44E-04
200737_at	59755.21	5.86E-03
200738_s_at	213644.20	2.44E-04
200739_s_at	38207.94	2.93E-03
200740_s_at	115122.07	2.44E-04
200741_s_at	819703.60	2.44E-04
200742_s_at	48797.60	2.44E-04
200743_s_at	68585.34	2.44E-04
200744_s_at	68471.68	2.44E-04
200745_s_at	123433.56	2.44E-04
200746_s_at	105979.80	2.44E-04
200747_s_at	23691.38	1.42E-02
200748_s_at	697168.10	2.44E-04
200749_at	53415.04	2.44E-04
200750_s_at	184466.25	2.44E-04
200751_s_at	86166.58	2.44E-04
200752_s_at	7335.64	7.32E-04
200753_x_at	25928.32	7.32E-04
200754_x_at	103473.78	2.44E-04
200755_s_at	194413.39	2.44E-04
200756_x_at	156009.40	2.44E-04
200757_s_at	219088.95	2.44E-04
200758_s_at	54428.19	2.44E-04
200759_x_at	63200.47	2.44E-04
200760_s_at	141562.23	2.44E-04
200761_s_at	186742.40	2.44E-04
200762_at	181122.36	2.44E-04
200763_s_at	819074.30	2.44E-04
200764_s_at	52719.82	2.44E-04
200765_x_at	119851.30	2.44E-04
200766_at	18020.58	7.32E-04
200767_s_at	8275.08	4.15E-03
200768_s_at	51198.14	2.44E-04
200769_s_at	17108.21	2.93E-03
200770_s_at	105666.65	2.44E-04
200771_at	326368.25	2.44E-04
200772_x_at	96538.56	2.44E-04
200773_x_at	144874.05	2.44E-04
200774_at	171470.64	2.44E-04
200775_s_at	268407.94	2.44E-04
200776_s_at	95704.73	2.44E-04
200777_s_at	100779.56	2.44E-04
200778_s_at	206935.48	2.44E-04
200779_at	237205.80	2.44E-04
200780_x_at	559782.30	2.44E-04
200781_s_at	636236.25	2.44E-04
200782_at	325005.47	2.44E-04
200783_s_at	10177.80	2.93E-03
200784_s_at	6365.99	5.86E-03
200785_s_at	18373.26	7.32E-04
200786_at	114953.80	2.44E-04
200787_s_at	130349.94	2.44E-04
200788_s_at	247026.45	2.44E-04
200789_at	23151.54	2.39E-02
200790_at	57345.88	7.32E-04
200791_s_at	83023.31	2.44E-04
200792_at	146494.11	1.22E-03
200793_s_at	24523.06	5.86E-03
200794_x_at	170657.61	2.44E-04
200795_at	981.45	4.32E-01
200796_s_at	10510.51	1.07E-02
200797_s_at	95327.01	1.22E-03
200798_x_at	77189.51	2.44E-04
200799_at	115992.20	2.44E-04
200800_s_at	36155.44	2.44E-04
200801_x_at	1249648.00	2.44E-04
200802_at	156567.34	2.44E-04
200803_s_at	212628.70	7.32E-04
200804_at	85627.63	2.44E-04
200805_at	22318.33	2.44E-04
200806_s_at	123750.90	2.44E-04
200807_s_at	229606.08	2.44E-04
200808_s_at	63997.23	7.32E-04
200809_x_at	746173.50	2.44E-04
200810_s_at	60820.61	2.44E-04
200811_at	38213.36	1.42E-02
200812_at	67859.70	2.44E-04
200813_s_at	20300.39	2.93E-03
200814_at	71615.64	2.44E-04
200815_s_at	23871.14	7.32E-04
200816_s_at	58035.12	7.32E-04
200817_x_at	1037002.70	2.44E-04
200818_at	169036.31	2.44E-04
200819_s_at	602770.56	2.44E-04
200820_at	72518.99	2.44E-04
200821_at	34179.00	2.44E-04
200822_x_at	145824.11	2.44E-04
200823_x_at	476569.10	2.44E-04
200824_at	100421.59	2.44E-04
200825_s_at	26932.71	1.22E-03
200826_at	291076.66	2.44E-04
200827_at	71503.48	1.22E-03
200828_s_at	92217.39	2.44E-04
200829_x_at	69454.39	2.44E-04
200830_at	63450.28	2.44E-04
200831_s_at	16216.35	1.07E-02
200832_s_at	53599.35	2.44E-04
200833_s_at	265629.53	2.44E-04
200834_s_at	587342.56	2.44E-04
200835_s_at	4062.44	3.34E-01
200836_s_at	17316.21	1.07E-02
200837_at	77063.00	2.44E-04
200838_at	298716.20	2.44E-04
200839_s_at	391639.66	2.44E-04
200840_at	239667.61	2.44E-04
200841_s_at	25463.56	2.44E-04
200842_s_at	100843.14	2.44E-04
200843_s_at	49713.12	2.44E-04
200844_s_at	359272.84	2.44E-04
200845_s_at	305057.78	2.44E-04
200846_s_at	50171.41	2.44E-04
200847_s_at	158327.25	2.44E-04
200848_at	59027.45	2.44E-04
200849_s_at	39524.80	2.44E-04
200850_s_at	97764.51	2.44E-04
200851_s_at	58499.86	4.15E-03
200852_x_at	39373.19	4.15E-03
200853_at	110205.98	2.44E-04
200854_at	12366.71	2.44E-04
200855_at	6864.14	1.95E-03
200856_x_at	8965.40	2.44E-04
200857_s_at	12571.79	4.15E-03
200858_s_at	361270.06	2.44E-04
200859_x_at	226637.92	2.44E-04
200860_s_at	42620.34	2.44E-04
200861_at	10158.56	5.86E-03
200862_at	29995.57	2.44E-04
200863_s_at	128042.81	2.44E-04
200864_s_at	16768.08	2.44E-04
200865_at	602.66	5.68E-01
200866_s_at	165145.80	7.32E-04
200867_at	20498.58	2.44E-04
200868_s_at	26340.00	1.22E-03
200869_at	725370.94	2.44E-04
200870_at	167612.56	2.44E-04
200871_s_at	224973.45	2.44E-04
200872_at	130529.04	2.44E-04
200873_s_at	131005.06	2.44E-04
200874_s_at	5307.87	7.32E-04
200875_s_at	19534.01	7.32E-04
200876_s_at	171322.20	2.44E-04
200877_at	170926.23	2.44E-04
200878_at	211213.61	2.44E-04
200879_s_at	15022.39	1.22E-03
200880_at	58862.16	2.44E-04
200881_s_at	84109.45	2.44E-04
200882_s_at	69718.09	2.44E-04
200883_at	59868.64	7.32E-04
200884_at	5984.66	2.39E-02
200885_at	187773.40	7.32E-04
200886_s_at	228771.40	2.44E-04
200887_s_at	98522.15	2.44E-04
200888_s_at	415932.40	2.44E-04
200889_s_at	58945.01	2.44E-04
200890_s_at	34311.59	2.44E-04
200891_s_at	170879.39	2.44E-04
200892_s_at	35383.31	2.44E-04
200893_at	97875.36	7.32E-04
200894_s_at	5723.53	3.03E-02
200895_s_at	11798.08	1.95E-03
200896_x_at	65267.12	2.44E-04
200897_s_at	138179.61	2.44E-04
200898_s_at	18786.22	1.22E-03
200899_s_at	26283.81	2.44E-04
200900_s_at	29347.40	2.44E-04
200901_s_at	30836.42	7.32E-04
200902_at	135310.97	2.44E-04
200903_s_at	61291.53	2.44E-04
200904_at	36513.15	2.44E-04
200905_x_at	92735.83	2.44E-04
200906_s_at	20651.91	2.44E-04
200907_s_at	115380.44	2.44E-04
200908_s_at	1306.29	1.95E-01
200909_s_at	649230.70	2.44E-04
200910_at	90640.23	2.44E-04
200911_s_at	59263.20	8.06E-03
200912_s_at	415250.40	2.44E-04
200913_at	9089.03	5.86E-03
200914_x_at	29559.03	2.44E-04
200915_x_at	121172.02	2.44E-04
200916_at	108102.43	1.95E-03
200917_s_at	33115.59	5.86E-03
200918_s_at	90196.59	7.32E-04
200919_at	49536.08	1.42E-02
200920_s_at	66661.68	2.44E-04
200921_s_at	52488.66	2.44E-04
200922_at	73377.59	2.44E-04
200923_at	55223.05	4.15E-03
200924_s_at	29318.63	7.32E-04
200925_at	268359.70	2.44E-04
200926_at	903757.20	2.44E-04
200927_s_at	32190.48	2.44E-04
200928_s_at	1285.32	2.44E-04
200929_at	131341.95	2.44E-04
200930_s_at	1197.63	1.12E-01
200931_s_at	195455.14	2.44E-04
200932_s_at	56578.98	7.32E-04
200933_x_at	721258.75	2.44E-04
200934_at	101306.70	2.44E-04
200935_at	18881.46	2.44E-04
200936_at	613929.44	2.44E-04
200937_s_at	373458.53	2.44E-04
200938_s_at	101.24	6.96E-01
200939_s_at	101.12	8.05E-01
200940_s_at	12198.96	7.32E-04
200941_at	59430.36	7.32E-04
200942_s_at	139806.70	2.44E-04
200943_at	226064.97	2.44E-04
200944_s_at	185208.39	2.44E-04
200945_s_at	222878.56	2.44E-04
200946_x_at	26056.65	2.44E-04
200947_s_at	32752.66	4.15E-03
200948_at	91271.30	2.44E-04
200949_x_at	552954.00	2.44E-04
200950_at	91330.30	2.44E-04
200951_s_at	811.54	3.34E-01
200952_s_at	299.57	5.68E-01
200953_s_at	4011.29	8.06E-03
200954_at	40318.68	1.12E-01
200955_at	33773.58	7.32E-04
200956_s_at	15201.50	1.22E-03
200957_s_at	13227.02	7.32E-04
200958_s_at	143731.80	2.44E-04
200959_at	19436.46	2.44E-04
200960_x_at	173080.42	4.15E-03
200961_at	42825.18	1.95E-03
200962_at	56283.34	7.32E-04
200963_x_at	804641.94	2.44E-04
200964_at	95052.02	2.44E-04
200965_s_at	12914.38	7.32E-04
200966_x_at	413990.12	2.44E-04
200967_at	382943.40	2.44E-04
200968_s_at	243958.92	2.44E-04
200969_at	55231.00	2.44E-04
200970_s_at	55977.43	1.22E-03
200971_s_at	212241.02	2.44E-04
200972_at	119111.70	2.44E-04
200973_s_at	68172.81	2.44E-04
200974_at	200715.50	2.44E-04
200975_at	44503.08	2.44E-04
200976_s_at	111017.01	2.44E-04
200977_s_at	164875.66	2.44E-04
200978_at	151522.55	2.44E-04
200979_at	5665.50	2.44E-04
200980_s_at	34601.16	1.22E-03
200981_x_at	515377.62	2.44E-04
200982_s_at	140075.22	2.44E-04
200983_x_at	288438.90	2.44E-04
200984_s_at	188308.08	2.44E-04
200985_s_at	225868.77	2.44E-04
200986_at	44379.47	2.44E-04
200987_x_at	34509.37	7.32E-04
200988_s_at	5193.87	2.44E-04
200989_at	373383.00	2.44E-04
200990_at	35687.13	7.32E-04
200991_s_at	69044.54	7.32E-04
200992_at	90779.66	2.44E-04
200993_at	72042.77	2.44E-04
200994_at	66792.98	2.44E-04
200995_at	20556.50	4.15E-03
200996_at	194247.52	7.32E-04
200997_at	43178.43	2.44E-04
200998_s_at	249938.64	2.44E-04
200999_s_at	203502.33	2.44E-04
201000_at	66526.52	1.07E-02
201001_s_at	95612.27	2.44E-04
201002_s_at	90006.41	2.44E-04
201003_x_at	43626.72	2.44E-04
201004_at	191064.70	2.44E-04
201005_at	75738.67	2.44E-04
201006_at	3923.57	3.76E-02
201007_at	100494.45	2.44E-04
201008_s_at	111996.93	2.44E-04
201009_s_at	95759.38	2.44E-04
201010_s_at	129207.13	2.44E-04
201011_at	55900.01	2.44E-04
201012_at	366942.70	2.44E-04
201013_s_at	38765.47	2.44E-04
201014_s_at	31837.21	2.44E-04
201015_s_at	5183.47	3.03E-02
201016_at	19011.34	2.44E-04
201017_at	18824.11	2.44E-04
201018_at	11639.29	7.32E-04
201019_s_at	49399.14	2.44E-04
201020_at	18749.42	2.44E-04
201021_s_at	292775.75	2.44E-04
201022_s_at	566630.44	2.44E-04
201023_at	76826.33	2.44E-04
201024_x_at	35102.96	2.44E-04
201025_at	6811.38	7.32E-04
201026_at	3077.58	8.06E-02
201027_s_at	9024.61	7.32E-04
201028_s_at	271801.30	2.44E-04
201029_s_at	352969.20	2.44E-04
201030_x_at	323644.80	2.44E-04
201031_s_at	76250.68	2.44E-04
201032_at	58243.91	7.32E-04
201033_x_at	927213.40	2.44E-04
201034_at	109294.91	2.44E-04
201035_s_at	11461.61	8.06E-03
201036_s_at	8758.54	7.32E-04
201037_at	41631.99	7.32E-04
201038_s_at	6349.32	8.06E-03
201039_s_at	14433.08	7.32E-04
201040_at	18538.65	1.22E-03
201041_s_at	120516.63	2.44E-04
201042_at	25768.26	5.86E-03
201043_s_at	11511.05	1.22E-03
201044_x_at	5099.40	2.44E-04
201045_s_at	770.43	4.66E-01
201046_s_at	23997.25	3.03E-02
201047_x_at	70431.82	2.44E-04
201048_x_at	3491.92	8.06E-02
201049_s_at	888837.44	2.44E-04
201050_at	47562.60	7.32E-04
201051_at	37127.71	2.44E-04
201052_s_at	29023.27	2.44E-04
201053_s_at	22844.38	1.22E-03
201054_at	119925.01	2.44E-04
201055_s_at	20340.39	2.44E-04
201056_at	14738.86	7.32E-04
201057_s_at	26207.48	7.32E-04
201058_s_at	418287.97	2.44E-04
201059_at	64963.33	2.44E-04
201060_x_at	159052.05	2.44E-04
201061_s_at	173334.38	2.44E-04
201062_at	728.49	3.04E-01
