^SAMPLE = GSM1017506
200005_at	104680.02	2.44E-04
200006_at	361772.30	2.44E-04
200007_at	292993.70	2.44E-04
200008_s_at	153408.06	2.44E-04
200009_at	254024.77	2.44E-04
200010_at	358204.16	2.44E-04
200011_s_at	39906.91	2.44E-04
200012_x_at	372457.28	2.44E-04
200013_at	569892.06	2.44E-04
200014_s_at	106717.89	2.44E-04
200015_s_at	267566.56	7.32E-04
200016_x_at	533933.30	2.44E-04
200017_at	402009.28	2.44E-04
200018_at	495324.06	2.44E-04
200019_s_at	346493.40	2.44E-04
200020_at	104841.68	2.44E-04
200021_at	470445.66	7.32E-04
200022_at	411171.30	2.44E-04
200023_s_at	176675.47	2.44E-04
200024_at	393896.10	7.32E-04
200025_s_at	485609.30	2.44E-04
200026_at	339196.80	2.44E-04
200027_at	208963.80	2.44E-04
200028_s_at	78305.56	2.44E-04
200029_at	403566.50	2.44E-04
200030_s_at	372494.44	2.44E-04
200031_s_at	553756.30	2.44E-04
200032_s_at	544677.94	2.44E-04
200033_at	291855.30	2.44E-04
200034_s_at	504900.50	2.44E-04
200035_at	8192.28	2.39E-02
200036_s_at	235622.77	2.44E-04
200037_s_at	199961.06	2.44E-04
200038_s_at	606628.94	2.44E-04
200039_s_at	207422.95	2.44E-04
200040_at	173463.75	2.44E-04
200041_s_at	193624.66	2.44E-04
200042_at	66842.80	2.44E-04
200043_at	336474.97	2.44E-04
200044_at	114507.40	2.44E-04
200045_at	28913.05	2.44E-04
200046_at	136622.40	2.44E-04
200047_s_at	226612.66	2.44E-04
200048_s_at	144426.66	2.44E-04
200049_at	12658.56	2.44E-04
200050_at	86415.20	2.44E-04
200051_at	9560.62	7.32E-04
200052_s_at	144392.60	2.44E-04
200053_at	14654.21	2.44E-04
200054_at	8555.98	2.44E-04
200055_at	61736.20	2.44E-04
200056_s_at	35647.67	2.44E-04
200057_s_at	346543.66	2.44E-04
200058_s_at	78676.24	2.44E-04
200059_s_at	285808.47	2.44E-04
200060_s_at	91662.18	2.44E-04
200061_s_at	472160.56	2.44E-04
200062_s_at	447863.25	2.44E-04
200063_s_at	477232.94	2.44E-04
200064_at	357584.56	2.44E-04
200065_s_at	157001.11	2.44E-04
200066_at	26771.28	2.44E-04
200067_x_at	140654.61	2.44E-04
200068_s_at	162265.66	2.44E-04
200069_at	18841.08	2.44E-04
200070_at	10661.45	5.86E-03
200071_at	63416.08	2.44E-04
200072_s_at	157132.83	2.44E-04
200073_s_at	196950.86	2.44E-04
200074_s_at	132188.72	2.44E-04
200075_s_at	29658.55	2.44E-04
200076_s_at	23460.41	2.44E-04
200077_s_at	395762.40	2.44E-04
200078_s_at	72697.30	2.44E-04
200079_s_at	126135.23	2.44E-04
200080_s_at	388110.12	2.44E-04
200081_s_at	425295.97	2.44E-04
200082_s_at	418585.20	2.44E-04
200083_at	39184.65	7.32E-04
200084_at	180327.23	2.44E-04
200085_s_at	211069.45	2.44E-04
200086_s_at	170995.33	2.44E-04
200087_s_at	235833.80	2.44E-04
200088_x_at	414963.56	2.44E-04
200089_s_at	335648.03	2.44E-04
200090_at	106406.88	2.44E-04
200091_s_at	282312.28	2.44E-04
200092_s_at	453542.34	2.44E-04
200093_s_at	269129.90	2.44E-04
200094_s_at	197964.56	2.44E-04
200095_x_at	529011.94	2.44E-04
200096_s_at	168653.08	2.44E-04
200097_s_at	177376.19	2.44E-04
200098_s_at	79880.13	2.44E-04
200099_s_at	633841.40	2.44E-04
200593_s_at	70660.25	2.44E-04
200594_x_at	189203.60	2.44E-04
200595_s_at	111081.14	2.44E-04
200596_s_at	34659.04	2.44E-04
200597_at	14162.17	2.44E-04
200598_s_at	107034.63	2.44E-04
200599_s_at	261554.50	2.44E-04
200600_at	140713.52	2.44E-04
200601_at	82882.42	2.44E-04
200602_at	51144.17	2.44E-04
200603_at	229996.11	2.44E-04
200604_s_at	68506.17	2.44E-04
200605_s_at	138906.73	2.44E-04
200606_at	184701.95	2.44E-04
200607_s_at	46760.34	7.32E-04
200608_s_at	127268.81	2.44E-04
200609_s_at	87894.37	7.32E-04
200610_s_at	232127.61	2.44E-04
200611_s_at	74531.59	2.44E-04
200612_s_at	34977.34	2.44E-04
200613_at	144363.27	2.44E-04
200614_at	280146.84	2.44E-04
200615_s_at	51401.39	2.44E-04
200616_s_at	40534.61	1.22E-03
200617_at	29762.50	2.44E-04
200618_at	214222.88	2.44E-04
200619_at	34139.13	1.07E-02
200620_at	57843.14	2.44E-04
200621_at	48074.97	2.44E-04
200622_x_at	34183.66	2.44E-04
200623_s_at	16460.56	7.32E-04
200624_s_at	118518.67	2.44E-04
200625_s_at	130080.98	2.44E-04
200626_s_at	184885.61	2.44E-04
200627_at	432437.75	2.44E-04
200628_s_at	32771.29	1.86E-02
200629_at	43383.54	2.44E-04
200630_x_at	123902.20	2.44E-04
200631_s_at	183006.72	2.44E-04
200632_s_at	23877.46	2.44E-04
200633_at	487973.47	2.44E-04
200634_at	265175.22	2.44E-04
200635_s_at	10076.71	7.32E-04
200636_s_at	31666.32	2.44E-04
200637_s_at	7637.60	2.44E-04
200638_s_at	301217.94	2.44E-04
200639_s_at	161782.69	2.44E-04
200640_at	233982.16	2.44E-04
200641_s_at	244897.10	2.44E-04
200642_at	341277.16	2.44E-04
200643_at	26365.56	7.32E-04
200644_at	16891.59	7.32E-04
200645_at	58533.44	2.44E-04
200646_s_at	9117.32	2.44E-04
200647_x_at	191663.83	2.44E-04
200648_s_at	5009.42	7.32E-04
200649_at	13476.56	2.44E-04
200650_s_at	672243.44	2.44E-04
200651_at	529797.56	2.44E-04
200652_at	83842.04	2.44E-04
200653_s_at	183815.40	2.44E-04
200654_at	191177.38	8.06E-03
200655_s_at	181099.78	2.44E-04
200656_s_at	95073.01	2.44E-04
200657_at	257522.56	2.44E-04
200658_s_at	78160.41	2.44E-04
200659_s_at	25550.83	2.44E-04
200660_at	154541.36	2.44E-04
200661_at	38625.20	2.44E-04
200662_s_at	152289.19	2.44E-04
200663_at	236058.40	2.44E-04
200664_s_at	31632.65	1.22E-03
200665_s_at	18886.59	7.32E-04
200666_s_at	55581.22	2.44E-04
200667_at	76294.99	2.44E-04
200668_s_at	200187.70	2.44E-04
200669_s_at	101498.82	2.44E-04
200670_at	30806.45	2.44E-04
200671_s_at	12983.45	5.86E-03
200672_x_at	23939.46	2.44E-04
200673_at	267639.16	2.44E-04
200674_s_at	386935.72	2.44E-04
200675_at	187284.66	2.44E-04
200676_s_at	12412.53	2.44E-04
200677_at	262040.10	2.44E-04
200678_x_at	42836.71	2.44E-04
200679_x_at	199836.45	2.44E-04
200680_x_at	453181.53	2.44E-04
200681_at	175077.64	2.44E-04
200682_s_at	150243.81	2.44E-04
200683_s_at	70599.23	2.44E-04
200684_s_at	29922.16	2.44E-04
200685_at	9078.93	7.32E-04
200686_s_at	105864.57	2.44E-04
200687_s_at	50266.22	2.44E-04
200688_at	3642.63	1.86E-02
200689_x_at	384938.25	2.44E-04
200690_at	19380.12	7.32E-04
200691_s_at	116490.09	2.44E-04
200692_s_at	63761.75	2.44E-04
200693_at	251087.53	2.44E-04
200694_s_at	53057.82	2.44E-04
200695_at	35733.84	2.44E-04
200696_s_at	19042.32	1.22E-03
200697_at	39297.34	1.95E-03
200698_at	64374.56	2.44E-04
200699_at	24964.01	7.32E-04
200700_s_at	63969.29	2.44E-04
200701_at	46960.26	2.44E-04
200702_s_at	11670.59	2.44E-04
200703_at	299381.56	2.44E-04
200704_at	90598.02	2.44E-04
200705_s_at	317647.20	2.44E-04
200706_s_at	55713.10	2.44E-04
200707_at	22042.30	2.44E-04
200708_at	59489.76	2.44E-04
200709_at	109450.24	2.44E-04
200710_at	22204.22	2.44E-04
200711_s_at	101079.48	2.44E-04
200712_s_at	69635.43	2.44E-04
200713_s_at	135202.61	2.44E-04
200714_x_at	28808.06	2.44E-04
200715_x_at	155703.61	2.44E-04
200716_x_at	510336.53	2.44E-04
200717_x_at	625939.00	2.44E-04
200718_s_at	513979.44	2.44E-04
200719_at	8692.71	2.44E-04
200720_s_at	16456.55	2.44E-04
200721_s_at	11624.95	7.32E-04
200722_s_at	50726.09	2.44E-04
200723_s_at	204134.70	2.44E-04
200724_at	1624.58	1.42E-02
200725_x_at	289846.40	2.44E-04
200726_at	226942.70	2.44E-04
200727_s_at	37352.18	7.32E-04
200728_at	133433.30	2.44E-04
200729_s_at	147700.56	2.44E-04
200730_s_at	22502.19	2.44E-04
200731_s_at	12344.61	2.44E-04
200732_s_at	26765.92	2.44E-04
200733_s_at	60965.04	7.32E-04
200734_s_at	28966.23	2.44E-04
200735_x_at	392358.00	2.44E-04
200736_s_at	111950.05	2.44E-04
200737_at	71405.63	2.44E-04
200738_s_at	248407.52	2.44E-04
200739_s_at	47770.88	2.44E-04
200740_s_at	206630.23	2.44E-04
200741_s_at	439950.40	2.44E-04
200742_s_at	14345.68	2.44E-04
200743_s_at	30688.98	2.44E-04
200744_s_at	93891.90	2.44E-04
200745_s_at	108000.34	2.44E-04
200746_s_at	120875.09	2.44E-04
200747_s_at	17012.29	2.93E-03
200748_s_at	864037.40	2.44E-04
200749_at	106360.60	2.44E-04
200750_s_at	347323.12	2.44E-04
200751_s_at	109654.51	2.44E-04
200752_s_at	6607.46	2.44E-04
200753_x_at	92304.67	2.44E-04
200754_x_at	244387.73	2.44E-04
200755_s_at	25637.55	2.44E-04
200756_x_at	18917.66	2.44E-04
200757_s_at	35554.38	7.32E-04
200758_s_at	28044.66	7.32E-04
200759_x_at	38213.36	2.44E-04
200760_s_at	58355.90	2.44E-04
200761_s_at	76025.71	2.44E-04
200762_at	97631.13	2.44E-04
200763_s_at	496251.44	2.44E-04
200764_s_at	94262.73	2.44E-04
200765_x_at	181950.05	2.44E-04
200766_at	33275.84	2.44E-04
200767_s_at	7617.53	2.44E-04
200768_s_at	69925.59	2.44E-04
200769_s_at	25981.88	7.32E-04
200770_s_at	44475.69	2.44E-04
200771_at	111417.53	2.44E-04
200772_x_at	333187.97	2.44E-04
200773_x_at	304906.12	2.44E-04
200774_at	189536.61	2.44E-04
200775_s_at	290444.10	2.44E-04
200776_s_at	173253.10	2.44E-04
200777_s_at	169076.97	2.44E-04
200778_s_at	206706.16	2.44E-04
200779_at	93614.94	2.44E-04
200780_x_at	330615.50	2.44E-04
200781_s_at	440545.78	2.44E-04
200782_at	247558.08	2.44E-04
200783_s_at	37845.62	2.44E-04
200784_s_at	135.40	9.44E-01
200785_s_at	181.98	7.54E-01
200786_at	212409.88	2.44E-04
200787_s_at	29079.06	2.44E-04
200788_s_at	83407.73	2.44E-04
200789_at	28283.43	8.06E-03
200790_at	116241.20	2.44E-04
200791_s_at	54327.45	2.44E-04
200792_at	219083.84	2.44E-04
200793_s_at	37162.16	2.44E-04
200794_x_at	188829.16	2.44E-04
200795_at	1401.42	5.62E-02
200796_s_at	10079.69	1.95E-03
200797_s_at	89782.16	2.44E-04
200798_x_at	93095.84	2.44E-04
200799_at	194143.90	2.44E-04
200800_s_at	67364.63	2.44E-04
200801_x_at	551542.94	2.44E-04
200802_at	116195.14	2.44E-04
200803_s_at	166841.48	2.44E-04
200804_at	86881.01	2.44E-04
200805_at	23237.92	2.44E-04
200806_s_at	289995.40	2.44E-04
200807_s_at	553394.10	2.44E-04
200808_s_at	9382.50	2.44E-04
200809_x_at	330825.84	2.44E-04
200810_s_at	72556.36	2.44E-04
200811_at	25340.48	2.93E-03
200812_at	109793.77	2.44E-04
200813_s_at	12678.61	1.95E-03
200814_at	61985.00	2.44E-04
200815_s_at	14985.03	2.44E-04
200816_s_at	32312.89	7.32E-04
200817_x_at	532319.70	2.44E-04
200818_at	174189.36	2.44E-04
200819_s_at	472296.40	2.44E-04
200820_at	99296.27	2.44E-04
200821_at	68132.48	2.44E-04
200822_x_at	115681.31	2.44E-04
200823_x_at	272772.62	2.44E-04
200824_at	195062.72	2.44E-04
200825_s_at	35985.98	2.44E-04
200826_at	327540.30	2.44E-04
200827_at	30538.15	7.32E-04
200828_s_at	150940.64	2.44E-04
200829_x_at	120742.28	2.44E-04
200830_at	117264.56	2.44E-04
200831_s_at	20951.24	2.93E-03
200832_s_at	58547.68	2.44E-04
200833_s_at	206798.64	2.44E-04
200834_s_at	474471.03	2.44E-04
200835_s_at	2127.60	4.32E-01
200836_s_at	7334.88	1.86E-02
200837_at	77267.00	2.44E-04
200838_at	94638.68	2.44E-04
200839_s_at	152088.48	2.44E-04
200840_at	365976.53	2.44E-04
200841_s_at	17324.45	2.44E-04
200842_s_at	61346.79	2.44E-04
200843_s_at	29941.11	2.44E-04
200844_s_at	149739.52	2.44E-04
200845_s_at	153548.38	2.44E-04
200846_s_at	131642.08	2.44E-04
200847_s_at	130813.74	2.44E-04
200848_at	75602.01	2.44E-04
200849_s_at	48207.25	2.44E-04
200850_s_at	138153.05	2.44E-04
200851_s_at	63191.52	7.32E-04
200852_x_at	22869.41	2.93E-03
200853_at	408030.44	2.44E-04
200854_at	9394.99	2.44E-04
200855_at	3979.25	2.44E-04
200856_x_at	4199.98	2.44E-04
200857_s_at	6265.66	2.93E-03
200858_s_at	287623.84	2.44E-04
200859_x_at	105713.30	7.32E-04
200860_s_at	49641.83	2.44E-04
200861_at	14457.14	1.95E-03
200862_at	91763.04	2.44E-04
200863_s_at	112511.09	2.44E-04
200864_s_at	23736.03	2.44E-04
200865_at	73.84	8.05E-01
200866_s_at	138725.61	2.44E-04
200867_at	25587.53	2.44E-04
200868_s_at	44206.35	7.32E-04
200869_at	514718.97	2.44E-04
200870_at	160771.72	2.44E-04
200871_s_at	193830.23	2.44E-04
200872_at	338029.03	2.44E-04
200873_s_at	224965.83	2.44E-04
200874_s_at	10154.42	2.44E-04
200875_s_at	57420.38	2.44E-04
200876_s_at	290728.25	7.32E-04
200877_at	206838.78	2.44E-04
200878_at	35194.29	2.44E-04
200879_s_at	2139.50	2.39E-02
200880_at	63792.84	2.44E-04
200881_s_at	132000.23	2.44E-04
200882_s_at	122603.00	2.44E-04
200883_at	91283.89	2.44E-04
200884_at	25577.21	7.32E-04
200885_at	117089.63	7.32E-04
200886_s_at	148915.83	2.44E-04
200887_s_at	79091.63	2.44E-04
200888_s_at	360357.30	2.44E-04
200889_s_at	81779.50	2.44E-04
200890_s_at	49812.01	2.44E-04
200891_s_at	196183.39	2.44E-04
200892_s_at	141727.02	2.44E-04
200893_at	252184.89	2.44E-04
200894_s_at	5960.65	2.39E-02
200895_s_at	13643.95	2.44E-04
200896_x_at	81740.13	2.44E-04
200897_s_at	87878.04	2.44E-04
200898_s_at	8417.27	1.95E-03
200899_s_at	19291.31	2.44E-04
200900_s_at	14574.01	2.44E-04
200901_s_at	15968.96	2.44E-04
200902_at	75856.41	2.44E-04
200903_s_at	56597.49	2.44E-04
200904_at	17474.78	7.32E-04
200905_x_at	59847.82	2.44E-04
200906_s_at	10205.75	2.44E-04
200907_s_at	56073.50	2.44E-04
200908_s_at	1090.54	1.12E-01
200909_s_at	450502.90	2.44E-04
200910_at	111237.46	2.44E-04
200911_s_at	62432.04	1.95E-03
200912_s_at	244783.48	2.44E-04
200913_at	15030.41	1.95E-03
200914_x_at	64562.63	2.44E-04
200915_x_at	212798.25	2.44E-04
200916_at	160368.61	2.44E-04
200917_s_at	12420.32	1.07E-02
200918_s_at	45412.16	7.32E-04
200919_at	40657.59	5.86E-03
200920_s_at	20597.62	2.44E-04
200921_s_at	22640.01	2.44E-04
200922_at	27171.06	2.44E-04
200923_at	64704.93	1.95E-03
200924_s_at	76711.61	2.44E-04
200925_at	284427.03	2.44E-04
200926_at	592461.10	2.44E-04
200927_s_at	42688.49	2.44E-04
200928_s_at	1261.56	5.86E-03
200929_at	94117.17	2.44E-04
200930_s_at	748.93	3.34E-01
200931_s_at	158300.14	2.44E-04
200932_s_at	50230.82	2.44E-04
200933_x_at	556144.94	2.44E-04
200934_at	263894.84	2.44E-04
200935_at	17395.61	2.44E-04
200936_at	405492.60	2.44E-04
200937_s_at	261542.61	2.44E-04
200938_s_at	372.47	3.66E-01
200939_s_at	230.65	5.34E-01
200940_s_at	6786.41	2.44E-04
200941_at	46980.82	2.44E-04
200942_s_at	164356.33	2.44E-04
200943_at	146425.25	2.44E-04
200944_s_at	325921.00	2.44E-04
200945_s_at	81955.77	2.44E-04
200946_x_at	21741.83	2.44E-04
200947_s_at	25622.69	1.22E-03
200948_at	31208.08	2.44E-04
200949_x_at	384598.25	2.44E-04
200950_at	49076.82	2.44E-04
200951_s_at	32.33	9.54E-01
200952_s_at	244.28	3.66E-01
200953_s_at	56.49	8.05E-01
200954_at	30733.97	1.30E-01
200955_at	46466.57	2.44E-04
200956_s_at	42942.34	2.44E-04
200957_s_at	43650.74	2.44E-04
200958_s_at	203726.77	2.44E-04
200959_at	71918.28	2.44E-04
200960_x_at	191200.73	1.95E-03
200961_at	57272.98	2.44E-04
200962_at	13461.35	1.22E-03
200963_x_at	462464.47	2.44E-04
200964_at	85124.44	2.44E-04
200965_s_at	43691.37	2.44E-04
200966_x_at	336818.84	2.44E-04
200967_at	245310.36	2.44E-04
200968_s_at	114151.86	2.44E-04
200969_at	61279.23	2.44E-04
200970_s_at	49662.74	7.32E-04
200971_s_at	144264.47	2.44E-04
200972_at	104692.11	2.44E-04
200973_s_at	55895.72	2.44E-04
200974_at	3554.04	5.86E-03
200975_at	86629.38	2.44E-04
200976_s_at	44152.38	2.44E-04
200977_s_at	59670.38	2.44E-04
200978_at	169749.06	2.44E-04
200979_at	12094.74	2.44E-04
200980_s_at	67127.27	1.22E-03
200981_x_at	314504.84	2.44E-04
200982_s_at	31547.27	2.44E-04
200983_x_at	120769.13	2.44E-04
200984_s_at	107261.89	2.44E-04
200985_s_at	98456.42	2.44E-04
200986_at	545.29	4.32E-01
200987_x_at	35989.78	2.44E-04
200988_s_at	8885.69	2.44E-04
200989_at	424566.72	2.44E-04
200990_at	53428.99	7.32E-04
200991_s_at	76253.89	7.32E-04
200992_at	106321.64	2.44E-04
200993_at	98854.25	2.44E-04
200994_at	83801.84	2.44E-04
200995_at	26492.75	7.32E-04
200996_at	193367.19	2.44E-04
200997_at	49911.78	2.44E-04
200998_s_at	48906.12	2.44E-04
200999_s_at	68498.66	2.44E-04
201000_at	49477.92	4.15E-03
201001_s_at	53693.69	2.44E-04
201002_s_at	56867.08	2.44E-04
201003_x_at	41457.28	2.44E-04
201004_at	75120.95	2.44E-04
201005_at	29260.36	2.44E-04
201006_at	2728.61	3.03E-02
201007_at	79348.73	2.44E-04
201008_s_at	44220.34	2.44E-04
201009_s_at	32298.20	2.44E-04
201010_s_at	54356.64	2.44E-04
201011_at	71283.25	2.44E-04
201012_at	304856.03	2.44E-04
201013_s_at	129090.77	2.44E-04
201014_s_at	120943.43	2.44E-04
201015_s_at	9637.07	2.44E-04
201016_at	72376.09	2.44E-04
201017_at	38069.73	2.44E-04
201018_at	48831.67	2.44E-04
201019_s_at	160136.28	2.44E-04
201020_at	45983.87	2.44E-04
201021_s_at	248006.25	2.44E-04
201022_s_at	313124.70	2.44E-04
201023_at	102979.60	2.44E-04
201024_x_at	43594.32	2.44E-04
201025_at	14706.32	2.44E-04
201026_at	5869.03	8.06E-03
201027_s_at	20272.23	2.44E-04
201028_s_at	38431.48	7.32E-04
201029_s_at	64639.30	2.44E-04
201030_x_at	217201.38	2.44E-04
201031_s_at	139894.66	2.44E-04
201032_at	20783.42	7.32E-04
201033_x_at	462518.40	2.44E-04
201034_at	84498.53	2.44E-04
201035_s_at	11027.24	2.44E-04
201036_s_at	32517.19	2.44E-04
201037_at	151901.28	2.44E-04
201038_s_at	19918.97	7.32E-04
201039_s_at	29728.56	2.44E-04
201040_at	7599.17	8.06E-03
201041_s_at	34996.69	2.44E-04
201042_at	7842.38	4.15E-03
201043_s_at	34990.62	2.44E-04
201044_x_at	1892.55	1.42E-02
201045_s_at	1327.58	1.12E-01
201046_s_at	41727.81	2.93E-03
201047_x_at	62236.11	2.44E-04
201048_x_at	9103.56	1.95E-03
201049_s_at	544089.20	2.44E-04
201050_at	8380.35	1.86E-02
201051_at	51867.61	2.44E-04
201052_s_at	30067.05	7.32E-04
201053_s_at	33442.62	1.95E-03
201054_at	147530.80	2.44E-04
201055_s_at	19926.84	2.44E-04
201056_at	7252.23	1.22E-03
201057_s_at	20309.04	2.44E-04
201058_s_at	84.47	8.50E-01
201059_at	33839.16	2.44E-04
201060_x_at	14513.02	7.32E-04
201061_s_at	12873.21	7.32E-04
201062_at	16.75	8.70E-01
201063_at	68661.92	2.44E-04
201064_s_at	63957.62	2.44E-04
