^SAMPLE = GSM1017459
AFFX-r2-Bs-dap-5_at	1817.34	1.86E-02
AFFX-r2-Bs-dap-M_at	2729.10	7.32E-04
AFFX-r2-Bs-dap-3_at	5456.16	2.44E-04
AFFX-r2-Bs-lys-5_at	541.09	1.30E-01
AFFX-r2-Bs-lys-M_at	874.93	1.95E-01
AFFX-r2-Bs-lys-3_at	791.06	2.46E-01
AFFX-r2-Bs-phe-5_at	733.15	1.95E-01
AFFX-r2-Bs-phe-M_at	621.07	2.46E-01
AFFX-r2-Bs-phe-3_at	3096.72	1.07E-02
AFFX-r2-Bs-thr-3_s_at	1317.72	3.34E-01
AFFX-r2-Bs-thr-M_s_at	1845.60	3.99E-01
AFFX-r2-Bs-thr-5_s_at	875.34	1.07E-02
AFFX-HUMISGF3A/M97935_5_at	2804.98	2.02E-03
AFFX-HUMISGF3A/M97935_MA_at	10082.56	9.72E-04
AFFX-HUMISGF3A/M97935_MB_at	7193.21	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	33675.43	4.43E-05
AFFX-HUMRGE/M10098_5_at	311686.06	4.43E-05
AFFX-HUMRGE/M10098_M_at	37584.91	4.43E-05
AFFX-HUMRGE/M10098_3_at	23176.22	9.45E-05
AFFX-HUMGAPDH/M33197_5_at	833661.00	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	924254.10	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	918218.40	4.43E-05
AFFX-HSAC07/X00351_5_at	488580.00	4.43E-05
AFFX-HSAC07/X00351_M_at	618926.50	4.43E-05
AFFX-HSAC07/X00351_3_at	719055.00	4.43E-05
AFFX-M27830_5_at	41211.07	4.43E-05
AFFX-M27830_M_at	69056.60	7.54E-04
AFFX-M27830_3_at	3537.79	3.54E-01
AFFX-hum_alu_at	1167192.10	2.61E-13
1007_s_at	39927.42	1.60E-03
1053_at	17872.20	2.66E-04
117_at	768.79	5.62E-01
121_at	12792.93	5.64E-03
1255_g_at	190.06	7.15E-01
1294_at	2237.17	4.40E-02
1316_at	1635.84	4.90E-02
1320_at	1391.44	4.18E-01
1405_i_at	28.21	9.21E-01
1431_at	456.87	9.81E-02
1438_at	532.61	4.38E-01
1487_at	12439.41	3.52E-02
1494_f_at	3202.33	2.79E-02
1598_g_at	10306.25	1.07E-01
160020_at	1724.16	2.79E-02
1729_at	9754.00	6.73E-04
1773_at	8040.46	1.49E-02
177_at	2991.43	9.59E-04
179_at	15265.09	3.13E-02
1861_at	10410.73	3.07E-03
200000_s_at	72983.52	2.44E-04
200001_at	248279.39	2.44E-04
200002_at	487927.22	2.44E-04
200003_s_at	844114.40	2.44E-04
200004_at	322078.50	2.44E-04
200005_at	87860.93	2.44E-04
200006_at	360552.90	2.44E-04
200007_at	156426.31	2.44E-04
200008_s_at	82701.04	2.44E-04
200009_at	229734.97	2.44E-04
200010_at	352287.66	2.44E-04
200011_s_at	75338.81	2.44E-04
200012_x_at	595267.50	2.44E-04
200013_at	562938.90	2.44E-04
200014_s_at	143682.11	2.44E-04
200015_s_at	204797.45	7.32E-04
200016_x_at	648880.80	2.44E-04
200017_at	528419.25	2.44E-04
200018_at	728247.25	2.44E-04
200019_s_at	410418.34	2.44E-04
200020_at	94716.33	2.44E-04
200021_at	743551.44	2.44E-04
200022_at	708601.60	2.44E-04
200023_s_at	288911.40	2.44E-04
200024_at	589492.60	2.44E-04
200025_s_at	746676.56	2.44E-04
200026_at	228916.39	2.44E-04
200027_at	201369.66	2.44E-04
200028_s_at	74277.40	2.44E-04
200029_at	598330.60	2.44E-04
200030_s_at	485715.97	2.44E-04
200031_s_at	855445.56	2.44E-04
200032_s_at	554743.10	2.44E-04
200033_at	270264.00	2.44E-04
200034_s_at	507946.53	2.44E-04
200035_at	25519.61	1.95E-03
200036_s_at	289459.44	2.44E-04
200037_s_at	244261.92	2.44E-04
200038_s_at	601398.80	2.44E-04
200039_s_at	140721.48	2.44E-04
200040_at	129846.41	2.44E-04
200041_s_at	149482.73	2.44E-04
200042_at	51711.70	2.44E-04
200043_at	339871.06	2.44E-04
200044_at	98745.61	2.44E-04
200045_at	33167.77	2.44E-04
200046_at	205855.66	2.44E-04
200047_s_at	166302.23	2.44E-04
200048_s_at	252743.81	2.44E-04
200049_at	14386.83	2.44E-04
200050_at	112135.52	2.44E-04
200051_at	11335.75	1.22E-03
200052_s_at	100265.17	2.44E-04
200053_at	46667.90	7.32E-04
200054_at	16574.48	2.44E-04
200055_at	82498.68	2.44E-04
200056_s_at	40400.16	2.44E-04
200057_s_at	295649.16	2.44E-04
200058_s_at	57122.00	2.44E-04
200059_s_at	278203.40	2.44E-04
200060_s_at	95797.92	2.44E-04
200061_s_at	742610.94	2.44E-04
200062_s_at	692234.00	2.44E-04
200063_s_at	595370.60	2.44E-04
200064_at	337979.30	2.44E-04
200065_s_at	164637.55	2.44E-04
200066_at	39537.24	2.44E-04
200067_x_at	93066.45	2.44E-04
200068_s_at	234354.66	2.44E-04
200069_at	19794.50	2.44E-04
200070_at	6996.27	1.07E-02
200071_at	83886.88	2.44E-04
200072_s_at	122471.36	2.44E-04
200073_s_at	136294.95	2.44E-04
200074_s_at	190525.69	2.44E-04
200075_s_at	19210.78	2.44E-04
200076_s_at	26762.29	7.32E-04
200077_s_at	371977.62	2.44E-04
200078_s_at	53628.08	2.44E-04
200079_s_at	108967.66	2.44E-04
200080_s_at	418163.40	2.44E-04
200081_s_at	799358.25	2.44E-04
200082_s_at	633172.60	2.44E-04
200083_at	66449.33	7.32E-04
200084_at	171322.05	2.44E-04
200085_s_at	192047.89	2.44E-04
200086_s_at	189148.73	2.44E-04
200087_s_at	272577.16	2.44E-04
200088_x_at	671137.90	2.44E-04
200089_s_at	460329.90	2.44E-04
200090_at	120879.49	7.32E-04
200091_s_at	238482.90	2.44E-04
200092_s_at	643893.94	2.44E-04
200093_s_at	218949.70	2.44E-04
200094_s_at	183465.11	2.44E-04
200095_x_at	747816.25	2.44E-04
200096_s_at	148593.60	2.44E-04
200097_s_at	149408.28	2.44E-04
200098_s_at	144369.95	2.44E-04
200099_s_at	774224.50	2.44E-04
200593_s_at	54205.19	2.44E-04
200594_x_at	164591.03	2.44E-04
200595_s_at	145167.92	2.44E-04
200596_s_at	32730.31	2.44E-04
200597_at	12937.69	7.32E-04
200598_s_at	85239.73	2.44E-04
200599_s_at	243133.47	2.44E-04
200600_at	95930.98	2.44E-04
200601_at	103822.24	2.44E-04
200602_at	53105.91	2.44E-04
200603_at	198352.81	2.44E-04
200604_s_at	46668.65	2.44E-04
200605_s_at	125523.60	2.44E-04
200606_at	123780.75	2.44E-04
200607_s_at	22839.86	7.32E-04
200608_s_at	76714.27	2.44E-04
200609_s_at	95832.01	1.95E-03
200610_s_at	167572.83	2.44E-04
200611_s_at	85478.02	2.44E-04
200612_s_at	64896.58	2.44E-04
200613_at	52518.57	2.44E-04
200614_at	404043.80	2.44E-04
200615_s_at	35550.46	2.44E-04
200616_s_at	85845.73	7.32E-04
200617_at	41432.64	2.44E-04
200618_at	131508.03	2.44E-04
200619_at	27576.65	1.86E-02
200620_at	80192.16	2.44E-04
200621_at	74290.16	2.44E-04
200622_x_at	26012.86	2.44E-04
200623_s_at	21274.06	7.32E-04
200624_s_at	83499.11	2.44E-04
200625_s_at	87255.20	2.44E-04
200626_s_at	185874.61	2.44E-04
200627_at	462237.60	2.44E-04
200628_s_at	17681.08	8.06E-02
200629_at	31669.27	2.44E-04
200630_x_at	126572.24	2.44E-04
200631_s_at	172490.84	2.44E-04
200632_s_at	17071.56	2.44E-04
200633_at	952180.94	2.44E-04
200634_at	452374.12	2.44E-04
200635_s_at	6884.17	2.93E-03
200636_s_at	44392.75	4.15E-03
200637_s_at	4224.74	5.86E-03
200638_s_at	204280.61	2.44E-04
200639_s_at	111527.33	2.44E-04
200640_at	178805.19	2.44E-04
200641_s_at	145603.16	2.44E-04
200642_at	293542.53	2.44E-04
200643_at	11373.13	7.32E-04
200644_at	112571.55	7.32E-04
200645_at	209987.38	2.44E-04
200646_s_at	9030.25	1.22E-03
200647_x_at	161520.42	2.44E-04
200648_s_at	4794.09	7.32E-04
200649_at	22781.38	2.44E-04
200650_s_at	671041.44	2.44E-04
200651_at	683872.80	2.44E-04
200652_at	161377.20	2.44E-04
200653_s_at	136329.77	2.44E-04
200654_at	253530.75	1.86E-02
200655_s_at	157394.02	2.44E-04
200656_s_at	92444.86	2.44E-04
200657_at	419226.84	2.44E-04
200658_s_at	116595.89	2.44E-04
200659_s_at	36082.12	2.44E-04
200660_at	203094.92	7.32E-04
200661_at	30638.53	2.44E-04
200662_s_at	157531.00	2.44E-04
200663_at	268601.90	2.44E-04
200664_s_at	26763.69	2.93E-03
200665_s_at	5831.28	4.15E-03
200666_s_at	53686.59	2.44E-04
200667_at	40248.90	2.44E-04
200668_s_at	130534.66	2.44E-04
200669_s_at	53513.75	2.44E-04
200670_at	75862.28	2.44E-04
200671_s_at	1767.17	1.71E-01
200672_x_at	11278.62	1.95E-03
200673_at	255748.31	2.44E-04
200674_s_at	620981.94	2.44E-04
200675_at	134792.64	2.44E-04
200676_s_at	8906.47	2.44E-04
200677_at	101323.06	2.44E-04
200678_x_at	41565.53	7.32E-04
200679_x_at	109588.27	2.44E-04
200680_x_at	508029.50	2.44E-04
200681_at	148634.31	2.44E-04
200682_s_at	107393.63	2.44E-04
200683_s_at	33344.70	2.44E-04
200684_s_at	21594.48	2.44E-04
200685_at	10380.70	1.22E-03
200686_s_at	109532.52	2.44E-04
200687_s_at	31491.45	2.44E-04
200688_at	7720.02	2.39E-02
200689_x_at	603076.75	2.44E-04
200690_at	20553.63	1.22E-03
200691_s_at	134105.03	2.44E-04
200692_s_at	69802.27	2.44E-04
200693_at	348096.16	2.44E-04
200694_s_at	47377.38	2.44E-04
200695_at	23130.38	2.44E-04
200696_s_at	23512.74	1.22E-03
200697_at	52461.03	2.93E-03
200698_at	115535.30	2.44E-04
200699_at	63891.64	2.44E-04
200700_s_at	74354.82	2.44E-04
200701_at	86527.09	2.44E-04
200702_s_at	5939.17	2.44E-04
200703_at	391778.20	2.44E-04
200704_at	175333.30	2.44E-04
200705_s_at	431257.28	2.44E-04
200706_s_at	78497.74	2.44E-04
200707_at	18266.05	2.44E-04
200708_at	70230.60	2.44E-04
200709_at	131934.90	2.44E-04
200710_at	30053.58	7.32E-04
200711_s_at	85817.01	2.44E-04
200712_s_at	40166.64	2.44E-04
200713_s_at	168301.36	2.44E-04
200714_x_at	55399.02	2.44E-04
200715_x_at	482478.28	2.44E-04
200716_x_at	885329.70	2.44E-04
200717_x_at	946826.94	2.44E-04
200718_s_at	442215.66	2.44E-04
200719_at	8542.49	2.44E-04
200720_s_at	22509.87	2.44E-04
200721_s_at	16019.65	7.32E-04
200722_s_at	36919.64	2.44E-04
200723_s_at	155359.52	2.44E-04
200724_at	2227.85	1.30E-01
200725_x_at	536288.44	2.44E-04
200726_at	212602.42	2.44E-04
200727_s_at	22060.50	7.32E-04
200728_at	111151.67	2.44E-04
200729_s_at	108232.15	2.44E-04
200730_s_at	69394.15	2.44E-04
200731_s_at	59526.21	2.44E-04
200732_s_at	87761.34	2.44E-04
200733_s_at	115678.94	7.32E-04
200734_s_at	86477.78	2.44E-04
200735_x_at	580839.30	2.44E-04
200736_s_at	53204.69	7.32E-04
200737_at	100220.11	2.44E-04
200738_s_at	327903.84	2.44E-04
200739_s_at	17766.71	4.15E-03
200740_s_at	83247.71	2.44E-04
200741_s_at	744393.44	2.44E-04
200742_s_at	15976.52	2.44E-04
200743_s_at	42857.92	2.44E-04
200744_s_at	45375.38	2.44E-04
200745_s_at	78429.75	2.44E-04
200746_s_at	78153.49	1.22E-03
200747_s_at	9670.79	6.76E-02
200748_s_at	944995.20	2.44E-04
200749_at	101823.38	7.32E-04
200750_s_at	427165.10	2.44E-04
200751_s_at	99049.91	2.44E-04
200752_s_at	8631.11	8.06E-03
200753_x_at	62215.05	7.32E-04
200754_x_at	247157.77	2.44E-04
200755_s_at	34207.05	2.44E-04
200756_x_at	20784.88	4.15E-03
200757_s_at	61464.49	7.32E-04
200758_s_at	23680.26	1.95E-03
200759_x_at	42699.68	2.44E-04
200760_s_at	66490.11	2.44E-04
200761_s_at	140826.03	2.44E-04
200762_at	132314.30	2.44E-04
200763_s_at	811230.60	2.44E-04
200764_s_at	34728.28	2.44E-04
200765_x_at	105424.41	2.44E-04
200766_at	13665.45	1.22E-03
200767_s_at	5519.28	4.15E-03
200768_s_at	100548.41	2.44E-04
200769_s_at	21542.86	1.95E-03
200770_s_at	16056.91	2.44E-04
200771_at	66021.23	2.44E-04
200772_x_at	253260.81	2.44E-04
200773_x_at	301969.70	2.44E-04
200774_at	164993.92	2.44E-04
200775_s_at	290960.90	2.44E-04
200776_s_at	73507.31	2.44E-04
200777_s_at	112120.13	2.44E-04
200778_s_at	115370.41	2.44E-04
200779_at	159568.08	2.44E-04
200780_x_at	390310.10	2.44E-04
200781_s_at	632074.00	2.44E-04
200782_at	146657.56	2.44E-04
200783_s_at	13341.03	2.44E-04
200784_s_at	1192.83	6.66E-01
200785_s_at	815.00	4.66E-01
200786_at	189148.58	2.44E-04
200787_s_at	10130.41	2.44E-04
200788_s_at	19096.11	2.44E-04
200789_at	96259.52	1.42E-02
200790_at	132507.11	7.32E-04
200791_s_at	79768.63	2.44E-04
200792_at	148239.92	2.44E-04
200793_s_at	24724.52	7.32E-04
200794_x_at	245104.66	2.44E-04
200795_at	2037.83	1.50E-01
200796_s_at	3230.83	3.76E-02
200797_s_at	67550.82	7.32E-04
200798_x_at	34695.70	2.44E-04
200799_at	283585.22	2.44E-04
200800_s_at	94869.27	2.44E-04
200801_x_at	1007442.80	2.44E-04
200802_at	53647.89	2.44E-04
200803_s_at	164968.23	2.44E-04
200804_at	134817.11	2.44E-04
200805_at	42032.62	2.44E-04
200806_s_at	292270.75	2.44E-04
200807_s_at	699122.50	2.44E-04
200808_s_at	7604.47	1.95E-03
200809_x_at	595696.40	2.44E-04
200810_s_at	22939.89	2.44E-04
200811_at	16046.23	3.03E-02
200812_at	203800.98	2.44E-04
200813_s_at	14465.81	2.93E-03
200814_at	73169.41	2.44E-04
200815_s_at	37295.23	2.44E-04
200816_s_at	44699.95	7.32E-04
200817_x_at	813987.50	2.44E-04
200818_at	127558.81	2.44E-04
200819_s_at	611175.94	2.44E-04
200820_at	152813.30	2.44E-04
200821_at	33417.75	7.32E-04
200822_x_at	301319.60	2.44E-04
200823_x_at	410907.53	2.44E-04
200824_at	176430.23	2.44E-04
200825_s_at	29203.92	7.32E-04
200826_at	505206.62	2.44E-04
200827_at	13350.21	2.93E-03
200828_s_at	133675.84	2.44E-04
200829_x_at	114386.49	2.44E-04
200830_at	71653.01	2.44E-04
200831_s_at	55445.51	1.95E-03
200832_s_at	191564.20	2.44E-04
200833_s_at	129828.23	2.44E-04
200834_s_at	631511.90	2.44E-04
200835_s_at	549.50	8.29E-01
200836_s_at	4071.37	3.04E-01
200837_at	111024.09	2.44E-04
200838_at	107102.61	2.44E-04
200839_s_at	154293.45	2.44E-04
200840_at	399870.53	2.44E-04
200841_s_at	12825.02	2.44E-04
200842_s_at	73831.68	2.44E-04
200843_s_at	49916.52	2.44E-04
200844_s_at	200215.25	2.44E-04
200845_s_at	135860.78	2.44E-04
200846_s_at	109514.66	2.44E-04
200847_s_at	148737.64	2.44E-04
200848_at	53890.34	2.44E-04
200849_s_at	40030.88	2.44E-04
200850_s_at	99178.61	2.44E-04
200851_s_at	77183.95	2.93E-03
200852_x_at	21271.18	2.93E-03
200853_at	305380.62	7.32E-04
200854_at	21292.17	2.44E-04
200855_at	9971.58	2.44E-04
200856_x_at	12844.61	2.44E-04
200857_s_at	11559.57	1.22E-03
200858_s_at	286180.53	2.44E-04
200859_x_at	39379.94	7.32E-04
200860_s_at	60316.43	2.44E-04
200861_at	15425.12	4.15E-03
200862_at	25515.36	2.44E-04
200863_s_at	213018.23	2.44E-04
200864_s_at	24708.21	2.44E-04
200865_at	37.50	9.19E-01
200866_s_at	116090.02	1.22E-03
200867_at	18068.83	7.32E-04
200868_s_at	20044.51	1.95E-03
200869_at	648182.90	2.44E-04
200870_at	236423.36	2.44E-04
200871_s_at	219741.77	2.44E-04
200872_at	452619.47	2.44E-04
200873_s_at	187210.50	2.44E-04
200874_s_at	6763.40	7.32E-04
200875_s_at	96148.53	2.44E-04
200876_s_at	164442.66	7.32E-04
200877_at	352360.44	2.44E-04
200878_at	86424.31	2.44E-04
200879_s_at	2335.73	3.03E-02
200880_at	111614.54	2.44E-04
200881_s_at	166858.11	2.44E-04
200882_s_at	96005.47	2.44E-04
200883_at	104171.98	2.44E-04
200884_at	13849.96	2.93E-03
200885_at	92693.93	7.32E-04
200886_s_at	278270.12	2.44E-04
200887_s_at	77265.63	2.44E-04
200888_s_at	404430.53	2.44E-04
200889_s_at	35405.62	2.44E-04
200890_s_at	21081.06	2.44E-04
200891_s_at	105315.63	2.44E-04
200892_s_at	72630.34	2.44E-04
200893_at	221276.16	2.44E-04
200894_s_at	23340.53	2.39E-02
200895_s_at	54098.75	2.44E-04
200896_x_at	122653.38	2.44E-04
200897_s_at	98591.75	2.44E-04
200898_s_at	8761.26	1.86E-02
200899_s_at	27591.35	2.44E-04
200900_s_at	41689.40	2.44E-04
200901_s_at	44731.38	7.32E-04
200902_at	103865.63	2.44E-04
200903_s_at	113256.06	2.44E-04
200904_at	5370.55	1.22E-03
200905_x_at	21200.38	2.44E-04
200906_s_at	11507.37	2.44E-04
200907_s_at	62693.03	2.44E-04
200908_s_at	2389.90	9.52E-02
200909_s_at	647022.10	2.44E-04
200910_at	161835.77	2.44E-04
200911_s_at	86925.46	5.86E-03
200912_s_at	233544.45	2.44E-04
200913_at	17273.82	2.44E-04
200914_x_at	44291.78	2.44E-04
200915_x_at	165333.97	2.44E-04
200916_at	118252.73	2.93E-03
200917_s_at	5064.47	1.30E-01
200918_s_at	48341.77	1.22E-03
200919_at	35467.72	5.86E-03
200920_s_at	114763.88	2.44E-04
200921_s_at	101250.06	2.44E-04
200922_at	53592.68	2.44E-04
200923_at	48030.98	4.15E-03
200924_s_at	116315.48	2.44E-04
200925_at	508660.30	2.44E-04
200926_at	921470.10	2.44E-04
200927_s_at	29080.01	1.95E-03
200928_s_at	144.03	4.66E-01
200929_at	117037.06	2.44E-04
200930_s_at	197.10	7.54E-01
200931_s_at	83158.91	2.44E-04
200932_s_at	59351.20	2.44E-04
200933_x_at	861520.50	2.44E-04
200934_at	119688.14	2.44E-04
200935_at	7315.04	2.44E-04
200936_at	836726.00	2.44E-04
200937_s_at	277275.84	2.44E-04
200938_s_at	140.43	7.54E-01
200939_s_at	994.18	5.34E-01
200940_s_at	10606.10	1.95E-03
200941_at	66941.59	2.44E-04
200942_s_at	168528.19	2.44E-04
200943_at	215701.81	2.44E-04
200944_s_at	208205.81	2.44E-04
200945_s_at	47560.12	2.44E-04
200946_x_at	26443.34	2.44E-04
200947_s_at	43266.49	1.22E-03
200948_at	65979.34	2.44E-04
200949_x_at	468669.78	2.44E-04
200950_at	92580.94	2.44E-04
200951_s_at	562.48	6.34E-01
200952_s_at	1095.70	2.19E-01
200953_s_at	275.45	6.34E-01
200954_at	30603.68	9.52E-02
200955_at	78855.52	2.44E-04
200956_s_at	32499.51	2.44E-04
200957_s_at	47558.66	2.44E-04
200958_s_at	138687.11	2.44E-04
200959_at	36279.34	2.44E-04
200960_x_at	178059.40	4.15E-03
200961_at	64197.22	2.44E-04
200962_at	11226.84	2.93E-03
200963_x_at	587283.20	2.44E-04
200964_at	59146.93	2.44E-04
200965_s_at	34544.66	2.44E-04
200966_x_at	355121.66	2.44E-04
200967_at	344102.62	2.44E-04
200968_s_at	206778.83	2.44E-04
200969_at	36043.81	2.44E-04
200970_s_at	37642.89	2.93E-03
200971_s_at	166601.88	2.44E-04
200972_at	171858.66	2.44E-04
200973_s_at	100204.31	2.44E-04
200974_at	15792.09	2.44E-04
200975_at	83245.89	2.44E-04
200976_s_at	50995.44	2.44E-04
200977_s_at	105012.94	2.44E-04
200978_at	223650.42	2.44E-04
200979_at	22633.85	7.32E-04
200980_s_at	60106.76	2.44E-04
200981_x_at	355232.12	2.44E-04
200982_s_at	11338.60	2.44E-04
200983_x_at	98021.04	2.44E-04
200984_s_at	73166.73	2.44E-04
200985_s_at	83688.15	2.44E-04
200986_at	118.49	6.96E-01
200987_x_at	40817.71	2.44E-04
200988_s_at	9198.26	2.44E-04
200989_at	387549.66	2.44E-04
200990_at	74801.25	7.32E-04
200991_s_at	59433.06	7.32E-04
200992_at	109357.89	2.44E-04
200993_at	116650.07	2.44E-04
200994_at	112438.92	2.44E-04
200995_at	44370.50	1.22E-03
200996_at	148781.23	2.44E-04
200997_at	50285.38	2.44E-04
200998_s_at	104067.10	2.44E-04
200999_s_at	93926.34	2.44E-04
201000_at	94688.42	1.22E-03
201001_s_at	46981.71	2.44E-04
201002_s_at	51405.82	2.44E-04
201003_x_at	48222.54	2.44E-04
201004_at	164185.27	2.44E-04
201005_at	95897.07	2.44E-04
201006_at	466.14	3.66E-01
201007_at	104601.53	2.44E-04
201008_s_at	200.61	7.81E-01
201009_s_at	1941.79	3.34E-01
201010_s_at	1671.81	3.03E-02
201011_at	57908.58	2.44E-04
201012_at	577223.90	2.44E-04
201013_s_at	112098.24	2.44E-04
201014_s_at	82967.63	2.44E-04
201015_s_at	66793.37	2.44E-04
201016_at	46476.64	2.44E-04
201017_at	30659.21	2.44E-04
201018_at	28757.42	2.44E-04
201019_s_at	88434.48	2.44E-04
201020_at	18382.55	2.44E-04
201021_s_at	291972.10	2.44E-04
201022_s_at	484209.60	2.44E-04
201023_at	67786.84	2.44E-04
201024_x_at	36925.43	2.44E-04
201025_at	8944.09	2.44E-04
201026_at	4038.81	8.06E-03
201027_s_at	12038.89	2.93E-03
201028_s_at	71868.02	2.44E-04
201029_s_at	154370.34	2.44E-04
201030_x_at	701177.30	2.44E-04
201031_s_at	100489.61	2.44E-04
201032_at	17866.73	8.06E-03
201033_x_at	935639.25	2.44E-04
201034_at	48601.62	2.44E-04
201035_s_at	12992.53	5.86E-03
201036_s_at	24458.38	2.44E-04
201037_at	126366.43	2.44E-04
201038_s_at	25097.31	2.44E-04
201039_s_at	16021.45	7.32E-04
201040_at	1132.11	4.66E-01
201041_s_at	118760.93	7.32E-04
201042_at	43916.09	7.32E-04
201043_s_at	40739.63	2.44E-04
201044_x_at	4232.30	1.30E-01
201045_s_at	93.85	7.26E-01
201046_s_at	21448.17	2.39E-02
201047_x_at	39686.23	2.44E-04
201048_x_at	3337.82	2.46E-01
201049_s_at	726687.70	2.44E-04
201050_at	22059.72	4.15E-03
201051_at	110365.17	2.44E-04
201052_s_at	45348.59	2.44E-04
201053_s_at	44086.44	7.32E-04
201054_at	124990.27	2.44E-04
201055_s_at	21811.03	2.44E-04
201056_at	12929.12	7.32E-04
201057_s_at	16921.14	2.44E-04
201058_s_at	224.67	9.44E-01
201059_at	45464.63	2.44E-04
201060_x_at	79386.13	2.44E-04
201061_s_at	112344.95	2.44E-04
201062_at	797.56	6.66E-01
201063_at	70809.18	2.44E-04
201064_s_at	43086.37	2.44E-04
201065_s_at	77457.23	7.32E-04
