^SAMPLE = GSM1017461
200941_at	45771.13	2.44E-04
200942_s_at	127043.84	2.44E-04
200943_at	109719.87	2.44E-04
200944_s_at	304365.12	2.44E-04
200945_s_at	60919.82	2.44E-04
200946_x_at	138123.34	2.44E-04
200947_s_at	152187.92	2.44E-04
200948_at	77213.81	2.44E-04
200949_x_at	350785.20	2.44E-04
200950_at	94668.40	2.44E-04
200951_s_at	5648.52	2.44E-04
200952_s_at	3107.51	5.86E-03
200953_s_at	29029.56	2.44E-04
200954_at	27606.73	8.06E-02
200955_at	89109.53	2.44E-04
200956_s_at	29355.90	7.32E-04
200957_s_at	40659.93	2.44E-04
200958_s_at	68940.41	2.44E-04
200959_at	67185.89	2.44E-04
200960_x_at	120701.61	4.15E-03
200961_at	67820.31	2.44E-04
200962_at	27545.32	1.22E-03
200963_x_at	685679.25	2.44E-04
200964_at	44490.36	2.44E-04
200965_s_at	24106.36	2.44E-04
200966_x_at	232633.27	2.44E-04
200967_at	317137.90	2.44E-04
200968_s_at	159292.89	2.44E-04
200969_at	61142.60	2.44E-04
200970_s_at	77255.10	7.32E-04
200971_s_at	189980.89	2.44E-04
200972_at	128931.71	2.44E-04
200973_s_at	61201.09	2.44E-04
200974_at	1353.83	2.46E-01
200975_at	182414.56	2.44E-04
200976_s_at	37550.06	2.44E-04
200977_s_at	70587.32	2.44E-04
200978_at	208344.20	2.44E-04
200979_at	16736.58	2.44E-04
200980_s_at	86054.38	2.93E-03
200981_x_at	471801.80	2.44E-04
200982_s_at	18698.10	2.44E-04
200983_x_at	50743.70	2.44E-04
200984_s_at	40288.25	2.44E-04
200985_s_at	31627.88	2.44E-04
200986_at	967.78	1.95E-01
200987_x_at	23461.89	2.44E-04
200988_s_at	5917.19	2.44E-04
200989_at	136445.95	2.44E-04
200990_at	58377.75	7.32E-04
200991_s_at	32258.44	1.22E-03
200992_at	79252.09	2.44E-04
200993_at	96830.25	2.44E-04
200994_at	89590.06	2.44E-04
200995_at	44751.06	1.22E-03
200996_at	174549.45	2.44E-04
200997_at	78934.20	2.44E-04
200998_s_at	27296.37	2.44E-04
200999_s_at	41762.02	2.44E-04
201000_at	66525.50	1.22E-03
201001_s_at	132854.95	2.44E-04
201002_s_at	169093.42	2.44E-04
201003_x_at	42566.23	2.44E-04
201004_at	128690.56	2.44E-04
201005_at	107969.41	2.44E-04
201006_at	5159.12	8.06E-02
201007_at	100273.37	2.44E-04
201008_s_at	29530.87	2.44E-04
201009_s_at	33659.98	7.32E-04
201010_s_at	53711.54	2.44E-04
201011_at	101331.58	2.44E-04
201012_at	2718.58	2.44E-04
201013_s_at	155204.40	2.44E-04
201014_s_at	114347.23	2.44E-04
201015_s_at	45509.11	2.44E-04
201016_at	65494.75	2.44E-04
201017_at	44736.37	2.44E-04
201018_at	48646.93	2.44E-04
201019_s_at	135354.81	2.44E-04
201020_at	21859.11	2.44E-04
201021_s_at	172042.08	2.44E-04
201022_s_at	193173.14	2.44E-04
201023_at	83413.16	2.44E-04
201024_x_at	54560.79	2.44E-04
201025_at	14949.33	2.44E-04
201026_at	6507.65	4.15E-03
201027_s_at	22151.31	1.22E-03
201028_s_at	154682.40	2.44E-04
201029_s_at	266072.44	2.44E-04
201030_x_at	582969.40	2.44E-04
201031_s_at	137597.40	2.44E-04
201032_at	50983.75	2.44E-04
201033_x_at	619098.25	2.44E-04
201034_at	186560.83	2.44E-04
201035_s_at	13441.99	2.93E-03
201036_s_at	42247.36	2.44E-04
201037_at	53263.78	2.44E-04
201038_s_at	35946.75	1.22E-03
201039_s_at	14749.12	7.32E-04
201040_at	3624.22	1.42E-02
201041_s_at	18608.86	7.32E-04
201042_at	11323.91	1.95E-03
201043_s_at	42250.23	2.44E-04
201044_x_at	822.93	5.34E-01
201045_s_at	83.53	7.26E-01
201046_s_at	19663.11	1.86E-02
201047_x_at	62717.15	2.44E-04
201048_x_at	5161.25	5.62E-02
201049_s_at	643806.10	2.44E-04
201050_at	5361.71	9.52E-02
201051_at	96772.54	2.44E-04
201052_s_at	49308.50	2.44E-04
201053_s_at	53115.09	1.22E-03
201054_at	148938.66	2.44E-04
201055_s_at	39314.50	2.44E-04
201056_at	8924.35	1.22E-03
201057_s_at	16744.70	2.44E-04
201058_s_at	47122.66	7.32E-04
201059_at	66578.91	2.44E-04
201060_x_at	25995.17	2.44E-04
201061_s_at	26055.97	2.44E-04
201062_at	74.06	7.26E-01
201063_at	52222.01	2.44E-04
201064_s_at	65169.61	2.44E-04
201065_s_at	66933.17	7.32E-04
