^SAMPLE = GSM1017511
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1017nnn/GSM1017511/suppl/GSM1017511_mRNA_20a_200907.CEL.gz
!Sample_series_id = GSE41445
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = MAS5.0 signal
#DETECTION P-VALUE = 
!sample_table_begin
ID_REF	VALUE	DETECTION P-VALUE
AFFX-BioB-5_at	13542.23	2.58E-04
AFFX-BioB-M_at	17924.01	4.43E-05
AFFX-BioB-3_at	11371.69	5.17E-05
AFFX-BioC-5_at	11951.74	5.17E-05
AFFX-BioC-3_at	16706.90	5.17E-05
AFFX-BioDn-5_at	91358.98	4.43E-05
AFFX-BioDn-3_at	220805.61	5.17E-05
AFFX-CreX-5_at	563941.25	5.17E-05
AFFX-CreX-3_at	713112.70	4.43E-05
AFFX-DapX-5_at	5296.32	7.01E-05
AFFX-DapX-M_at	14027.93	1.41E-03
AFFX-DapX-3_at	17212.60	5.17E-05
AFFX-LysX-5_at	1211.28	2.00E-02
AFFX-LysX-M_at	1464.73	5.02E-02
AFFX-LysX-3_at	2848.78	2.58E-04
AFFX-PheX-5_at	1408.89	1.14E-02
AFFX-PheX-M_at	1528.79	3.10E-02
AFFX-PheX-3_at	2396.06	1.80E-03
AFFX-ThrX-5_at	1889.27	6.19E-03
AFFX-ThrX-M_at	3409.23	1.95E-04
AFFX-ThrX-3_at	3913.59	6.62E-04
AFFX-TrpnX-5_at	262.25	2.06E-01
AFFX-TrpnX-M_at	53.48	9.57E-01
AFFX-TrpnX-3_at	648.44	1.03E-02
AFFX-r2-Ec-bioB-5_at	22226.65	2.44E-04
AFFX-r2-Ec-bioB-M_at	19384.11	2.44E-04
AFFX-r2-Ec-bioB-3_at	17572.37	2.44E-04
AFFX-r2-Ec-bioC-5_at	16759.96	2.44E-04
AFFX-r2-Ec-bioC-3_at	20447.27	2.44E-04
AFFX-r2-Ec-bioD-5_at	258099.11	2.44E-04
AFFX-r2-Ec-bioD-3_at	314771.12	2.44E-04
AFFX-r2-P1-cre-5_at	710084.44	2.44E-04
AFFX-r2-P1-cre-3_at	972880.50	2.44E-04
AFFX-r2-Bs-dap-5_at	5777.44	2.44E-04
AFFX-r2-Bs-dap-M_at	18552.53	7.32E-04
AFFX-r2-Bs-dap-3_at	23151.98	2.44E-04
AFFX-r2-Bs-lys-5_at	681.50	1.42E-02
AFFX-r2-Bs-lys-M_at	1431.24	1.22E-03
AFFX-r2-Bs-lys-3_at	1968.74	1.07E-02
AFFX-r2-Bs-phe-5_at	1762.70	1.86E-02
AFFX-r2-Bs-phe-M_at	2082.34	2.44E-04
AFFX-r2-Bs-phe-3_at	4093.06	1.95E-03
AFFX-r2-Bs-thr-3_s_at	6403.17	3.03E-02
AFFX-r2-Bs-thr-M_s_at	6239.74	8.06E-03
AFFX-r2-Bs-thr-5_s_at	3179.85	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	1264.24	1.67E-02
AFFX-HUMISGF3A/M97935_MA_at	3985.68	6.87E-03
AFFX-HUMISGF3A/M97935_MB_at	5824.05	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	26261.40	7.01E-05
AFFX-HUMRGE/M10098_5_at	12467.44	4.43E-05
AFFX-HUMRGE/M10098_M_at	9431.69	4.43E-05
AFFX-HUMRGE/M10098_3_at	17459.82	1.10E-04
AFFX-HUMGAPDH/M33197_5_at	387928.20	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	479350.06	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	533843.25	4.43E-05
AFFX-HSAC07/X00351_5_at	314016.56	4.43E-05
AFFX-HSAC07/X00351_M_at	569520.10	4.43E-05
AFFX-HSAC07/X00351_3_at	905727.30	4.43E-05
AFFX-M27830_5_at	65668.36	4.43E-05
AFFX-M27830_M_at	123302.08	1.80E-03
AFFX-M27830_3_at	553.42	4.70E-01
AFFX-hum_alu_at	1152622.60	2.61E-13
1007_s_at	105311.67	2.19E-04
1053_at	26612.66	3.22E-04
117_at	1223.73	6.69E-02
121_at	7244.85	1.49E-02
1255_g_at	1040.60	1.28E-01
1294_at	2580.61	2.19E-01
1316_at	1149.82	4.86E-03
1320_at	2773.58	4.90E-02
1405_i_at	227.01	6.58E-01
1431_at	759.36	8.69E-03
1438_at	7275.19	6.73E-04
1487_at	18142.81	2.79E-02
1494_f_at	2485.99	4.90E-02
1598_g_at	23428.36	9.59E-04
160020_at	3413.93	3.52E-02
1729_at	11382.56	1.14E-03
1773_at	4812.43	3.13E-02
177_at	3093.69	8.05E-04
179_at	11448.12	3.52E-02
1861_at	9609.60	5.62E-04
200000_s_at	53594.98	2.44E-04
200001_at	98140.48	2.44E-04
200002_at	641186.50	2.44E-04
200003_s_at	738284.10	2.44E-04
200004_at	491907.20	2.44E-04
200005_at	117426.23	2.44E-04
200006_at	317415.25	2.44E-04
200007_at	291562.84	2.44E-04
200008_s_at	68658.81	2.44E-04
200009_at	239967.70	2.44E-04
200010_at	460392.28	2.44E-04
200011_s_at	128442.80	2.44E-04
200012_x_at	454164.03	2.44E-04
200013_at	673261.40	2.44E-04
200014_s_at	145401.90	2.44E-04
200015_s_at	101274.10	7.32E-04
200016_x_at	457203.34	2.44E-04
200017_at	649132.94	2.44E-04
200018_at	680096.50	2.44E-04
200019_s_at	561193.10	2.44E-04
200020_at	61424.55	2.44E-04
200021_at	611604.94	1.95E-03
200022_at	517752.06	2.44E-04
200023_s_at	122271.43	7.32E-04
200024_at	402344.80	7.32E-04
200025_s_at	689663.40	2.44E-04
200026_at	341921.62	2.44E-04
200027_at	132429.45	2.44E-04
200028_s_at	37972.48	2.44E-04
200029_at	691622.50	2.44E-04
200030_s_at	368543.70	2.44E-04
200031_s_at	664449.90	2.44E-04
200032_s_at	608708.90	2.44E-04
200033_at	315542.97	2.44E-04
200034_s_at	688998.10	2.44E-04
200035_at	11963.07	5.86E-03
200036_s_at	362841.90	2.44E-04
200037_s_at	267855.40	2.44E-04
200038_s_at	552402.10	2.44E-04
200039_s_at	93035.40	2.44E-04
200040_at	168989.56	2.44E-04
200041_s_at	123469.78	2.44E-04
200042_at	38908.78	2.44E-04
200043_at	499102.97	2.44E-04
200044_at	157787.64	2.44E-04
200045_at	36126.09	2.44E-04
200046_at	67383.70	2.44E-04
200047_s_at	192168.39	2.44E-04
200048_s_at	247780.78	2.44E-04
200049_at	34748.04	2.44E-04
200050_at	33993.66	7.32E-04
200051_at	18526.90	2.44E-04
200052_s_at	117288.81	2.44E-04
200053_at	31108.98	2.44E-04
200054_at	15356.22	7.32E-04
200055_at	50454.59	2.44E-04
200056_s_at	20325.14	2.44E-04
200057_s_at	157655.61	2.44E-04
200058_s_at	103761.31	2.44E-04
200059_s_at	174309.16	2.44E-04
200060_s_at	78387.84	2.44E-04
200061_s_at	770404.80	2.44E-04
200062_s_at	827281.80	2.44E-04
200063_s_at	673269.90	2.44E-04
200064_at	417057.28	2.44E-04
200065_s_at	278127.22	2.44E-04
200066_at	49939.18	2.44E-04
200067_x_at	90352.00	2.44E-04
200068_s_at	212096.98	2.44E-04
200069_at	13949.36	2.44E-04
200070_at	23663.42	1.95E-03
200071_at	72780.64	2.44E-04
200072_s_at	83324.73	2.44E-04
200073_s_at	166844.45	2.44E-04
200074_s_at	386653.30	2.44E-04
200075_s_at	60948.73	2.44E-04
200076_s_at	16133.81	1.22E-03
200077_s_at	425068.28	2.44E-04
200078_s_at	71587.52	2.44E-04
200079_s_at	137790.60	2.44E-04
200080_s_at	566306.90	2.44E-04
200081_s_at	555140.40	2.44E-04
200082_s_at	523008.66	2.44E-04
200083_at	72672.82	7.32E-04
200084_at	132816.39	2.44E-04
200085_s_at	274382.66	2.44E-04
200086_s_at	339099.10	2.44E-04
200087_s_at	307008.60	2.44E-04
200088_x_at	712377.75	2.44E-04
200089_s_at	564667.56	2.44E-04
200090_at	158605.83	2.44E-04
200091_s_at	580048.75	2.44E-04
200092_s_at	919716.25	2.44E-04
200093_s_at	170802.77	2.44E-04
200094_s_at	291028.40	2.44E-04
200095_x_at	851172.06	2.44E-04
200096_s_at	154794.40	2.44E-04
200097_s_at	150485.11	2.44E-04
200098_s_at	110186.82	2.44E-04
200099_s_at	750468.90	2.44E-04
200593_s_at	51872.01	2.44E-04
200594_x_at	215697.75	2.44E-04
200595_s_at	87794.13	2.44E-04
200596_s_at	28230.07	2.44E-04
200597_at	5236.72	2.44E-04
200598_s_at	37985.48	2.44E-04
200599_s_at	337180.97	2.44E-04
200600_at	430.96	5.34E-01
200601_at	30657.07	1.22E-03
200602_at	97145.55	2.44E-04
200603_at	205913.81	2.44E-04
200604_s_at	26052.55	2.44E-04
200605_s_at	105697.75	2.44E-04
200606_at	207625.64	2.44E-04
200607_s_at	33207.57	2.44E-04
200608_s_at	218558.50	2.44E-04
200609_s_at	53614.02	1.22E-03
200610_s_at	107074.38	2.44E-04
200611_s_at	44389.92	2.44E-04
200612_s_at	19539.91	1.22E-03
200613_at	190996.14	2.44E-04
200614_at	383299.25	2.44E-04
200615_s_at	42839.09	2.44E-04
200616_s_at	34058.62	2.44E-04
200617_at	32019.80	2.44E-04
200618_at	299010.75	2.44E-04
200619_at	54359.52	5.86E-03
200620_at	62715.53	2.44E-04
200621_at	55512.02	2.44E-04
200622_x_at	19894.82	5.86E-03
200623_s_at	9797.61	5.86E-03
200624_s_at	84268.31	2.44E-04
200625_s_at	104447.14	2.44E-04
200626_s_at	109250.91	2.44E-04
200627_at	384377.78	2.44E-04
200628_s_at	20595.52	3.76E-02
200629_at	39716.50	2.44E-04
200630_x_at	265295.20	2.44E-04
200631_s_at	178943.40	2.44E-04
200632_s_at	5640.33	4.15E-03
200633_at	637406.56	2.44E-04
200634_at	167842.06	2.44E-04
200635_s_at	20846.07	1.22E-03
200636_s_at	78863.73	2.44E-04
200637_s_at	9688.99	2.44E-04
200638_s_at	195392.81	2.44E-04
200639_s_at	218039.00	2.44E-04
200640_at	207041.22	2.44E-04
200641_s_at	61536.74	2.44E-04
200642_at	380899.70	2.44E-04
200643_at	32756.66	7.32E-04
200644_at	56578.73	1.22E-03
200645_at	160480.38	2.44E-04
200646_s_at	3786.55	1.07E-02
200647_x_at	339000.53	2.44E-04
200648_s_at	21944.02	2.44E-04
200649_at	12591.40	2.44E-04
200650_s_at	378830.16	2.44E-04
200651_at	612015.40	2.44E-04
200652_at	158983.31	2.44E-04
200653_s_at	224443.08	2.44E-04
200654_at	422609.00	1.42E-02
200655_s_at	169361.30	2.44E-04
200656_s_at	243919.14	2.44E-04
200657_at	223307.95	2.44E-04
200658_s_at	92653.93	2.44E-04
200659_s_at	25273.14	2.44E-04
200660_at	339508.40	1.95E-03
200661_at	46699.40	2.44E-04
200662_s_at	224834.45	2.44E-04
200663_at	273244.03	2.44E-04
200664_s_at	12061.61	1.07E-02
200665_s_at	681.62	4.66E-01
200666_s_at	38681.24	2.44E-04
200667_at	35467.81	2.44E-04
200668_s_at	130069.64	2.44E-04
200669_s_at	55242.86	2.44E-04
200670_at	374253.22	2.44E-04
200671_s_at	215.79	6.01E-01
200672_x_at	4823.28	1.07E-02
200673_at	181132.78	2.44E-04
200674_s_at	702661.75	2.44E-04
200675_at	73761.98	2.44E-04
200676_s_at	5403.92	2.44E-04
200677_at	162235.83	2.44E-04
200678_x_at	58312.18	2.44E-04
200679_x_at	126160.48	2.44E-04
200680_x_at	421405.30	2.44E-04
200681_at	274534.90	2.44E-04
200682_s_at	132739.80	2.44E-04
200683_s_at	22557.77	2.44E-04
200684_s_at	7902.30	7.32E-04
200685_at	8308.64	2.44E-04
200686_s_at	152240.11	2.44E-04
200687_s_at	46876.91	2.44E-04
200688_at	7080.53	1.42E-02
200689_x_at	594187.00	2.44E-04
200690_at	15278.57	1.95E-03
200691_s_at	105841.91	2.44E-04
200692_s_at	62519.62	2.44E-04
200693_at	174696.61	2.44E-04
200694_s_at	69190.55	2.44E-04
200695_at	20203.14	5.86E-03
200696_s_at	72528.47	7.32E-04
200697_at	73492.91	2.44E-04
200698_at	159920.58	2.44E-04
200699_at	72579.60	2.44E-04
200700_s_at	148532.11	2.44E-04
200701_at	96723.67	2.44E-04
200702_s_at	9125.30	5.86E-03
200703_at	330192.90	2.44E-04
200704_at	32140.34	2.44E-04
200705_s_at	252004.00	2.44E-04
200706_s_at	54178.16	2.44E-04
200707_at	26699.73	2.44E-04
200708_at	66947.11	2.44E-04
200709_at	52952.70	2.44E-04
200710_at	39301.07	2.44E-04
200711_s_at	85436.94	2.44E-04
200712_s_at	40909.78	2.44E-04
200713_s_at	113074.84	2.44E-04
200714_x_at	65893.60	2.44E-04
200715_x_at	257080.97	2.44E-04
200716_x_at	589007.70	2.44E-04
200717_x_at	916465.25	2.44E-04
200718_s_at	422867.40	2.44E-04
200719_at	9425.09	2.44E-04
200720_s_at	38153.14	2.44E-04
200721_s_at	33215.19	2.44E-04
200722_s_at	38038.37	2.44E-04
200723_s_at	110967.96	2.44E-04
200724_at	1218.15	8.06E-02
200725_x_at	300816.78	2.44E-04
200726_at	223570.40	2.44E-04
200727_s_at	4949.28	1.86E-02
200728_at	83718.77	2.44E-04
200729_s_at	101526.81	2.44E-04
200730_s_at	12703.22	2.44E-04
200731_s_at	10729.41	2.44E-04
200732_s_at	21642.16	2.44E-04
200733_s_at	91770.53	7.32E-04
200734_s_at	31870.55	7.32E-04
200735_x_at	671260.75	2.44E-04
200736_s_at	77.35	9.32E-01
200737_at	45665.15	7.32E-04
200738_s_at	233139.38	2.44E-04
200739_s_at	22370.68	7.32E-04
200740_s_at	126752.95	2.44E-04
200741_s_at	828568.56	2.44E-04
200742_s_at	12765.83	2.44E-04
200743_s_at	19134.74	2.44E-04
200744_s_at	32907.19	2.44E-04
200745_s_at	51627.61	2.44E-04
200746_s_at	82733.38	2.44E-04
200747_s_at	34755.41	1.95E-03
200748_s_at	350221.53	2.44E-04
200749_at	71847.18	2.44E-04
200750_s_at	490025.16	2.44E-04
200751_s_at	92614.24	2.44E-04
200752_s_at	15774.68	7.32E-04
200753_x_at	77328.81	2.44E-04
200754_x_at	162764.27	2.44E-04
200755_s_at	26010.27	1.42E-02
200756_x_at	9028.93	4.15E-03
200757_s_at	19724.79	7.32E-04
200758_s_at	41550.32	7.32E-04
200759_x_at	42405.66	2.44E-04
200760_s_at	65198.26	2.44E-04
200761_s_at	85282.83	2.44E-04
200762_at	7941.02	2.44E-04
200763_s_at	700181.40	2.44E-04
200764_s_at	66923.24	2.44E-04
200765_x_at	115690.77	2.44E-04
200766_at	41217.39	2.44E-04
200767_s_at	10028.62	1.95E-03
200768_s_at	45538.46	7.32E-04
200769_s_at	6650.20	5.86E-03
200770_s_at	19467.73	2.44E-04
200771_at	28895.41	1.22E-03
200772_x_at	134727.45	2.44E-04
200773_x_at	266730.97	2.44E-04
200774_at	141177.88	2.44E-04
200775_s_at	255069.48	2.44E-04
200776_s_at	37302.20	2.44E-04
200777_s_at	84770.99	2.44E-04
200778_s_at	30374.88	2.44E-04
200779_at	142492.31	2.44E-04
200780_x_at	646462.00	2.44E-04
200781_s_at	637593.30	2.44E-04
200782_at	113294.02	2.44E-04
200783_s_at	22257.52	2.44E-04
200784_s_at	156.99	9.44E-01
200785_s_at	1170.88	3.04E-01
200786_at	243780.06	2.44E-04
200787_s_at	30037.59	2.44E-04
200788_s_at	93873.44	2.44E-04
200789_at	46183.27	1.95E-03
200790_at	72670.20	2.44E-04
200791_s_at	50810.06	2.44E-04
200792_at	193832.33	7.32E-04
200793_s_at	32139.16	7.32E-04
200794_x_at	148645.11	2.44E-04
200795_at	641.60	3.99E-01
200796_s_at	1773.01	4.61E-02
200797_s_at	83727.63	2.44E-04
200798_x_at	47721.64	2.44E-04
200799_at	193422.48	2.44E-04
200800_s_at	74399.02	2.44E-04
200801_x_at	1154756.90	2.44E-04
200802_at	34936.88	2.44E-04
200803_s_at	146615.11	2.44E-04
200804_at	199995.83	2.44E-04
200805_at	20436.61	7.32E-04
200806_s_at	100879.01	2.44E-04
200807_s_at	418151.78	2.44E-04
200808_s_at	5005.07	1.95E-03
200809_x_at	651011.40	2.44E-04
200810_s_at	105235.02	2.44E-04
200811_at	46630.85	7.32E-04
200812_at	73753.74	2.44E-04
200813_s_at	9995.97	1.07E-02
200814_at	68405.36	2.44E-04
200815_s_at	19651.78	2.44E-04
200816_s_at	22064.12	7.32E-04
200817_x_at	873269.44	2.44E-04
200818_at	286057.40	2.44E-04
200819_s_at	587119.44	2.44E-04
200820_at	51391.78	2.44E-04
200821_at	57418.43	7.32E-04
200822_x_at	65458.22	2.44E-04
200823_x_at	452240.53	2.44E-04
200824_at	1298.14	2.44E-04
200825_s_at	69708.39	2.44E-04
200826_at	292811.28	2.44E-04
200827_at	12738.07	7.32E-04
200828_s_at	129143.52	2.44E-04
200829_x_at	115113.60	2.44E-04
200830_at	177070.70	2.44E-04
200831_s_at	37743.50	2.44E-04
200832_s_at	200482.38	2.44E-04
200833_s_at	123897.49	2.44E-04
200834_s_at	831424.75	2.44E-04
200835_s_at	134.74	9.19E-01
200836_s_at	6372.89	6.76E-02
200837_at	54993.49	2.44E-04
200838_at	45259.68	2.44E-04
200839_s_at	68304.45	2.44E-04
200840_at	329448.53	2.44E-04
200841_s_at	6713.83	2.44E-04
200842_s_at	88469.48	2.44E-04
200843_s_at	84030.27	2.44E-04
200844_s_at	193061.58	2.44E-04
200845_s_at	175510.58	2.44E-04
200846_s_at	127120.27	2.44E-04
200847_s_at	120837.86	2.44E-04
200848_at	24178.09	2.44E-04
200849_s_at	42298.31	7.32E-04
200850_s_at	127885.73	2.44E-04
200851_s_at	73373.55	2.44E-04
200852_x_at	39300.55	2.93E-03
200853_at	333496.60	2.44E-04
200854_at	11901.85	2.44E-04
200855_at	4183.42	1.86E-02
200856_x_at	4236.23	2.44E-04
200857_s_at	7428.64	1.86E-02
200858_s_at	408824.20	2.44E-04
200859_x_at	18887.01	7.32E-04
200860_s_at	38251.85	2.44E-04
200861_at	11847.58	1.22E-03
200862_at	151772.42	2.44E-04
200863_s_at	159127.90	2.44E-04
200864_s_at	67490.88	2.44E-04
200865_at	27.64	9.70E-01
200866_s_at	36045.49	2.93E-03
200867_at	63026.09	2.44E-04
200868_s_at	67953.31	2.44E-04
200869_at	452593.06	2.44E-04
200870_at	247363.25	2.44E-04
200871_s_at	104676.94	2.44E-04
200872_at	529174.56	2.44E-04
200873_s_at	248856.97	2.44E-04
200874_s_at	12220.55	2.44E-04
200875_s_at	72355.27	2.44E-04
200876_s_at	212522.03	2.44E-04
200877_at	156056.69	2.44E-04
200878_at	44905.84	2.44E-04
200879_s_at	2097.21	3.03E-02
200880_at	27829.55	7.32E-04
200881_s_at	97528.70	2.44E-04
200882_s_at	139037.86	2.44E-04
200883_at	142673.69	2.44E-04
200884_at	8365.25	2.93E-03
200885_at	123292.03	7.32E-04
200886_s_at	331915.28	2.44E-04
200887_s_at	42869.72	2.44E-04
200888_s_at	513873.84	2.44E-04
200889_s_at	39491.78	2.44E-04
200890_s_at	23280.70	2.44E-04
200891_s_at	192710.58	2.44E-04
200892_s_at	74288.45	2.44E-04
200893_at	227502.86	2.44E-04
200894_s_at	83029.88	2.44E-04
200895_s_at	227747.66	7.32E-04
200896_x_at	134449.77	2.44E-04
200897_s_at	82158.51	2.44E-04
200898_s_at	14895.31	1.22E-03
200899_s_at	56364.82	2.44E-04
200900_s_at	5780.22	5.86E-03
200901_s_at	13925.42	7.32E-04
200902_at	66720.99	2.44E-04
200903_s_at	142771.11	2.44E-04
200904_at	11604.93	7.32E-04
200905_x_at	46368.99	2.44E-04
200906_s_at	7082.02	2.44E-04
200907_s_at	66489.13	2.44E-04
200908_s_at	2516.74	1.12E-01
200909_s_at	397511.80	2.44E-04
200910_at	219045.98	2.44E-04
200911_s_at	34302.55	1.42E-02
200912_s_at	387221.30	2.44E-04
200913_at	16615.37	2.44E-04
200914_x_at	105047.60	2.44E-04
200915_x_at	172629.55	2.44E-04
200916_at	123214.90	2.44E-04
200917_s_at	4508.80	1.12E-01
200918_s_at	128886.74	2.44E-04
200919_at	13719.54	1.86E-02
200920_s_at	183820.22	2.44E-04
200921_s_at	221526.53	2.44E-04
200922_at	13687.37	2.44E-04
200923_at	15920.90	5.86E-03
200924_s_at	43551.88	7.32E-04
200925_at	541467.50	2.44E-04
200926_at	912128.30	2.44E-04
200927_s_at	37906.35	2.44E-04
200928_s_at	1947.66	7.32E-04
200929_at	152246.16	2.44E-04
200930_s_at	966.39	4.32E-01
200931_s_at	37748.29	2.44E-04
200932_s_at	64168.93	2.44E-04
200933_x_at	602248.70	2.44E-04
200934_at	174462.10	2.44E-04
200935_at	10312.61	2.44E-04
200936_at	686901.90	2.44E-04
200937_s_at	399904.62	2.44E-04
200938_s_at	30.54	9.81E-01
200939_s_at	129.07	8.05E-01
200940_s_at	9630.17	2.44E-04
200941_at	50662.14	2.44E-04
200942_s_at	243817.08	2.44E-04
200943_at	179657.06	7.32E-04
200944_s_at	319274.56	2.44E-04
200945_s_at	84221.41	2.44E-04
200946_x_at	16465.13	7.32E-04
200947_s_at	22022.90	2.93E-03
200948_at	33957.18	2.44E-04
200949_x_at	598505.90	2.44E-04
200950_at	50040.78	2.44E-04
200951_s_at	97.50	8.88E-01
200952_s_at	116.49	7.54E-01
200953_s_at	205.35	6.96E-01
200954_at	56245.02	8.06E-02
200955_at	44357.98	2.44E-04
200956_s_at	35592.47	2.44E-04
200957_s_at	60831.44	2.44E-04
200958_s_at	42654.77	2.44E-04
200959_at	47886.37	2.44E-04
200960_x_at	114383.27	2.93E-03
200961_at	61874.34	2.44E-04
200962_at	7541.06	8.06E-03
200963_x_at	605910.75	2.44E-04
200964_at	148026.77	2.44E-04
200965_s_at	15390.83	2.44E-04
200966_x_at	306221.94	2.44E-04
200967_at	262285.97	2.44E-04
200968_s_at	121650.40	2.44E-04
200969_at	47847.02	2.44E-04
200970_s_at	59776.52	7.32E-04
200971_s_at	104854.84	2.44E-04
200972_at	77428.95	2.44E-04
200973_s_at	21785.31	2.44E-04
200974_at	18100.17	2.44E-04
200975_at	177062.20	2.44E-04
200976_s_at	89339.73	2.44E-04
200977_s_at	124777.31	2.44E-04
200978_at	135337.55	2.44E-04
200979_at	25423.81	2.44E-04
200980_s_at	88374.77	1.86E-02
200981_x_at	635949.44	2.44E-04
200982_s_at	66135.33	2.44E-04
200983_x_at	58076.34	2.44E-04
200984_s_at	52859.96	2.44E-04
200985_s_at	70144.71	2.44E-04
200986_at	1058.73	1.30E-01
200987_x_at	26784.53	2.44E-04
200988_s_at	5204.10	2.44E-04
200989_at	104532.67	2.44E-04
200990_at	65377.88	7.32E-04
200991_s_at	27897.39	1.22E-03
200992_at	65204.87	2.44E-04
200993_at	70907.10	2.44E-04
200994_at	70768.45	2.44E-04
200995_at	11791.85	1.95E-03
200996_at	91618.60	2.44E-04
200997_at	78022.30	2.44E-04
200998_s_at	29264.22	2.44E-04
200999_s_at	48673.34	2.44E-04
201000_at	93434.44	7.32E-04
201001_s_at	36823.18	2.44E-04
201002_s_at	38584.76	2.44E-04
201003_x_at	64996.65	2.44E-04
201004_at	129452.32	2.44E-04
201005_at	41625.00	2.44E-04
201006_at	4842.90	8.06E-03
201007_at	87557.58	2.44E-04
201008_s_at	12960.09	2.44E-04
201009_s_at	33746.56	2.44E-04
201010_s_at	33150.91	2.44E-04
201011_at	71954.17	2.44E-04
201012_at	5705.55	2.44E-04
201013_s_at	98723.68	2.44E-04
201014_s_at	39049.59	2.44E-04
201015_s_at	117275.94	2.44E-04
201016_at	81893.48	2.44E-04
201017_at	35443.97	2.44E-04
201018_at	26598.97	2.44E-04
201019_s_at	206330.42	2.44E-04
201020_at	17179.22	2.44E-04
201021_s_at	623866.60	2.44E-04
201022_s_at	730921.20	2.44E-04
201023_at	137390.45	2.44E-04
201024_x_at	36848.68	2.44E-04
201025_at	12866.92	2.44E-04
201026_at	3550.34	1.07E-02
201027_s_at	26140.50	2.44E-04
201028_s_at	31222.23	2.44E-04
201029_s_at	84263.63	2.44E-04
201030_x_at	401.68	3.66E-01
201031_s_at	160858.80	2.44E-04
201032_at	35112.28	2.44E-04
201033_x_at	741887.94	2.44E-04
201034_at	21314.34	7.32E-04
201035_s_at	11353.23	7.32E-04
201036_s_at	64413.18	2.44E-04
201037_at	50481.63	2.44E-04
201038_s_at	22767.95	7.32E-04
201039_s_at	21197.33	2.44E-04
201040_at	12544.12	1.07E-02
201041_s_at	9581.64	1.22E-03
201042_at	890.71	3.66E-01
201043_s_at	9836.02	2.44E-04
201044_x_at	72.06	9.62E-01
201045_s_at	541.04	3.34E-01
201046_s_at	42495.51	2.93E-03
201047_x_at	83137.13	2.44E-04
201048_x_at	4881.49	3.76E-02
201049_s_at	841681.20	2.44E-04
201050_at	8076.09	2.44E-04
201051_at	35118.43	2.44E-04
201052_s_at	26711.10	2.44E-04
201053_s_at	47502.59	7.32E-04
201054_at	72938.38	2.44E-04
201055_s_at	15471.27	7.32E-04
201056_at	12232.51	7.32E-04
201057_s_at	28959.64	2.44E-04
201058_s_at	22262.90	7.32E-04
201059_at	66307.21	7.32E-04
201060_x_at	43199.99	7.32E-04
201061_s_at	39586.56	2.44E-04
201062_at	25.07	8.05E-01
201063_at	74093.67	2.44E-04
201064_s_at	71613.65	2.44E-04
