^SAMPLE = GSM1017465
200044_at	93404.34	2.44E-04
200045_at	17953.27	2.44E-04
200046_at	115035.47	2.44E-04
200047_s_at	169414.83	2.44E-04
200048_s_at	311886.12	2.44E-04
200049_at	17178.50	2.44E-04
200050_at	76321.83	2.44E-04
200051_at	7895.34	7.32E-04
200052_s_at	128339.30	2.44E-04
200053_at	32039.43	7.32E-04
200054_at	8715.56	2.93E-03
200055_at	46551.23	2.44E-04
200056_s_at	37704.54	2.44E-04
200057_s_at	209909.75	2.44E-04
200058_s_at	38976.52	2.44E-04
200059_s_at	254042.02	2.44E-04
200060_s_at	48880.24	2.44E-04
200061_s_at	581112.25	2.44E-04
200062_s_at	668198.44	2.44E-04
200063_s_at	416322.30	2.44E-04
200064_at	375473.60	2.44E-04
200065_s_at	160269.84	2.44E-04
200066_at	29492.17	2.44E-04
200067_x_at	87143.84	2.44E-04
200068_s_at	203478.95	2.44E-04
200069_at	14125.70	2.44E-04
200070_at	4794.97	1.07E-02
200071_at	47343.39	2.44E-04
200072_s_at	71388.06	2.44E-04
200073_s_at	83059.56	2.44E-04
200074_s_at	187802.60	2.44E-04
200075_s_at	34237.28	2.44E-04
200076_s_at	21299.68	7.32E-04
200077_s_at	449712.16	2.44E-04
200078_s_at	44567.27	2.44E-04
200079_s_at	83892.90	2.44E-04
200080_s_at	455260.40	2.44E-04
200081_s_at	613554.56	2.44E-04
200082_s_at	494469.44	2.44E-04
200083_at	66394.00	7.32E-04
200084_at	99994.30	2.44E-04
200085_s_at	104576.31	2.44E-04
200086_s_at	183329.75	2.44E-04
200087_s_at	242718.22	2.44E-04
200088_x_at	529703.70	2.44E-04
200089_s_at	440616.28	2.44E-04
200090_at	140029.40	2.44E-04
200091_s_at	424957.22	2.44E-04
200092_s_at	724326.90	2.44E-04
200093_s_at	149215.69	2.44E-04
200094_s_at	354120.56	2.44E-04
200095_x_at	684216.90	2.44E-04
200096_s_at	214229.97	2.44E-04
200097_s_at	144439.98	2.44E-04
200098_s_at	88380.15	2.44E-04
200099_s_at	556105.80	2.44E-04
200593_s_at	57486.84	2.44E-04
200594_x_at	169305.95	2.44E-04
200595_s_at	108404.74	2.44E-04
200596_s_at	32569.16	7.32E-04
200597_at	13702.59	2.44E-04
200598_s_at	104831.63	2.44E-04
200599_s_at	193220.95	2.44E-04
200600_at	148397.40	2.44E-04
200601_at	29197.57	7.32E-04
200602_at	157810.28	2.44E-04
200603_at	171438.40	2.44E-04
200604_s_at	37684.11	2.44E-04
200605_s_at	98146.27	2.44E-04
200606_at	77638.23	2.44E-04
200607_s_at	29979.37	2.44E-04
200608_s_at	102020.49	2.44E-04
200609_s_at	102609.14	2.44E-04
200610_s_at	123173.27	7.32E-04
200611_s_at	70048.53	2.44E-04
200612_s_at	46095.77	7.32E-04
200613_at	84420.13	2.44E-04
200614_at	345787.10	2.44E-04
200615_s_at	26740.44	2.44E-04
200616_s_at	36750.27	7.32E-04
200617_at	26523.14	2.44E-04
200618_at	74116.39	2.44E-04
200619_at	28237.05	1.42E-02
200620_at	181748.33	2.44E-04
200621_at	52487.42	7.32E-04
200622_x_at	14543.22	1.95E-03
200623_s_at	12589.45	1.22E-03
200624_s_at	101348.45	2.44E-04
200625_s_at	82444.83	2.44E-04
200626_s_at	163825.55	2.44E-04
200627_at	274413.90	2.44E-04
200628_s_at	33623.31	1.42E-02
200629_at	55625.46	2.44E-04
200630_x_at	267934.03	2.44E-04
200631_s_at	157209.11	2.44E-04
200632_s_at	161628.90	2.44E-04
200633_at	418291.66	2.44E-04
200634_at	263554.66	2.44E-04
200635_s_at	19243.20	7.32E-04
200636_s_at	73250.70	2.44E-04
200637_s_at	11017.04	2.44E-04
200638_s_at	264467.47	2.44E-04
200639_s_at	118855.13	2.44E-04
200640_at	153121.66	2.44E-04
200641_s_at	187920.90	2.44E-04
200642_at	351641.66	2.44E-04
200643_at	19886.13	7.32E-04
200644_at	53349.60	7.32E-04
200645_at	185041.31	2.44E-04
200646_s_at	13431.36	7.32E-04
200647_x_at	132866.36	2.44E-04
200648_s_at	24184.42	2.44E-04
200649_at	25470.12	2.44E-04
200650_s_at	564296.70	2.44E-04
200651_at	589975.94	2.44E-04
200652_at	152419.60	2.44E-04
200653_s_at	117709.82	2.44E-04
200654_at	281450.62	1.07E-02
200655_s_at	104315.02	2.44E-04
200656_s_at	147717.40	2.44E-04
200657_at	160467.02	2.44E-04
200658_s_at	49220.52	2.44E-04
200659_s_at	10734.88	2.44E-04
200660_at	109836.34	7.32E-04
200661_at	205335.84	2.44E-04
200662_s_at	169116.31	2.44E-04
200663_at	246850.08	2.44E-04
200664_s_at	23387.48	2.93E-03
200665_s_at	411.66	3.34E-01
200666_s_at	40727.88	2.44E-04
200667_at	43985.41	2.44E-04
200668_s_at	152782.02	2.44E-04
200669_s_at	65517.07	2.44E-04
200670_at	51808.49	2.44E-04
200671_s_at	6283.67	5.86E-03
200672_x_at	16561.32	2.44E-04
200673_at	289729.40	2.44E-04
200674_s_at	452411.66	2.44E-04
200675_at	127699.57	2.44E-04
200676_s_at	9323.92	7.32E-04
200677_at	314253.47	2.44E-04
200678_x_at	100489.95	2.44E-04
200679_x_at	72054.15	2.44E-04
200680_x_at	249466.19	2.44E-04
200681_at	181582.55	2.44E-04
200682_s_at	113316.59	2.44E-04
200683_s_at	33183.22	2.44E-04
200684_s_at	17774.44	2.44E-04
200685_at	20488.93	2.44E-04
200686_s_at	161039.83	2.44E-04
200687_s_at	21523.15	2.44E-04
200688_at	11670.37	1.42E-02
200689_x_at	575205.75	2.44E-04
200690_at	11341.72	1.95E-03
200691_s_at	72530.82	2.44E-04
200692_s_at	38089.59	2.44E-04
200693_at	293125.44	2.44E-04
200694_s_at	41817.91	2.44E-04
200695_at	15722.91	1.22E-03
200696_s_at	22213.34	1.95E-03
200697_at	30650.13	2.93E-03
200698_at	123814.49	2.44E-04
200699_at	65748.70	2.44E-04
200700_s_at	100173.71	2.44E-04
200701_at	152326.27	2.44E-04
200702_s_at	12525.39	2.44E-04
200703_at	238968.56	2.44E-04
200704_at	93962.09	2.44E-04
200705_s_at	340538.66	2.44E-04
200706_s_at	60422.82	2.44E-04
200707_at	19048.98	7.32E-04
200708_at	44127.41	2.44E-04
200709_at	103277.53	2.44E-04
200710_at	68490.45	2.44E-04
200711_s_at	56147.86	2.44E-04
200712_s_at	38226.08	2.44E-04
200713_s_at	91575.97	2.44E-04
200714_x_at	65837.59	2.44E-04
200715_x_at	336965.22	2.44E-04
200716_x_at	600878.06	2.44E-04
200717_x_at	720086.25	2.44E-04
200718_s_at	446259.75	2.44E-04
200719_at	9843.88	2.44E-04
200720_s_at	17919.73	2.44E-04
200721_s_at	16788.55	7.32E-04
200722_s_at	49064.30	2.44E-04
200723_s_at	143378.84	2.44E-04
200724_at	2447.93	3.76E-02
200725_x_at	326501.28	2.44E-04
200726_at	201310.86	2.44E-04
200727_s_at	37206.14	7.32E-04
200728_at	127106.91	2.44E-04
200729_s_at	108101.18	2.44E-04
200730_s_at	141233.30	2.44E-04
200731_s_at	124212.57	2.44E-04
200732_s_at	222746.48	2.44E-04
200733_s_at	221657.77	7.32E-04
200734_s_at	29056.64	2.44E-04
200735_x_at	453132.25	2.44E-04
200736_s_at	39092.40	2.44E-04
200737_at	55036.90	7.32E-04
200738_s_at	230820.55	2.44E-04
200739_s_at	45299.23	2.44E-04
200740_s_at	182063.95	2.44E-04
200741_s_at	844843.40	2.44E-04
200742_s_at	56892.64	2.44E-04
200743_s_at	98414.70	2.44E-04
200744_s_at	50659.91	2.44E-04
200745_s_at	88882.97	2.44E-04
200746_s_at	84678.67	2.44E-04
200747_s_at	14151.50	8.06E-03
200748_s_at	841162.00	2.44E-04
200749_at	52276.60	2.44E-04
200750_s_at	209052.52	2.44E-04
200751_s_at	156091.95	2.44E-04
200752_s_at	7531.07	2.93E-03
200753_x_at	45454.25	2.44E-04
200754_x_at	122575.15	2.44E-04
200755_s_at	65833.34	2.44E-04
200756_x_at	44135.17	2.44E-04
200757_s_at	65173.93	2.44E-04
200758_s_at	32311.37	1.22E-03
200759_x_at	44880.25	2.44E-04
200760_s_at	179425.52	2.44E-04
200761_s_at	266654.78	2.44E-04
200762_at	333761.70	2.44E-04
200763_s_at	640501.94	2.44E-04
200764_s_at	73187.54	2.44E-04
200765_x_at	158074.81	2.44E-04
200766_at	38094.60	2.44E-04
200767_s_at	7782.74	2.44E-04
200768_s_at	41076.60	2.44E-04
200769_s_at	14484.80	2.93E-03
200770_s_at	23536.82	2.44E-04
200771_at	69925.23	2.44E-04
200772_x_at	182386.28	2.44E-04
200773_x_at	264884.62	2.44E-04
200774_at	226291.61	2.44E-04
200775_s_at	259074.23	2.44E-04
200776_s_at	232626.61	2.44E-04
200777_s_at	235123.61	2.44E-04
200778_s_at	167053.64	2.44E-04
200779_at	137743.39	2.44E-04
200780_x_at	445067.16	2.44E-04
200781_s_at	461718.30	2.44E-04
200782_at	192911.16	2.44E-04
200783_s_at	17431.67	2.44E-04
200784_s_at	1777.63	1.30E-01
200785_s_at	3583.06	2.44E-04
200786_at	128385.92	2.44E-04
200787_s_at	8557.16	2.44E-04
200788_s_at	20860.35	2.44E-04
200789_at	66441.60	5.86E-03
200790_at	38431.46	7.32E-04
200791_s_at	88912.70	2.44E-04
200792_at	162597.58	7.32E-04
200793_s_at	29526.06	1.22E-03
200794_x_at	239449.11	2.44E-04
200795_at	327.74	3.99E-01
200796_s_at	12605.54	2.93E-03
200797_s_at	144794.52	2.44E-04
200798_x_at	90912.38	2.44E-04
200799_at	168492.22	2.44E-04
200800_s_at	73627.63	2.44E-04
200801_x_at	565325.56	2.44E-04
200802_at	36420.21	2.44E-04
200803_s_at	193271.73	2.44E-04
200804_at	184489.75	2.44E-04
200805_at	24797.78	2.44E-04
200806_s_at	124230.38	2.44E-04
200807_s_at	253371.95	2.44E-04
200808_s_at	6831.81	1.95E-03
200809_x_at	474645.60	2.44E-04
200810_s_at	63482.84	2.44E-04
200811_at	35651.91	8.06E-03
200812_at	74534.64	2.44E-04
200813_s_at	13345.71	1.22E-03
200814_at	55344.91	2.44E-04
200815_s_at	27896.29	2.44E-04
200816_s_at	34916.52	7.32E-04
200817_x_at	806752.50	2.44E-04
200818_at	188933.98	2.44E-04
200819_s_at	583948.44	2.44E-04
200820_at	63416.75	2.44E-04
200821_at	46383.77	7.32E-04
200822_x_at	178742.48	2.44E-04
200823_x_at	395475.75	2.44E-04
200824_at	22223.67	2.44E-04
200825_s_at	27352.50	2.44E-04
200826_at	191615.31	2.44E-04
200827_at	15845.96	1.22E-03
200828_s_at	108756.06	2.44E-04
200829_x_at	86641.95	2.44E-04
200830_at	83124.83	2.44E-04
200831_s_at	132937.66	2.44E-04
200832_s_at	327995.00	2.44E-04
200833_s_at	135111.61	2.44E-04
200834_s_at	656110.50	2.44E-04
200835_s_at	2341.09	3.04E-01
200836_s_at	6294.72	3.03E-02
200837_at	38939.44	2.44E-04
200838_at	227222.48	2.44E-04
200839_s_at	268794.30	2.44E-04
200840_at	278518.78	2.44E-04
200841_s_at	18688.85	2.44E-04
200842_s_at	60944.77	2.44E-04
200843_s_at	29224.53	2.44E-04
200844_s_at	141864.64	2.44E-04
200845_s_at	102579.88	2.44E-04
200846_s_at	88449.54	2.44E-04
200847_s_at	159859.66	2.44E-04
200848_at	60705.55	2.44E-04
200849_s_at	36480.88	7.32E-04
200850_s_at	134011.89	2.44E-04
200851_s_at	96841.92	2.44E-04
200852_x_at	21050.56	4.15E-03
200853_at	149888.90	2.44E-04
200854_at	7422.39	2.44E-04
200855_at	2854.46	1.42E-02
200856_x_at	3949.69	2.44E-04
200857_s_at	6161.34	8.06E-03
200858_s_at	306093.16	2.44E-04
200859_x_at	26854.16	7.32E-04
200860_s_at	79743.50	2.44E-04
200861_at	15201.03	1.95E-03
200862_at	52650.48	2.44E-04
200863_s_at	162251.19	2.44E-04
200864_s_at	19962.57	2.44E-04
200865_at	13.73	9.54E-01
200866_s_at	399982.20	2.44E-04
200867_at	33678.54	2.44E-04
200868_s_at	41357.72	2.44E-04
200869_at	669054.44	2.44E-04
200870_at	141436.28	2.44E-04
200871_s_at	529998.94	2.44E-04
200872_at	273310.78	2.44E-04
200873_s_at	176214.56	2.44E-04
200874_s_at	5913.26	2.44E-04
200875_s_at	25992.40	2.44E-04
200876_s_at	132984.10	2.44E-04
200877_at	175222.42	2.44E-04
200878_at	174408.53	2.44E-04
200879_s_at	10037.15	2.44E-04
200880_at	48920.19	7.32E-04
200881_s_at	105271.34	2.44E-04
200882_s_at	134480.70	2.44E-04
200883_at	70441.39	2.44E-04
200884_at	179629.06	7.32E-04
200885_at	34204.88	1.22E-03
200886_s_at	297323.40	2.44E-04
200887_s_at	68471.03	2.44E-04
200888_s_at	336733.03	2.44E-04
200889_s_at	43514.38	2.44E-04
200890_s_at	29809.71	2.44E-04
200891_s_at	138145.77	2.44E-04
200892_s_at	49970.55	2.44E-04
200893_at	123191.38	2.44E-04
200894_s_at	5101.68	3.03E-02
200895_s_at	7632.61	1.22E-03
200896_x_at	81467.08	2.44E-04
200897_s_at	56338.14	2.44E-04
200898_s_at	20406.40	7.32E-04
200899_s_at	38191.48	2.44E-04
200900_s_at	21390.24	2.44E-04
200901_s_at	27754.92	2.44E-04
200902_at	147608.42	2.44E-04
200903_s_at	45973.41	2.44E-04
200904_at	21013.83	2.44E-04
200905_x_at	48663.71	2.44E-04
200906_s_at	5721.46	2.44E-04
200907_s_at	28282.46	2.44E-04
200908_s_at	2511.04	2.39E-02
200909_s_at	410001.70	2.44E-04
200910_at	140483.45	2.44E-04
200911_s_at	45310.82	1.07E-02
200912_s_at	364333.44	2.44E-04
200913_at	12138.23	2.44E-04
200914_x_at	63325.70	2.44E-04
200915_x_at	192753.80	2.44E-04
200916_at	170290.05	2.44E-04
200917_s_at	20133.83	1.07E-02
200918_s_at	46875.45	7.32E-04
200919_at	38128.22	4.15E-03
200920_s_at	65070.56	2.44E-04
200921_s_at	61030.75	2.44E-04
200922_at	34793.40	2.44E-04
200923_at	43984.17	1.22E-03
200924_s_at	21735.99	7.32E-04
200925_at	280095.97	2.44E-04
200926_at	715616.80	2.44E-04
200927_s_at	33250.32	2.44E-04
200928_s_at	1012.64	3.76E-02
200929_at	131230.95	2.44E-04
200930_s_at	1202.82	3.34E-01
200931_s_at	149461.90	2.44E-04
200932_s_at	52627.27	7.32E-04
200933_x_at	489016.60	2.44E-04
200934_at	179935.16	2.44E-04
200935_at	16920.66	2.44E-04
200936_at	581918.25	2.44E-04
200937_s_at	262904.70	2.44E-04
200938_s_at	26.44	9.05E-01
200939_s_at	622.91	5.34E-01
200940_s_at	8709.97	1.22E-03
200941_at	42140.07	2.44E-04
200942_s_at	104541.48	2.44E-04
200943_at	315377.97	2.44E-04
200944_s_at	244852.08	2.44E-04
200945_s_at	79303.78	2.44E-04
200946_x_at	18792.43	7.32E-04
200947_s_at	23799.44	2.93E-03
200948_at	55929.94	2.44E-04
200949_x_at	450222.70	2.44E-04
200950_at	120770.98	2.44E-04
200951_s_at	50.41	9.76E-01
200952_s_at	69.10	7.81E-01
200953_s_at	381.89	1.71E-01
200954_at	25845.57	8.06E-02
200955_at	36224.36	2.44E-04
200956_s_at	25210.90	2.44E-04
200957_s_at	32471.75	2.44E-04
200958_s_at	179214.56	2.44E-04
200959_at	13093.84	2.44E-04
200960_x_at	218660.83	2.93E-03
200961_at	54212.91	2.44E-04
200962_at	3858.50	4.61E-02
200963_x_at	528586.56	2.44E-04
200964_at	47458.99	2.44E-04
200965_s_at	48941.73	2.44E-04
200966_x_at	493119.62	2.44E-04
200967_at	136396.42	2.44E-04
200968_s_at	45537.62	2.44E-04
200969_at	31046.86	2.44E-04
200970_s_at	33257.52	7.32E-04
200971_s_at	110179.17	2.44E-04
200972_at	132644.28	2.44E-04
200973_s_at	60932.26	2.44E-04
200974_at	2041.02	2.39E-02
200975_at	121570.02	2.44E-04
200976_s_at	118508.09	2.44E-04
200977_s_at	138170.69	2.44E-04
200978_at	239509.80	2.44E-04
200979_at	5212.95	2.44E-04
200980_s_at	18609.14	4.15E-03
200981_x_at	401357.70	2.44E-04
200982_s_at	28100.55	2.44E-04
200983_x_at	90245.68	2.44E-04
200984_s_at	62279.81	2.44E-04
200985_s_at	69397.89	2.44E-04
200986_at	7207.44	2.44E-04
200987_x_at	27958.31	1.95E-03
200988_s_at	6164.97	2.44E-04
200989_at	360232.84	2.44E-04
200990_at	25463.05	7.32E-04
200991_s_at	54770.49	7.32E-04
200992_at	57747.50	2.44E-04
200993_at	58770.57	2.44E-04
200994_at	53295.09	2.44E-04
200995_at	17030.87	1.22E-03
200996_at	85651.34	2.44E-04
200997_at	47696.91	2.44E-04
200998_s_at	18717.90	7.32E-04
200999_s_at	28028.43	2.44E-04
201000_at	67626.64	1.22E-03
201001_s_at	45210.49	2.44E-04
201002_s_at	56245.06	2.44E-04
201003_x_at	32421.90	2.44E-04
201004_at	65785.92	2.44E-04
201005_at	137528.98	2.44E-04
201006_at	3552.87	1.86E-02
201007_at	136745.78	2.44E-04
201008_s_at	28991.27	2.44E-04
201009_s_at	23981.32	2.44E-04
201010_s_at	31562.93	2.44E-04
201011_at	38997.69	2.44E-04
201012_at	159792.31	2.44E-04
201013_s_at	78510.84	2.44E-04
201014_s_at	45017.25	2.44E-04
201015_s_at	26337.66	2.44E-04
201016_at	12853.18	2.44E-04
201017_at	10154.79	2.44E-04
201018_at	18879.48	2.44E-04
201019_s_at	43072.26	2.44E-04
201020_at	18136.50	2.44E-04
201021_s_at	260918.64	2.44E-04
201022_s_at	322657.97	2.44E-04
201023_at	87447.25	2.44E-04
201024_x_at	20079.48	2.44E-04
201025_at	5437.96	2.44E-04
201026_at	3331.85	8.06E-03
201027_s_at	7868.57	7.32E-04
201028_s_at	106749.02	2.44E-04
201029_s_at	183105.73	2.44E-04
201030_x_at	387081.22	2.44E-04
201031_s_at	143701.98	2.44E-04
201032_at	24495.45	1.22E-03
201033_x_at	657638.50	2.44E-04
201034_at	59594.71	2.44E-04
201035_s_at	13682.62	5.86E-03
201036_s_at	24291.14	2.44E-04
201037_at	86511.70	2.44E-04
201038_s_at	30091.28	2.44E-04
201039_s_at	15041.14	2.44E-04
201040_at	12731.65	1.42E-02
201041_s_at	50281.80	2.44E-04
201042_at	159321.83	2.44E-04
201043_s_at	56386.86	2.44E-04
201044_x_at	2415.15	1.95E-03
201045_s_at	1983.60	1.12E-01
201046_s_at	26296.68	5.86E-03
201047_x_at	74108.13	2.44E-04
201048_x_at	8822.40	5.86E-03
201049_s_at	686076.75	2.44E-04
201050_at	32532.91	7.32E-04
201051_at	110306.40	2.44E-04
201052_s_at	40956.97	2.44E-04
201053_s_at	39272.20	7.32E-04
201054_at	98822.93	2.44E-04
201055_s_at	18741.37	7.32E-04
201056_at	10712.88	7.32E-04
201057_s_at	15211.81	2.44E-04
201058_s_at	30115.00	7.32E-04
201059_at	78217.89	2.44E-04
201060_x_at	41163.71	7.32E-04
201061_s_at	36254.34	2.44E-04
201062_at	79.69	6.66E-01
201063_at	60188.46	2.44E-04
201064_s_at	30216.85	2.44E-04
