^SAMPLE = GSM1017505
AFFX-CreX-5_at	301197.47	5.17E-05
AFFX-CreX-3_at	355860.80	4.43E-05
AFFX-DapX-5_at	16347.37	4.43E-05
AFFX-DapX-M_at	34030.59	2.25E-04
AFFX-DapX-3_at	33247.60	4.43E-05
AFFX-LysX-5_at	2495.37	1.27E-04
AFFX-LysX-M_at	2543.31	4.48E-03
AFFX-LysX-3_at	6486.25	4.43E-05
AFFX-PheX-5_at	2953.03	1.10E-04
AFFX-PheX-M_at	3118.22	2.25E-04
AFFX-PheX-3_at	2800.83	9.72E-04
AFFX-ThrX-5_at	2858.54	3.90E-04
AFFX-ThrX-M_at	5243.26	5.17E-05
AFFX-ThrX-3_at	9452.50	5.17E-05
AFFX-TrpnX-5_at	198.14	1.66E-01
AFFX-TrpnX-M_at	73.03	8.25E-01
AFFX-TrpnX-3_at	23.51	5.45E-01
AFFX-r2-Ec-bioB-5_at	11139.50	2.44E-04
AFFX-r2-Ec-bioB-M_at	12289.78	2.44E-04
AFFX-r2-Ec-bioB-3_at	8852.42	2.44E-04
AFFX-r2-Ec-bioC-5_at	31519.87	2.44E-04
AFFX-r2-Ec-bioC-3_at	34572.18	2.44E-04
AFFX-r2-Ec-bioD-5_at	123730.24	2.44E-04
AFFX-r2-Ec-bioD-3_at	148135.75	2.44E-04
AFFX-r2-P1-cre-5_at	390737.47	2.44E-04
AFFX-r2-P1-cre-3_at	533893.25	2.44E-04
AFFX-r2-Bs-dap-5_at	16466.61	2.44E-04
AFFX-r2-Bs-dap-M_at	36904.82	2.44E-04
AFFX-r2-Bs-dap-3_at	46038.66	2.44E-04
AFFX-r2-Bs-lys-5_at	2946.61	2.44E-04
AFFX-r2-Bs-lys-M_at	2160.23	2.44E-04
AFFX-r2-Bs-lys-3_at	4139.19	2.44E-04
AFFX-r2-Bs-phe-5_at	4034.97	2.44E-04
AFFX-r2-Bs-phe-M_at	4292.94	2.44E-04
AFFX-r2-Bs-phe-3_at	7656.70	2.44E-04
AFFX-r2-Bs-thr-3_s_at	14495.05	1.22E-03
AFFX-r2-Bs-thr-M_s_at	8632.53	1.95E-03
AFFX-r2-Bs-thr-5_s_at	4761.59	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	11252.93	1.95E-04
AFFX-HUMISGF3A/M97935_MA_at	15316.36	8.14E-05
AFFX-HUMISGF3A/M97935_MB_at	15740.82	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	45517.07	4.43E-05
AFFX-HUMRGE/M10098_5_at	44739.18	4.43E-05
AFFX-HUMRGE/M10098_M_at	47324.16	4.43E-05
AFFX-HUMRGE/M10098_3_at	20987.47	7.01E-05
AFFX-HUMGAPDH/M33197_5_at	471071.56	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	451752.94	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	480296.30	4.43E-05
AFFX-HSAC07/X00351_5_at	335744.90	4.43E-05
AFFX-HSAC07/X00351_M_at	413498.12	4.43E-05
AFFX-HSAC07/X00351_3_at	420541.90	4.43E-05
AFFX-M27830_5_at	27286.59	4.43E-05
AFFX-M27830_M_at	68330.04	2.02E-03
AFFX-M27830_3_at	820.43	4.11E-01
AFFX-hum_alu_at	630268.20	2.61E-13
1007_s_at	13026.98	1.89E-03
1053_at	19428.95	2.19E-04
117_at	1160.94	2.47E-02
121_at	58366.68	2.66E-04
1255_g_at	284.20	2.04E-01
1294_at	1131.49	1.51E-01
1316_at	1424.17	1.14E-03
1320_at	2463.02	2.47E-02
1405_i_at	17.03	9.89E-01
1431_at	309.03	1.90E-01
1438_at	209.34	5.41E-01
1487_at	9496.97	2.79E-02
1494_f_at	2722.01	3.94E-02
1598_g_at	16517.17	2.23E-03
160020_at	1594.22	1.49E-02
1729_at	5988.80	6.73E-04
1773_at	7268.47	3.58E-03
177_at	1110.65	4.86E-03
179_at	12250.90	3.13E-02
1861_at	8403.27	2.19E-04
200000_s_at	22394.23	2.44E-04
200001_at	169645.58	7.32E-04
200002_at	403617.90	2.44E-04
200003_s_at	530987.80	2.44E-04
200004_at	369398.10	2.44E-04
200005_at	103835.03	2.44E-04
200006_at	332997.06	2.44E-04
200007_at	311394.12	2.44E-04
200008_s_at	161252.00	2.44E-04
200009_at	244812.28	2.44E-04
200010_at	313514.20	2.44E-04
200011_s_at	39387.15	2.44E-04
200012_x_at	352434.30	2.44E-04
200013_at	475774.12	2.44E-04
200014_s_at	114876.03	2.44E-04
200015_s_at	239175.47	2.44E-04
200016_x_at	428984.20	2.44E-04
200017_at	373461.94	2.44E-04
200018_at	482995.40	2.44E-04
200019_s_at	319800.60	2.44E-04
200020_at	95814.45	2.44E-04
200021_at	424888.84	7.32E-04
200022_at	382171.12	2.44E-04
200023_s_at	173845.11	2.44E-04
200024_at	336793.60	7.32E-04
200025_s_at	427373.00	2.44E-04
200026_at	284267.40	2.44E-04
200027_at	201165.66	2.44E-04
200028_s_at	80730.23	2.44E-04
200029_at	380089.94	2.44E-04
200030_s_at	312794.44	2.44E-04
200031_s_at	557332.94	2.44E-04
200032_s_at	490620.80	2.44E-04
200033_at	255803.55	2.44E-04
200034_s_at	436702.78	2.44E-04
200035_at	8396.36	1.07E-02
200036_s_at	226925.75	2.44E-04
200037_s_at	191750.78	2.44E-04
200038_s_at	568066.56	2.44E-04
200039_s_at	201415.11	2.44E-04
200040_at	166689.16	2.44E-04
200041_s_at	181896.30	2.44E-04
200042_at	63494.23	2.44E-04
200043_at	333130.97	2.44E-04
200044_at	122131.95	2.44E-04
200045_at	24996.14	2.44E-04
200046_at	137344.00	2.44E-04
200047_s_at	229219.33	2.44E-04
200048_s_at	140469.45	2.44E-04
200049_at	13011.90	2.44E-04
200050_at	85348.33	2.44E-04
200051_at	8677.94	2.44E-04
200052_s_at	135531.05	2.44E-04
200053_at	13177.32	1.22E-03
200054_at	13350.06	1.95E-03
200055_at	57580.79	2.44E-04
200056_s_at	35497.40	2.44E-04
200057_s_at	302731.34	2.44E-04
200058_s_at	65352.65	2.44E-04
200059_s_at	263423.40	2.44E-04
200060_s_at	94995.20	2.44E-04
200061_s_at	424929.47	2.44E-04
200062_s_at	407750.25	2.44E-04
200063_s_at	401691.03	2.44E-04
200064_at	331573.90	2.44E-04
200065_s_at	155319.30	2.44E-04
200066_at	23557.94	2.44E-04
200067_x_at	184748.69	2.44E-04
200068_s_at	157905.33	2.44E-04
200069_at	17082.10	2.44E-04
200070_at	9558.31	8.06E-03
200071_at	68041.23	2.44E-04
200072_s_at	143759.34	2.44E-04
200073_s_at	168159.45	2.44E-04
200074_s_at	124705.80	2.44E-04
200075_s_at	32111.13	2.44E-04
200076_s_at	24379.76	2.44E-04
200077_s_at	342927.90	2.44E-04
200078_s_at	64487.15	2.44E-04
200079_s_at	118566.68	2.44E-04
200080_s_at	333943.28	2.44E-04
200081_s_at	409394.70	2.44E-04
200082_s_at	384164.50	2.44E-04
200083_at	31899.01	7.32E-04
200084_at	166284.34	2.44E-04
200085_s_at	220964.92	2.44E-04
200086_s_at	166185.27	2.44E-04
200087_s_at	219330.86	2.44E-04
200088_x_at	370676.72	2.44E-04
200089_s_at	295432.28	2.44E-04
200090_at	93404.46	2.44E-04
200091_s_at	270245.62	2.44E-04
200092_s_at	429369.00	2.44E-04
200093_s_at	262107.23	2.44E-04
200094_s_at	183303.60	2.44E-04
200095_x_at	475122.12	2.44E-04
200096_s_at	171498.20	2.44E-04
200097_s_at	170932.16	2.44E-04
200098_s_at	69769.27	2.44E-04
200099_s_at	556229.56	2.44E-04
200593_s_at	67532.75	2.44E-04
200594_x_at	172508.84	2.44E-04
200595_s_at	106747.00	2.44E-04
200596_s_at	27135.36	2.44E-04
200597_at	13346.88	2.44E-04
200598_s_at	99628.81	2.44E-04
200599_s_at	227333.78	2.44E-04
200600_at	141121.25	2.44E-04
200601_at	65125.00	2.44E-04
200602_at	54845.65	2.44E-04
200603_at	177023.81	2.44E-04
200604_s_at	69199.38	2.44E-04
200605_s_at	125627.09	2.44E-04
200606_at	166578.95	2.44E-04
200607_s_at	48424.22	7.32E-04
200608_s_at	122564.49	2.44E-04
200609_s_at	84360.70	7.32E-04
200610_s_at	220143.70	2.44E-04
200611_s_at	77910.27	2.44E-04
200612_s_at	34464.09	7.32E-04
200613_at	124891.07	2.44E-04
200614_at	264353.84	2.44E-04
200615_s_at	60005.97	2.44E-04
200616_s_at	42934.90	1.22E-03
200617_at	24721.12	2.44E-04
200618_at	186480.10	2.44E-04
200619_at	28513.16	1.42E-02
200620_at	65385.05	2.44E-04
200621_at	50391.28	2.44E-04
200622_x_at	29526.16	2.44E-04
200623_s_at	14167.54	2.44E-04
200624_s_at	119419.52	2.44E-04
200625_s_at	132830.48	2.44E-04
200626_s_at	167611.22	2.44E-04
200627_at	375381.50	2.44E-04
200628_s_at	29244.83	1.86E-02
200629_at	43218.24	2.44E-04
200630_x_at	123752.20	2.44E-04
200631_s_at	175740.66	2.44E-04
200632_s_at	22709.09	2.93E-03
200633_at	439600.30	2.44E-04
200634_at	260962.36	2.44E-04
200635_s_at	9530.03	7.32E-04
200636_s_at	27951.68	2.44E-04
200637_s_at	7545.55	7.32E-04
200638_s_at	266898.44	2.44E-04
200639_s_at	155944.55	2.44E-04
200640_at	215800.95	2.44E-04
200641_s_at	242784.52	2.44E-04
200642_at	323640.44	2.44E-04
200643_at	21974.70	7.32E-04
200644_at	14142.85	7.32E-04
200645_at	58061.31	2.44E-04
200646_s_at	8046.65	7.32E-04
200647_x_at	193267.47	2.44E-04
200648_s_at	3596.20	2.44E-04
200649_at	11847.38	2.44E-04
200650_s_at	540423.10	2.44E-04
200651_at	509964.28	2.44E-04
200652_at	86944.43	2.44E-04
200653_s_at	210701.53	2.44E-04
200654_at	168998.55	1.42E-02
200655_s_at	174895.60	2.44E-04
200656_s_at	87758.53	2.44E-04
200657_at	227780.08	2.44E-04
200658_s_at	74352.73	2.44E-04
200659_s_at	26665.97	2.44E-04
200660_at	135192.84	1.22E-03
200661_at	34342.42	2.44E-04
200662_s_at	145846.23	2.44E-04
200663_at	212615.83	2.44E-04
200664_s_at	33436.28	7.32E-04
200665_s_at	18113.48	7.32E-04
200666_s_at	54788.71	2.44E-04
200667_at	85452.16	2.44E-04
200668_s_at	203481.70	2.44E-04
200669_s_at	107868.71	2.44E-04
200670_at	32956.08	2.44E-04
200671_s_at	10645.28	8.06E-03
200672_x_at	20544.45	2.44E-04
200673_at	232391.19	2.44E-04
200674_s_at	363319.22	2.44E-04
200675_at	160893.55	2.44E-04
200676_s_at	12141.86	2.44E-04
200677_at	238946.95	2.44E-04
200678_x_at	41304.36	2.44E-04
200679_x_at	186676.66	2.44E-04
200680_x_at	375140.44	2.44E-04
200681_at	182412.64	2.44E-04
200682_s_at	160958.39	2.44E-04
200683_s_at	68129.20	2.44E-04
200684_s_at	31735.98	2.44E-04
200685_at	10568.18	2.44E-04
200686_s_at	93559.03	2.44E-04
200687_s_at	40525.83	2.44E-04
200688_at	3860.92	3.76E-02
200689_x_at	346637.47	2.44E-04
200690_at	21599.73	7.32E-04
200691_s_at	124976.56	2.44E-04
200692_s_at	59458.49	2.44E-04
200693_at	253645.64	2.44E-04
200694_s_at	51405.75	2.44E-04
200695_at	28762.32	2.44E-04
200696_s_at	16645.85	1.22E-03
200697_at	39538.16	7.32E-04
200698_at	57232.19	2.44E-04
200699_at	25344.80	2.44E-04
200700_s_at	63820.48	2.44E-04
200701_at	48838.02	2.44E-04
200702_s_at	13736.63	2.44E-04
200703_at	306082.06	2.44E-04
200704_at	82081.75	2.44E-04
200705_s_at	253469.60	2.44E-04
200706_s_at	52933.57	2.44E-04
200707_at	22257.81	2.44E-04
200708_at	66527.87	2.44E-04
200709_at	103024.09	2.44E-04
200710_at	19353.15	2.44E-04
200711_s_at	101031.78	2.44E-04
200712_s_at	66400.51	2.44E-04
200713_s_at	131943.11	2.44E-04
200714_x_at	33657.48	2.44E-04
200715_x_at	146445.31	2.44E-04
200716_x_at	474619.10	2.44E-04
200717_x_at	544467.44	2.44E-04
200718_s_at	454488.00	2.44E-04
200719_at	8846.48	2.44E-04
200720_s_at	20240.56	2.44E-04
200721_s_at	12189.00	7.32E-04
200722_s_at	63612.37	2.44E-04
200723_s_at	198409.39	2.44E-04
200724_at	1111.16	3.76E-02
200725_x_at	265827.22	2.44E-04
200726_at	210653.28	2.44E-04
200727_s_at	38707.76	7.32E-04
200728_at	127311.94	2.44E-04
200729_s_at	143002.39	2.44E-04
200730_s_at	24106.11	2.44E-04
200731_s_at	15523.48	2.44E-04
200732_s_at	24220.08	2.44E-04
200733_s_at	76659.01	7.32E-04
200734_s_at	33390.95	2.44E-04
200735_x_at	354601.22	2.44E-04
200736_s_at	123680.13	2.44E-04
200737_at	68150.77	7.32E-04
200738_s_at	231359.53	2.44E-04
200739_s_at	46588.77	2.44E-04
200740_s_at	198984.75	2.44E-04
200741_s_at	418941.20	2.44E-04
200742_s_at	14757.36	2.44E-04
200743_s_at	27353.07	2.44E-04
200744_s_at	88785.31	2.44E-04
200745_s_at	106787.49	2.44E-04
200746_s_at	110706.38	2.44E-04
200747_s_at	15795.53	4.15E-03
200748_s_at	666924.00	2.44E-04
200749_at	101286.32	2.44E-04
200750_s_at	350382.75	2.44E-04
200751_s_at	107770.56	2.44E-04
200752_s_at	4601.69	1.95E-03
200753_x_at	96046.24	2.44E-04
200754_x_at	218204.47	2.44E-04
200755_s_at	26395.21	2.44E-04
200756_x_at	17580.16	2.44E-04
200757_s_at	38848.85	7.32E-04
200758_s_at	26066.92	7.32E-04
200759_x_at	33870.48	2.44E-04
200760_s_at	61505.70	2.44E-04
200761_s_at	75064.01	2.44E-04
200762_at	100166.55	2.44E-04
200763_s_at	418446.00	2.44E-04
200764_s_at	81791.17	2.44E-04
200765_x_at	162745.39	2.44E-04
200766_at	28409.78	7.32E-04
200767_s_at	5337.53	2.44E-04
200768_s_at	69101.01	2.44E-04
200769_s_at	23971.12	7.32E-04
200770_s_at	39807.16	2.44E-04
200771_at	110022.65	2.44E-04
200772_x_at	302235.00	2.44E-04
200773_x_at	274607.50	2.44E-04
200774_at	175167.72	2.44E-04
200775_s_at	266941.56	2.44E-04
200776_s_at	173088.30	2.44E-04
200777_s_at	156476.95	2.44E-04
200778_s_at	201971.23	2.44E-04
200779_at	97249.63	2.44E-04
200780_x_at	279402.25	2.44E-04
200781_s_at	388934.53	2.44E-04
200782_at	237028.70	2.44E-04
200783_s_at	40478.36	2.44E-04
200784_s_at	263.23	9.76E-01
200785_s_at	149.79	8.29E-01
200786_at	195789.83	2.44E-04
200787_s_at	25812.47	2.44E-04
200788_s_at	87160.23	2.44E-04
200789_at	28674.73	8.06E-03
200790_at	99301.67	2.44E-04
200791_s_at	54039.35	2.44E-04
200792_at	190880.81	2.44E-04
200793_s_at	33862.11	2.44E-04
200794_x_at	188911.08	2.44E-04
200795_at	692.15	9.52E-02
200796_s_at	10595.38	1.95E-03
200797_s_at	82289.38	2.44E-04
200798_x_at	90562.86	2.44E-04
200799_at	182372.30	2.44E-04
200800_s_at	59648.85	2.44E-04
200801_x_at	468093.03	2.44E-04
200802_at	103973.31	2.44E-04
200803_s_at	155886.16	2.44E-04
200804_at	78237.93	2.44E-04
200805_at	20898.02	2.44E-04
200806_s_at	264920.56	2.44E-04
200807_s_at	472501.70	2.44E-04
200808_s_at	9620.35	7.32E-04
200809_x_at	315064.72	2.44E-04
200810_s_at	60575.79	2.44E-04
200811_at	25453.91	2.93E-03
200812_at	110177.73	2.44E-04
200813_s_at	12859.54	2.93E-03
200814_at	64949.92	2.44E-04
200815_s_at	15696.96	2.44E-04
200816_s_at	31788.14	2.44E-04
200817_x_at	513253.97	2.44E-04
200818_at	170224.06	2.44E-04
200819_s_at	433912.50	2.44E-04
200820_at	101023.28	2.44E-04
200821_at	67997.32	2.44E-04
200822_x_at	111361.49	2.44E-04
200823_x_at	283150.60	2.44E-04
200824_at	207114.05	2.44E-04
200825_s_at	36150.76	2.44E-04
200826_at	341980.80	2.44E-04
200827_at	25822.65	1.22E-03
200828_s_at	157100.56	2.44E-04
200829_x_at	116963.70	2.44E-04
200830_at	124753.94	2.44E-04
200831_s_at	20410.71	8.06E-03
200832_s_at	49369.52	2.44E-04
200833_s_at	170560.55	2.44E-04
200834_s_at	441595.53	2.44E-04
200835_s_at	2095.40	4.32E-01
200836_s_at	4826.61	6.76E-02
200837_at	76416.34	2.44E-04
200838_at	96542.31	2.44E-04
200839_s_at	156580.86	2.44E-04
200840_at	321646.90	2.44E-04
200841_s_at	19521.78	2.44E-04
200842_s_at	50813.78	2.44E-04
200843_s_at	29894.91	2.44E-04
200844_s_at	147735.38	2.44E-04
200845_s_at	155709.77	2.44E-04
200846_s_at	133135.45	2.44E-04
200847_s_at	130663.89	2.44E-04
200848_at	73443.74	2.44E-04
200849_s_at	45498.90	2.44E-04
200850_s_at	127621.58	2.44E-04
200851_s_at	59133.25	7.32E-04
200852_x_at	23957.43	4.15E-03
200853_at	373409.25	7.32E-04
200854_at	9100.63	2.44E-04
200855_at	3597.07	2.44E-04
200856_x_at	4707.52	2.44E-04
200857_s_at	6430.11	1.07E-02
200858_s_at	288047.40	2.44E-04
200859_x_at	83604.27	7.32E-04
200860_s_at	53783.69	2.44E-04
200861_at	13548.65	1.95E-03
200862_at	91749.56	2.44E-04
200863_s_at	105848.52	2.44E-04
200864_s_at	22216.32	2.44E-04
200865_at	609.94	1.30E-01
200866_s_at	125023.34	2.44E-04
200867_at	26179.15	2.44E-04
200868_s_at	46821.91	2.44E-04
200869_at	495657.40	2.44E-04
200870_at	157635.14	2.44E-04
200871_s_at	165822.31	2.44E-04
200872_at	321929.12	2.44E-04
200873_s_at	205435.19	2.44E-04
200874_s_at	11335.10	2.44E-04
200875_s_at	55239.05	2.44E-04
200876_s_at	266206.00	2.44E-04
200877_at	202623.70	2.44E-04
200878_at	30824.08	2.44E-04
200879_s_at	2111.83	1.42E-02
200880_at	64901.97	7.32E-04
200881_s_at	129582.07	2.44E-04
200882_s_at	113841.18	2.44E-04
200883_at	80230.61	2.44E-04
200884_at	22661.20	2.44E-04
200885_at	117925.49	7.32E-04
200886_s_at	143141.45	2.44E-04
200887_s_at	77356.04	2.44E-04
200888_s_at	327331.10	2.44E-04
200889_s_at	84952.73	2.44E-04
200890_s_at	48701.55	2.44E-04
200891_s_at	225920.19	2.44E-04
200892_s_at	130386.10	2.44E-04
200893_at	243198.97	2.44E-04
200894_s_at	6624.74	1.86E-02
200895_s_at	13365.91	2.44E-04
200896_x_at	78083.93	2.44E-04
200897_s_at	80545.80	2.44E-04
200898_s_at	8466.62	2.93E-03
200899_s_at	17289.63	2.44E-04
200900_s_at	15080.37	2.44E-04
200901_s_at	17850.29	2.44E-04
200902_at	74097.70	2.44E-04
200903_s_at	56319.74	2.44E-04
200904_at	16068.85	2.44E-04
200905_x_at	62563.56	2.44E-04
200906_s_at	10755.18	2.44E-04
200907_s_at	49793.42	2.44E-04
200908_s_at	2471.65	5.62E-02
200909_s_at	422441.62	2.44E-04
200910_at	108150.53	2.44E-04
200911_s_at	54852.92	1.95E-03
200912_s_at	243203.28	2.44E-04
200913_at	13799.28	2.93E-03
200914_x_at	58598.20	2.44E-04
200915_x_at	200550.66	2.44E-04
200916_at	152098.00	2.44E-04
200917_s_at	11938.71	1.42E-02
200918_s_at	46731.85	7.32E-04
200919_at	40422.76	5.86E-03
200920_s_at	22976.32	2.44E-04
200921_s_at	22029.89	2.44E-04
200922_at	24172.37	2.44E-04
200923_at	58973.97	2.93E-03
200924_s_at	76844.95	2.44E-04
200925_at	294779.72	2.44E-04
200926_at	523010.20	2.44E-04
200927_s_at	39084.16	2.44E-04
200928_s_at	1634.15	2.44E-04
200929_at	104725.24	2.44E-04
200930_s_at	1084.72	2.19E-01
200931_s_at	148854.30	2.44E-04
200932_s_at	52468.02	2.44E-04
200933_x_at	512181.03	2.44E-04
200934_at	281093.06	2.44E-04
200935_at	18362.97	2.44E-04
200936_at	368849.16	2.44E-04
200937_s_at	220879.61	2.44E-04
200938_s_at	232.32	2.46E-01
200939_s_at	345.61	3.66E-01
200940_s_at	7507.62	2.44E-04
200941_at	51777.14	2.44E-04
200942_s_at	144576.30	2.44E-04
200943_at	142613.56	2.44E-04
200944_s_at	288816.16	2.44E-04
200945_s_at	83229.48	2.44E-04
200946_x_at	23760.02	2.44E-04
200947_s_at	24761.72	7.32E-04
200948_at	30926.09	2.44E-04
200949_x_at	360685.70	2.44E-04
200950_at	46449.34	2.44E-04
200951_s_at	57.55	8.50E-01
200952_s_at	232.95	4.66E-01
200953_s_at	208.93	5.00E-01
200954_at	34249.20	8.06E-02
200955_at	44040.51	2.44E-04
200956_s_at	39672.67	2.44E-04
200957_s_at	40821.43	2.44E-04
200958_s_at	188388.42	2.44E-04
200959_at	63066.89	2.44E-04
200960_x_at	183197.72	1.95E-03
200961_at	48522.06	2.44E-04
200962_at	14268.68	1.95E-03
200963_x_at	468232.60	2.44E-04
200964_at	70927.15	2.44E-04
200965_s_at	42359.52	2.44E-04
200966_x_at	292689.28	2.44E-04
200967_at	219999.33	2.44E-04
200968_s_at	108309.34	2.44E-04
200969_at	57122.97	2.44E-04
200970_s_at	49457.18	7.32E-04
200971_s_at	149575.16	2.44E-04
200972_at	102531.93	2.44E-04
200973_s_at	60944.30	2.44E-04
200974_at	2831.51	8.06E-03
200975_at	93465.65	2.44E-04
200976_s_at	40878.14	2.44E-04
200977_s_at	59976.28	2.44E-04
200978_at	167564.30	2.44E-04
200979_at	10833.57	2.44E-04
200980_s_at	52410.99	1.22E-03
200981_x_at	276152.00	2.44E-04
200982_s_at	27760.33	2.44E-04
200983_x_at	127890.42	2.44E-04
200984_s_at	101676.61	2.44E-04
200985_s_at	94084.56	2.44E-04
200986_at	789.07	2.74E-01
200987_x_at	42743.38	2.44E-04
200988_s_at	8375.14	2.44E-04
200989_at	366763.47	2.44E-04
200990_at	46635.03	7.32E-04
200991_s_at	63030.16	7.32E-04
200992_at	107621.86	2.44E-04
200993_at	98769.64	2.44E-04
200994_at	86170.60	2.44E-04
200995_at	25786.81	1.95E-03
200996_at	183093.33	2.44E-04
200997_at	46413.84	2.44E-04
200998_s_at	44827.49	2.44E-04
200999_s_at	61824.46	2.44E-04
201000_at	48164.66	4.15E-03
201001_s_at	53826.70	2.44E-04
201002_s_at	52379.97	2.44E-04
201003_x_at	46866.58	2.44E-04
201004_at	81383.02	2.44E-04
201005_at	29806.71	2.44E-04
201006_at	3453.35	3.03E-02
201007_at	77754.39	2.44E-04
201008_s_at	38168.93	2.44E-04
201009_s_at	33831.93	2.44E-04
201010_s_at	50637.41	2.44E-04
201011_at	70728.87	2.44E-04
201012_at	308735.30	2.44E-04
201013_s_at	130940.27	2.44E-04
201014_s_at	118955.02	2.44E-04
201015_s_at	13117.88	2.44E-04
201016_at	73164.38	2.44E-04
201017_at	42547.72	2.44E-04
201018_at	48272.28	2.44E-04
201019_s_at	163159.66	2.44E-04
201020_at	46477.38	2.44E-04
201021_s_at	243355.45	2.44E-04
201022_s_at	295556.44	2.44E-04
201023_at	104097.77	2.44E-04
201024_x_at	41704.28	2.44E-04
201025_at	13189.51	2.44E-04
201026_at	6759.92	1.95E-03
201027_s_at	17606.51	1.22E-03
201028_s_at	35643.82	1.22E-03
201029_s_at	66121.47	2.44E-04
201030_x_at	210165.90	2.44E-04
201031_s_at	110860.59	2.44E-04
201032_at	18223.76	7.32E-04
201033_x_at	425441.90	2.44E-04
201034_at	87242.77	2.44E-04
201035_s_at	12782.35	1.22E-03
201036_s_at	33793.82	2.44E-04
201037_at	132411.28	2.44E-04
201038_s_at	19759.62	7.32E-04
201039_s_at	29457.28	2.44E-04
201040_at	6766.13	4.15E-03
201041_s_at	42248.41	2.44E-04
201042_at	8377.81	5.86E-03
201043_s_at	33825.66	2.44E-04
201044_x_at	2480.03	8.06E-03
201045_s_at	1497.91	2.46E-01
201046_s_at	29242.55	5.86E-03
201047_x_at	63125.98	2.44E-04
201048_x_at	7592.14	2.93E-03
201049_s_at	452118.47	2.44E-04
201050_at	6736.40	1.07E-02
201051_at	49903.32	2.44E-04
201052_s_at	26547.62	2.44E-04
201053_s_at	32635.40	1.22E-03
201054_at	147893.98	2.44E-04
201055_s_at	20226.88	2.44E-04
201056_at	7491.03	1.95E-03
201057_s_at	17469.41	2.44E-04
201058_s_at	242.21	8.50E-01
201059_at	26103.26	2.44E-04
201060_x_at	14882.69	1.22E-03
201061_s_at	11834.37	1.22E-03
201062_at	390.11	5.68E-01
201063_at	56115.91	2.44E-04
