^SAMPLE = GSM1017485
AFFX-r2-Ec-bioD-3_at	243354.14	2.44E-04
AFFX-r2-P1-cre-5_at	596792.30	2.44E-04
AFFX-r2-P1-cre-3_at	838623.90	2.44E-04
AFFX-r2-Bs-dap-5_at	21305.57	2.44E-04
AFFX-r2-Bs-dap-M_at	40954.95	2.44E-04
AFFX-r2-Bs-dap-3_at	40668.17	2.44E-04
AFFX-r2-Bs-lys-5_at	2542.03	2.44E-04
AFFX-r2-Bs-lys-M_at	2529.51	7.32E-04
AFFX-r2-Bs-lys-3_at	4678.22	1.95E-03
AFFX-r2-Bs-phe-5_at	5048.07	2.44E-04
AFFX-r2-Bs-phe-M_at	4962.02	2.44E-04
AFFX-r2-Bs-phe-3_at	7706.46	7.32E-04
AFFX-r2-Bs-thr-3_s_at	12008.52	4.15E-03
AFFX-r2-Bs-thr-M_s_at	9581.62	1.95E-03
AFFX-r2-Bs-thr-5_s_at	6303.36	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	6170.44	1.41E-03
AFFX-HUMISGF3A/M97935_MA_at	10274.21	2.02E-03
AFFX-HUMISGF3A/M97935_MB_at	5787.23	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	19838.22	7.01E-05
AFFX-HUMRGE/M10098_5_at	863107.40	4.43E-05
AFFX-HUMRGE/M10098_M_at	564756.94	4.43E-05
AFFX-HUMRGE/M10098_3_at	686990.80	4.43E-05
AFFX-HUMGAPDH/M33197_5_at	635280.44	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	646412.75	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	639821.06	4.43E-05
AFFX-HSAC07/X00351_5_at	413766.00	4.43E-05
AFFX-HSAC07/X00351_M_at	489800.28	4.43E-05
AFFX-HSAC07/X00351_3_at	625143.90	4.43E-05
AFFX-M27830_5_at	78049.59	4.43E-05
AFFX-M27830_M_at	112246.31	1.80E-03
AFFX-M27830_3_at	1603.81	4.26E-01
AFFX-hum_alu_at	1032148.44	2.61E-13
1007_s_at	99719.77	2.19E-04
1053_at	4735.47	6.73E-04
117_at	395.28	3.98E-01
121_at	13334.14	9.99E-03
1255_g_at	897.92	3.78E-01
1294_at	4295.22	7.54E-03
1316_at	1429.79	1.31E-02
1320_at	323.85	5.82E-01
1405_i_at	107.38	8.64E-01
1431_at	121.80	3.59E-01
1438_at	13619.35	5.64E-03
1487_at	25594.83	1.31E-02
1494_f_at	2631.21	6.04E-02
1598_g_at	42416.73	3.22E-04
160020_at	20640.49	2.23E-03
1729_at	7522.71	2.66E-04
1773_at	5328.06	2.47E-02
177_at	4462.03	2.62E-03
179_at	15686.87	4.90E-02
1861_at	7983.81	2.23E-03
200000_s_at	46852.64	2.44E-04
200001_at	88602.20	7.32E-04
200002_at	423829.50	2.44E-04
200003_s_at	594456.90	2.44E-04
200004_at	259863.98	2.44E-04
200005_at	116691.48	2.44E-04
200006_at	309407.22	2.44E-04
200007_at	129800.45	2.44E-04
200008_s_at	101832.34	2.44E-04
200009_at	183736.00	2.44E-04
200010_at	472020.90	2.44E-04
200011_s_at	46820.15	2.44E-04
200012_x_at	464851.75	2.44E-04
200013_at	539706.94	2.44E-04
200014_s_at	112962.74	2.44E-04
200015_s_at	174978.69	7.32E-04
200016_x_at	529493.20	2.44E-04
200017_at	526493.70	2.44E-04
200018_at	606674.50	2.44E-04
200019_s_at	325750.97	2.44E-04
200020_at	61017.41	2.44E-04
200021_at	412355.06	1.22E-03
200022_at	578215.44	2.44E-04
200023_s_at	173909.86	2.44E-04
200024_at	485245.25	2.44E-04
200025_s_at	622353.25	2.44E-04
200026_at	442036.40	2.44E-04
200027_at	157722.45	2.44E-04
200028_s_at	81341.97	7.32E-04
200029_at	446829.72	2.44E-04
200030_s_at	422377.97	2.44E-04
200031_s_at	563820.80	2.44E-04
200032_s_at	632814.80	2.44E-04
200033_at	335409.47	2.44E-04
200034_s_at	475034.03	2.44E-04
200035_at	9951.79	1.42E-02
200036_s_at	351989.47	2.44E-04
200037_s_at	111895.02	2.44E-04
200038_s_at	643032.80	2.44E-04
200039_s_at	135874.11	2.44E-04
200040_at	82380.20	2.44E-04
200041_s_at	145356.90	2.44E-04
200042_at	41617.90	2.44E-04
200043_at	195850.25	2.44E-04
200044_at	46670.36	2.44E-04
200045_at	25419.90	7.32E-04
200046_at	92213.63	2.44E-04
200047_s_at	91070.78	2.44E-04
200048_s_at	231458.20	2.44E-04
200049_at	13106.76	2.44E-04
200050_at	39174.05	7.32E-04
200051_at	5960.47	2.93E-03
200052_s_at	80897.14	2.44E-04
200053_at	36919.77	7.32E-04
200054_at	16961.65	1.22E-03
200055_at	30249.73	2.44E-04
200056_s_at	20855.54	2.44E-04
200057_s_at	177327.16	2.44E-04
200058_s_at	61675.16	2.44E-04
200059_s_at	235434.60	2.44E-04
200060_s_at	58982.74	2.44E-04
200061_s_at	656137.25	2.44E-04
200062_s_at	616229.06	2.44E-04
200063_s_at	620683.94	2.44E-04
200064_at	297335.25	2.44E-04
200065_s_at	181471.66	2.44E-04
200066_at	34093.80	2.44E-04
200067_x_at	67337.32	2.44E-04
200068_s_at	361691.00	2.44E-04
200069_at	14430.19	2.44E-04
200070_at	10567.37	1.86E-02
200071_at	66342.31	2.44E-04
200072_s_at	96217.63	2.44E-04
200073_s_at	105631.17	2.44E-04
200074_s_at	287376.30	2.44E-04
200075_s_at	62878.66	2.44E-04
200076_s_at	14834.97	7.32E-04
200077_s_at	341368.53	2.44E-04
200078_s_at	69021.28	7.32E-04
200079_s_at	91837.03	2.44E-04
200080_s_at	461666.78	2.44E-04
200081_s_at	701616.25	2.44E-04
200082_s_at	548197.30	2.44E-04
200083_at	52877.38	1.95E-03
200084_at	87270.27	2.44E-04
200085_s_at	113862.90	2.44E-04
200086_s_at	206237.11	2.44E-04
200087_s_at	153766.23	2.44E-04
200088_x_at	517890.72	2.44E-04
200089_s_at	367951.25	2.44E-04
200090_at	110484.01	7.32E-04
200091_s_at	332963.78	2.44E-04
200092_s_at	565301.56	2.44E-04
200093_s_at	236407.05	2.44E-04
200094_s_at	287359.60	2.44E-04
200095_x_at	634769.06	2.44E-04
200096_s_at	224735.77	2.44E-04
200097_s_at	167933.19	2.44E-04
200098_s_at	98933.60	2.44E-04
200099_s_at	749655.44	2.44E-04
200593_s_at	45473.03	2.44E-04
200594_x_at	117676.94	2.44E-04
200595_s_at	155149.05	2.44E-04
200596_s_at	53947.80	7.32E-04
200597_at	11073.83	2.44E-04
200598_s_at	158998.60	2.44E-04
200599_s_at	259791.60	2.44E-04
200600_at	89644.77	2.44E-04
200601_at	44476.57	2.44E-04
200602_at	124998.53	2.44E-04
200603_at	173612.40	2.44E-04
200604_s_at	43817.52	2.44E-04
200605_s_at	109002.46	2.44E-04
200606_at	552592.75	2.44E-04
200607_s_at	42837.80	2.44E-04
200608_s_at	130138.82	2.44E-04
200609_s_at	88435.73	7.32E-04
200610_s_at	193034.92	2.44E-04
200611_s_at	60369.10	2.44E-04
200612_s_at	51275.72	1.95E-03
200613_at	66752.27	2.44E-04
200614_at	252797.08	2.44E-04
200615_s_at	31936.63	2.44E-04
200616_s_at	32856.70	7.32E-04
200617_at	22112.79	2.44E-04
200618_at	63964.23	7.32E-04
200619_at	13271.40	2.39E-02
200620_at	221348.48	2.44E-04
200621_at	51124.75	2.44E-04
200622_x_at	18723.06	1.95E-03
200623_s_at	6809.29	1.07E-02
200624_s_at	104414.06	2.44E-04
200625_s_at	96258.86	2.44E-04
200626_s_at	183244.10	2.44E-04
200627_at	267059.10	2.44E-04
200628_s_at	16178.89	1.50E-01
200629_at	16329.86	2.44E-04
200630_x_at	124073.51	2.44E-04
200631_s_at	144027.08	2.44E-04
200632_s_at	27296.04	7.32E-04
200633_at	468178.16	2.44E-04
200634_at	160003.55	2.44E-04
200635_s_at	20789.31	7.32E-04
200636_s_at	75972.49	7.32E-04
200637_s_at	11544.73	2.44E-04
200638_s_at	268566.16	2.44E-04
200639_s_at	157289.10	2.44E-04
200640_at	259321.88	2.44E-04
200641_s_at	227983.34	2.44E-04
200642_at	209268.72	2.44E-04
200643_at	14503.56	2.44E-04
200644_at	8181.15	7.32E-04
200645_at	97405.13	2.44E-04
200646_s_at	10740.85	4.15E-03
200647_x_at	219817.86	2.44E-04
200648_s_at	103539.52	2.44E-04
200649_at	15611.95	2.44E-04
200650_s_at	549164.40	2.44E-04
200651_at	728321.50	2.44E-04
200652_at	142174.30	2.44E-04
200653_s_at	52168.32	2.44E-04
200654_at	193736.48	1.86E-02
200655_s_at	46389.98	7.32E-04
200656_s_at	85278.38	2.44E-04
200657_at	297072.94	2.44E-04
200658_s_at	67304.23	2.44E-04
200659_s_at	13990.96	2.44E-04
200660_at	157422.39	1.95E-03
200661_at	50992.52	2.44E-04
200662_s_at	302085.12	2.44E-04
200663_at	197204.23	2.44E-04
200664_s_at	30311.04	5.86E-03
200665_s_at	33465.09	2.44E-04
200666_s_at	50432.56	2.44E-04
200667_at	64012.23	2.44E-04
200668_s_at	181233.00	2.44E-04
200669_s_at	95065.18	2.44E-04
200670_at	31782.79	2.44E-04
200671_s_at	9864.90	8.06E-03
200672_x_at	24779.17	2.44E-04
200673_at	401264.90	2.44E-04
200674_s_at	449881.20	2.44E-04
200675_at	144165.02	2.44E-04
200676_s_at	8267.07	2.44E-04
200677_at	230304.61	2.44E-04
200678_x_at	76041.40	2.44E-04
200679_x_at	73048.20	2.44E-04
200680_x_at	293338.78	2.44E-04
200681_at	89196.71	2.44E-04
200682_s_at	84964.92	2.44E-04
200683_s_at	29736.65	2.44E-04
200684_s_at	15163.72	2.44E-04
200685_at	29031.48	2.44E-04
200686_s_at	246343.40	2.44E-04
200687_s_at	33896.72	2.44E-04
200688_at	7176.00	3.76E-02
200689_x_at	436481.25	2.44E-04
200690_at	24520.70	7.32E-04
200691_s_at	149260.34	2.44E-04
200692_s_at	96607.73	2.44E-04
200693_at	223163.60	2.44E-04
200694_s_at	39652.21	2.44E-04
200695_at	33326.35	1.42E-02
200696_s_at	16836.33	8.06E-03
200697_at	78980.00	2.44E-04
200698_at	68382.27	2.44E-04
200699_at	27963.36	2.44E-04
200700_s_at	67908.53	2.44E-04
200701_at	182239.45	2.44E-04
200702_s_at	11344.39	2.44E-04
200703_at	198308.73	2.44E-04
200704_at	73907.27	2.44E-04
200705_s_at	364122.03	2.44E-04
200706_s_at	41499.27	2.44E-04
200707_at	33555.98	2.44E-04
200708_at	96547.24	2.44E-04
200709_at	91495.04	2.44E-04
200710_at	51990.84	2.44E-04
200711_s_at	84365.04	2.44E-04
200712_s_at	27043.66	2.44E-04
200713_s_at	74943.55	2.44E-04
200714_x_at	76219.83	2.44E-04
200715_x_at	406462.20	2.44E-04
200716_x_at	710425.44	2.44E-04
200717_x_at	684442.40	2.44E-04
200718_s_at	452983.06	2.44E-04
200719_at	12107.39	2.44E-04
200720_s_at	20217.49	2.44E-04
200721_s_at	17430.56	1.95E-03
200722_s_at	42407.54	2.44E-04
200723_s_at	135208.20	2.44E-04
200724_at	1693.76	2.74E-01
200725_x_at	373864.62	2.44E-04
200726_at	161740.30	2.44E-04
200727_s_at	39675.77	7.32E-04
200728_at	137006.38	2.44E-04
200729_s_at	120576.56	2.44E-04
200730_s_at	63359.34	2.44E-04
200731_s_at	45949.63	7.32E-04
200732_s_at	95258.00	2.44E-04
200733_s_at	144958.39	7.32E-04
200734_s_at	40481.93	7.32E-04
200735_x_at	352474.28	2.44E-04
200736_s_at	176728.02	2.44E-04
200737_at	85528.74	7.32E-04
200738_s_at	321296.25	2.44E-04
200739_s_at	13115.52	2.93E-03
200740_s_at	51849.67	2.44E-04
200741_s_at	671369.30	2.44E-04
200742_s_at	23198.82	2.44E-04
200743_s_at	49978.14	2.44E-04
200744_s_at	49178.79	2.44E-04
200745_s_at	60894.51	2.44E-04
200746_s_at	54726.27	1.95E-03
200747_s_at	19596.52	1.07E-02
200748_s_at	666965.20	2.44E-04
200749_at	59902.33	2.44E-04
200750_s_at	266428.44	2.44E-04
200751_s_at	104993.92	2.44E-04
200752_s_at	18484.29	4.15E-03
200753_x_at	71354.84	2.44E-04
200754_x_at	203619.92	2.44E-04
200755_s_at	29382.49	2.44E-04
200756_x_at	26675.90	2.93E-03
200757_s_at	49856.08	2.44E-04
200758_s_at	114207.96	2.44E-04
200759_x_at	157256.61	2.44E-04
200760_s_at	182942.83	2.44E-04
200761_s_at	267005.94	2.44E-04
200762_at	84650.48	2.44E-04
200763_s_at	637399.06	2.44E-04
200764_s_at	77147.31	2.44E-04
200765_x_at	164437.19	2.44E-04
200766_at	73877.74	7.32E-04
200767_s_at	7492.20	2.44E-04
200768_s_at	126447.57	2.44E-04
200769_s_at	33151.08	1.22E-03
200770_s_at	63803.89	2.44E-04
200771_at	132316.60	2.44E-04
200772_x_at	168608.92	2.44E-04
200773_x_at	245329.61	2.44E-04
200774_at	165031.40	2.44E-04
200775_s_at	280509.40	2.44E-04
200776_s_at	113330.23	2.44E-04
200777_s_at	104831.06	2.44E-04
200778_s_at	94889.95	2.44E-04
200779_at	125925.13	2.44E-04
200780_x_at	248373.22	2.44E-04
200781_s_at	526587.94	2.44E-04
200782_at	106521.56	2.44E-04
200783_s_at	12704.50	1.22E-03
200784_s_at	947.76	3.99E-01
200785_s_at	5891.03	7.32E-04
200786_at	85651.33	2.44E-04
200787_s_at	12306.84	2.44E-04
200788_s_at	26578.66	2.44E-04
200789_at	39908.87	1.42E-02
200790_at	71825.20	7.32E-04
200791_s_at	107791.94	2.44E-04
200792_at	140611.75	7.32E-04
200793_s_at	125632.88	2.44E-04
200794_x_at	106833.05	2.44E-04
200795_at	805.81	1.07E-02
200796_s_at	18612.79	1.22E-03
200797_s_at	148147.81	2.44E-04
200798_x_at	114806.74	2.44E-04
200799_at	111258.02	2.44E-04
200800_s_at	37749.34	2.44E-04
200801_x_at	732854.06	2.44E-04
200802_at	58299.94	2.44E-04
200803_s_at	255104.11	2.44E-04
200804_at	155218.84	2.44E-04
200805_at	44902.73	2.44E-04
200806_s_at	308212.66	2.44E-04
200807_s_at	672304.50	2.44E-04
200808_s_at	7958.93	1.22E-03
200809_x_at	454900.16	2.44E-04
200810_s_at	32277.27	2.44E-04
200811_at	27251.27	1.42E-02
200812_at	90956.89	7.32E-04
200813_s_at	15891.86	1.95E-03
200814_at	62595.66	2.44E-04
200815_s_at	21720.52	2.44E-04
200816_s_at	28818.83	7.32E-04
200817_x_at	705503.94	2.44E-04
200818_at	206738.69	2.44E-04
200819_s_at	452703.97	2.44E-04
200820_at	41572.00	7.32E-04
200821_at	76792.89	2.44E-04
200822_x_at	112817.97	2.44E-04
200823_x_at	399027.80	2.44E-04
200824_at	227044.50	2.44E-04
200825_s_at	61707.81	7.32E-04
200826_at	271514.97	2.44E-04
200827_at	21512.30	1.95E-03
200828_s_at	138984.40	2.44E-04
200829_x_at	96186.48	2.44E-04
200830_at	71127.02	2.44E-04
200831_s_at	110645.63	2.44E-04
200832_s_at	275819.25	2.44E-04
200833_s_at	94754.82	2.44E-04
200834_s_at	819321.30	2.44E-04
200835_s_at	3988.49	2.19E-01
200836_s_at	7421.46	9.52E-02
200837_at	117649.74	2.44E-04
200838_at	106203.31	2.44E-04
200839_s_at	161318.75	2.44E-04
200840_at	304038.22	2.44E-04
200841_s_at	55800.23	2.44E-04
200842_s_at	176365.53	2.44E-04
200843_s_at	99288.73	2.44E-04
200844_s_at	253253.70	2.44E-04
200845_s_at	232614.48	2.44E-04
200846_s_at	47689.42	2.44E-04
200847_s_at	141333.10	2.44E-04
200848_at	39853.81	2.44E-04
200849_s_at	31031.54	7.32E-04
200850_s_at	80555.66	2.44E-04
200851_s_at	53517.75	4.15E-03
200852_x_at	19746.62	8.06E-03
200853_at	179974.66	7.32E-04
200854_at	13314.11	2.44E-04
200855_at	4714.20	1.86E-02
200856_x_at	7244.39	2.44E-04
200857_s_at	9346.19	2.93E-03
200858_s_at	310433.06	2.44E-04
200859_x_at	33484.55	7.32E-04
200860_s_at	64107.22	2.44E-04
200861_at	20423.12	1.95E-03
200862_at	152461.56	2.44E-04
200863_s_at	92974.70	2.44E-04
200864_s_at	18954.04	2.44E-04
200865_at	52.01	8.50E-01
200866_s_at	239591.72	2.44E-04
200867_at	20741.90	2.44E-04
200868_s_at	29755.76	7.32E-04
200869_at	532205.20	2.44E-04
200870_at	156043.06	2.44E-04
200871_s_at	394759.70	2.44E-04
200872_at	411816.06	2.44E-04
200873_s_at	181499.28	2.44E-04
200874_s_at	13573.61	2.44E-04
200875_s_at	75273.95	2.44E-04
200876_s_at	182383.06	7.32E-04
200877_at	184726.28	2.44E-04
200878_at	97353.28	2.44E-04
200879_s_at	6140.80	4.15E-03
200880_at	42654.46	7.32E-04
200881_s_at	88064.21	2.44E-04
200882_s_at	64384.65	2.44E-04
200883_at	145892.61	2.44E-04
200884_at	5461.29	1.95E-03
200885_at	41453.48	1.22E-03
200886_s_at	202923.77	2.44E-04
200887_s_at	34807.77	2.44E-04
200888_s_at	276940.25	2.44E-04
200889_s_at	72207.13	2.44E-04
200890_s_at	52206.24	2.44E-04
200891_s_at	206146.84	2.44E-04
200892_s_at	68673.52	2.44E-04
200893_at	140823.06	2.44E-04
200894_s_at	11985.06	3.03E-02
200895_s_at	26191.74	7.32E-04
200896_x_at	135303.64	2.44E-04
200897_s_at	60265.92	2.44E-04
200898_s_at	17525.12	1.22E-03
200899_s_at	37519.28	2.44E-04
200900_s_at	40482.12	2.44E-04
200901_s_at	36886.73	7.32E-04
200902_at	115546.51	2.44E-04
200903_s_at	83477.13	2.44E-04
200904_at	21010.35	2.44E-04
200905_x_at	65221.73	2.44E-04
200906_s_at	8321.11	2.44E-04
200907_s_at	34757.22	2.44E-04
200908_s_at	2405.02	1.71E-01
200909_s_at	427273.60	2.44E-04
200910_at	189084.20	2.44E-04
200911_s_at	36570.51	2.39E-02
200912_s_at	326955.72	2.44E-04
200913_at	8393.62	4.15E-03
200914_x_at	53234.54	2.44E-04
200915_x_at	164391.22	2.44E-04
200916_at	117657.98	1.95E-03
200917_s_at	14638.05	5.86E-03
200918_s_at	81264.63	1.95E-03
200919_at	36312.18	1.07E-02
200920_s_at	121645.23	2.44E-04
200921_s_at	108069.67	2.44E-04
200922_at	28481.78	2.44E-04
200923_at	149819.84	1.22E-03
200924_s_at	224454.66	2.44E-04
200925_at	692421.60	2.44E-04
200926_at	628800.10	2.44E-04
200927_s_at	26293.44	2.44E-04
200928_s_at	1803.10	5.86E-03
200929_at	150091.58	2.44E-04
200930_s_at	738.37	4.66E-01
200931_s_at	81066.43	2.44E-04
200932_s_at	39322.43	7.32E-04
200933_x_at	689674.30	2.44E-04
200934_at	75766.30	2.44E-04
200935_at	13605.50	2.44E-04
200936_at	488927.70	2.44E-04
200937_s_at	341808.62	2.44E-04
200938_s_at	95.41	6.01E-01
200939_s_at	179.04	8.70E-01
200940_s_at	9109.13	1.22E-03
200941_at	41794.36	2.44E-04
200942_s_at	101100.43	2.44E-04
200943_at	147551.36	2.44E-04
200944_s_at	163581.50	2.44E-04
200945_s_at	86741.78	2.44E-04
200946_x_at	89283.70	2.44E-04
200947_s_at	89746.09	2.44E-04
200948_at	35701.32	2.44E-04
200949_x_at	348009.47	2.44E-04
200950_at	51811.76	2.44E-04
200951_s_at	3174.39	1.86E-02
200952_s_at	2152.47	3.03E-02
200953_s_at	13666.37	5.86E-03
200954_at	40508.79	1.12E-01
200955_at	52702.38	2.44E-04
200956_s_at	17234.71	2.44E-04
200957_s_at	26729.72	2.44E-04
200958_s_at	260403.77	2.44E-04
200959_at	48041.02	2.44E-04
200960_x_at	72946.18	4.15E-03
200961_at	29294.54	1.22E-03
200962_at	7233.74	5.86E-03
200963_x_at	417770.90	2.44E-04
200964_at	94430.64	2.44E-04
200965_s_at	59282.16	2.44E-04
200966_x_at	281777.25	2.44E-04
200967_at	306523.40	2.44E-04
200968_s_at	166834.80	2.44E-04
200969_at	30552.21	2.44E-04
200970_s_at	32778.26	1.95E-03
200971_s_at	103090.53	2.44E-04
200972_at	86184.46	2.44E-04
200973_s_at	39336.64	2.44E-04
200974_at	10135.37	2.93E-03
200975_at	120951.40	2.44E-04
200976_s_at	22231.12	2.44E-04
200977_s_at	44874.02	2.44E-04
200978_at	161818.75	2.44E-04
200979_at	15327.39	2.44E-04
200980_s_at	53539.59	7.32E-04
200981_x_at	221113.61	2.44E-04
200982_s_at	1411.19	1.50E-01
200983_x_at	276127.56	2.44E-04
200984_s_at	149788.20	2.44E-04
200985_s_at	185510.20	2.44E-04
200986_at	110.70	6.96E-01
200987_x_at	27874.47	2.44E-04
200988_s_at	9686.25	2.44E-04
200989_at	207982.48	2.44E-04
200990_at	34436.85	7.32E-04
200991_s_at	40321.14	7.32E-04
200992_at	89893.27	2.44E-04
200993_at	96863.27	2.44E-04
200994_at	86866.71	2.44E-04
200995_at	25576.40	2.93E-03
200996_at	150096.83	2.44E-04
200997_at	28096.99	2.44E-04
200998_s_at	65293.84	2.44E-04
200999_s_at	61096.92	2.44E-04
201000_at	40896.60	5.86E-03
201001_s_at	39138.00	2.44E-04
201002_s_at	43006.30	2.44E-04
201003_x_at	108998.34	2.44E-04
201004_at	115211.63	2.44E-04
201005_at	331633.44	2.44E-04
201006_at	4458.37	4.61E-02
201007_at	189116.06	2.44E-04
201008_s_at	90757.02	2.44E-04
201009_s_at	89552.91	2.44E-04
201010_s_at	117406.21	2.44E-04
201011_at	88058.34	2.44E-04
201012_at	281766.06	2.44E-04
201013_s_at	95996.08	2.44E-04
201014_s_at	69009.55	2.44E-04
201015_s_at	62174.49	2.44E-04
201016_at	38666.06	2.44E-04
201017_at	28395.66	2.44E-04
201018_at	40197.27	2.44E-04
201019_s_at	104257.95	2.44E-04
201020_at	10990.10	2.44E-04
201021_s_at	197031.45	2.44E-04
201022_s_at	306503.97	2.44E-04
201023_at	65547.31	2.44E-04
201024_x_at	32159.19	2.44E-04
201025_at	10184.68	2.44E-04
201026_at	4347.14	1.07E-02
201027_s_at	11446.69	1.22E-03
201028_s_at	61693.32	2.44E-04
201029_s_at	100257.14	2.44E-04
201030_x_at	367033.25	2.44E-04
201031_s_at	127252.23	2.44E-04
201032_at	71964.21	2.44E-04
201033_x_at	675967.90	2.44E-04
201034_at	45228.95	2.44E-04
201035_s_at	21721.85	4.15E-03
201036_s_at	27631.48	2.44E-04
201037_at	80848.64	2.44E-04
201038_s_at	11808.01	1.22E-03
201039_s_at	14431.86	7.32E-04
201040_at	5571.95	1.42E-02
201041_s_at	284416.20	2.44E-04
201042_at	7346.55	5.62E-02
201043_s_at	16235.24	2.44E-04
201044_x_at	16577.23	7.32E-04
201045_s_at	884.40	4.66E-01
201046_s_at	23181.37	4.61E-02
201047_x_at	46292.71	2.44E-04
201048_x_at	5349.57	8.06E-02
201049_s_at	724033.20	2.44E-04
201050_at	9884.18	5.86E-03
201051_at	43093.57	2.44E-04
201052_s_at	27323.51	7.32E-04
201053_s_at	27454.02	1.22E-03
201054_at	70596.91	2.44E-04
201055_s_at	19027.23	2.44E-04
201056_at	14363.55	7.32E-04
201057_s_at	21093.89	2.44E-04
201058_s_at	1510.61	4.66E-01
201059_at	56115.01	2.44E-04
201060_x_at	201520.23	2.44E-04
201061_s_at	206176.64	2.44E-04
201062_at	85.46	4.66E-01
201063_at	54089.10	2.44E-04
