^SAMPLE = GSM1017516
200076_s_at	24249.41	2.44E-04
200077_s_at	432493.75	2.44E-04
200078_s_at	49034.63	2.44E-04
200079_s_at	123580.20	2.44E-04
200080_s_at	441422.25	2.44E-04
200081_s_at	657288.30	2.44E-04
200082_s_at	492799.78	2.44E-04
200083_at	85465.98	7.32E-04
200084_at	139502.88	2.44E-04
200085_s_at	224243.28	2.44E-04
200086_s_at	215854.83	2.44E-04
200087_s_at	141553.64	2.44E-04
200088_x_at	646174.00	2.44E-04
200089_s_at	637201.60	2.44E-04
200090_at	80632.34	7.32E-04
200091_s_at	415045.70	2.44E-04
200092_s_at	749005.10	2.44E-04
200093_s_at	154876.66	2.44E-04
200094_s_at	281496.22	2.44E-04
200095_x_at	748537.90	2.44E-04
200096_s_at	70266.50	2.44E-04
200097_s_at	156147.52	2.44E-04
200098_s_at	56423.33	7.32E-04
200099_s_at	857439.94	2.44E-04
200593_s_at	75603.07	2.44E-04
200594_x_at	200502.20	2.44E-04
200595_s_at	105427.20	2.44E-04
200596_s_at	38968.03	2.44E-04
200597_at	5909.28	2.44E-04
200598_s_at	106402.02	2.44E-04
200599_s_at	199764.03	2.44E-04
200600_at	108745.70	2.44E-04
200601_at	35404.77	1.95E-03
200602_at	60660.50	2.44E-04
200603_at	242213.90	2.44E-04
200604_s_at	79593.38	2.44E-04
200605_s_at	183343.81	2.44E-04
200606_at	134.18	7.26E-01
200607_s_at	68860.30	2.44E-04
200608_s_at	172158.52	2.44E-04
200609_s_at	49236.38	2.44E-04
200610_s_at	170539.58	2.44E-04
200611_s_at	65977.25	2.44E-04
200612_s_at	33363.94	2.44E-04
200613_at	165989.47	2.44E-04
200614_at	375633.16	2.44E-04
200615_s_at	48399.18	2.44E-04
200616_s_at	62511.03	7.32E-04
200617_at	23856.62	2.44E-04
200618_at	172600.06	2.44E-04
200619_at	35049.63	1.07E-02
200620_at	77231.61	2.44E-04
200621_at	49269.90	2.44E-04
200622_x_at	31687.47	2.44E-04
200623_s_at	19578.87	7.32E-04
200624_s_at	141915.97	2.44E-04
200625_s_at	135577.33	2.44E-04
200626_s_at	210419.56	2.44E-04
200627_at	314281.10	2.44E-04
200628_s_at	11888.15	1.12E-01
200629_at	15123.35	2.44E-04
200630_x_at	130779.60	2.44E-04
200631_s_at	97894.41	2.44E-04
200632_s_at	32449.65	2.44E-04
200633_at	645975.80	2.44E-04
200634_at	203301.31	2.44E-04
200635_s_at	16601.67	7.32E-04
200636_s_at	57180.71	2.44E-04
200637_s_at	14276.56	2.44E-04
200638_s_at	245602.77	2.44E-04
200639_s_at	129539.59	2.44E-04
200640_at	150068.30	2.44E-04
200641_s_at	179101.48	2.44E-04
200642_at	351315.75	2.44E-04
200643_at	17445.69	2.44E-04
200644_at	226898.03	7.32E-04
200645_at	120937.94	2.44E-04
200646_s_at	13813.85	7.32E-04
200647_x_at	184543.60	2.44E-04
200648_s_at	97.84	6.01E-01
200649_at	23140.17	2.44E-04
200650_s_at	497946.25	2.44E-04
200651_at	648661.30	2.44E-04
200652_at	137347.11	2.44E-04
200653_s_at	78633.59	2.44E-04
200654_at	213922.22	1.86E-02
200655_s_at	77208.41	2.44E-04
200656_s_at	110612.54	2.44E-04
200657_at	479717.28	2.44E-04
200658_s_at	87341.24	2.44E-04
200659_s_at	27519.36	2.44E-04
200660_at	118340.74	2.44E-04
200661_at	32797.86	2.44E-04
200662_s_at	82070.70	2.44E-04
200663_at	321397.60	2.44E-04
200664_s_at	43838.52	7.32E-04
200665_s_at	320282.00	2.44E-04
200666_s_at	65429.25	2.44E-04
200667_at	51686.70	2.44E-04
200668_s_at	201164.95	2.44E-04
200669_s_at	103230.17	2.44E-04
200670_at	31571.35	2.44E-04
200671_s_at	5075.60	1.07E-02
200672_x_at	9303.58	7.32E-04
200673_at	222625.47	2.44E-04
200674_s_at	594098.25	2.44E-04
200675_at	71283.08	2.44E-04
200676_s_at	15265.52	2.44E-04
200677_at	128970.88	2.44E-04
200678_x_at	48007.23	2.44E-04
200679_x_at	203220.10	2.44E-04
200680_x_at	516817.28	2.44E-04
200681_at	170573.58	2.44E-04
200682_s_at	187064.22	2.44E-04
200683_s_at	77932.98	2.44E-04
200684_s_at	35827.76	2.44E-04
200685_at	3452.14	5.86E-03
200686_s_at	106142.36	2.44E-04
200687_s_at	41760.58	2.44E-04
200688_at	6394.27	1.86E-02
200689_x_at	579166.94	2.44E-04
200690_at	9331.31	1.95E-03
200691_s_at	55587.72	2.44E-04
200692_s_at	38808.90	2.44E-04
200693_at	328859.47	2.44E-04
200694_s_at	32321.23	2.44E-04
200695_at	20773.24	2.44E-04
200696_s_at	40611.61	1.22E-03
200697_at	50086.62	1.22E-03
200698_at	179419.88	2.44E-04
200699_at	67057.55	2.44E-04
200700_s_at	196956.86	2.44E-04
200701_at	240624.11	2.44E-04
200702_s_at	8266.06	7.32E-04
200703_at	242467.84	2.44E-04
200704_at	69542.31	2.44E-04
200705_s_at	468706.16	2.44E-04
200706_s_at	38143.20	7.32E-04
200707_at	28366.87	2.44E-04
200708_at	41777.90	2.44E-04
200709_at	69509.53	2.44E-04
200710_at	36916.39	2.44E-04
200711_s_at	35874.44	2.44E-04
200712_s_at	57602.48	2.44E-04
200713_s_at	107719.00	2.44E-04
200714_x_at	44988.92	2.44E-04
200715_x_at	398911.50	2.44E-04
200716_x_at	833222.56	2.44E-04
200717_x_at	852971.50	2.44E-04
200718_s_at	381741.66	2.44E-04
200719_at	2941.64	4.15E-03
200720_s_at	40326.52	2.44E-04
200721_s_at	30617.58	7.32E-04
200722_s_at	46955.48	2.44E-04
200723_s_at	160432.89	2.44E-04
200724_at	1924.34	6.76E-02
200725_x_at	493789.25	2.44E-04
200726_at	220613.58	2.44E-04
200727_s_at	54490.32	2.44E-04
200728_at	104690.02	2.44E-04
200729_s_at	135055.89	2.44E-04
200730_s_at	31248.29	2.44E-04
200731_s_at	20701.41	2.44E-04
200732_s_at	30178.57	2.44E-04
200733_s_at	102478.82	7.32E-04
200734_s_at	77606.77	2.44E-04
200735_x_at	563269.06	2.44E-04
200736_s_at	109845.51	2.44E-04
200737_at	61398.91	7.32E-04
200738_s_at	249430.78	2.44E-04
200739_s_at	30966.44	2.44E-04
200740_s_at	161184.61	2.44E-04
200741_s_at	789575.10	2.44E-04
200742_s_at	36638.84	2.44E-04
200743_s_at	37061.46	2.44E-04
200744_s_at	83434.57	2.44E-04
200745_s_at	74072.21	2.44E-04
200746_s_at	70578.84	2.44E-04
200747_s_at	15345.37	7.32E-04
200748_s_at	421691.97	2.44E-04
200749_at	71910.31	2.44E-04
200750_s_at	314574.53	2.44E-04
200751_s_at	146164.92	2.44E-04
200752_s_at	3232.54	5.86E-03
200753_x_at	87297.33	2.44E-04
200754_x_at	194842.70	2.44E-04
200755_s_at	36921.54	2.44E-04
200756_x_at	26636.05	2.44E-04
200757_s_at	39246.18	2.44E-04
200758_s_at	31432.21	2.44E-04
200759_x_at	29417.94	2.44E-04
200760_s_at	37217.76	2.44E-04
200761_s_at	53733.41	2.44E-04
200762_at	103386.13	2.44E-04
200763_s_at	831982.44	2.44E-04
200764_s_at	47752.19	2.44E-04
200765_x_at	82528.08	2.44E-04
200766_at	7778.17	1.22E-03
200767_s_at	3084.77	1.95E-03
200768_s_at	46528.20	2.44E-04
200769_s_at	14616.31	1.22E-03
200770_s_at	28597.36	2.44E-04
200771_at	41169.40	2.44E-04
200772_x_at	310313.34	2.44E-04
200773_x_at	342954.30	2.44E-04
200774_at	117115.28	2.44E-04
200775_s_at	316481.20	2.44E-04
200776_s_at	177464.53	2.44E-04
200777_s_at	149492.11	2.44E-04
200778_s_at	132352.69	2.44E-04
200779_at	223205.53	2.44E-04
200780_x_at	522146.50	2.44E-04
200781_s_at	599400.00	2.44E-04
200782_at	298961.47	2.44E-04
200783_s_at	59805.43	2.44E-04
200784_s_at	1593.59	4.66E-01
200785_s_at	2227.20	1.86E-02
200786_at	121125.59	2.44E-04
200787_s_at	33718.86	2.44E-04
200788_s_at	70911.96	2.44E-04
200789_at	19053.24	8.06E-03
200790_at	210615.16	2.44E-04
200791_s_at	55141.81	2.44E-04
200792_at	253866.84	2.44E-04
200793_s_at	41673.89	7.32E-04
200794_x_at	154982.08	2.44E-04
200795_at	803.16	2.74E-01
200796_s_at	14875.06	1.95E-03
200797_s_at	75581.37	2.44E-04
200798_x_at	121439.50	2.44E-04
200799_at	154514.16	2.44E-04
200800_s_at	55201.94	2.44E-04
200801_x_at	945052.40	2.44E-04
200802_at	92003.63	2.44E-04
200803_s_at	205485.56	2.44E-04
200804_at	77911.56	2.44E-04
200805_at	22945.18	2.44E-04
200806_s_at	235988.66	2.44E-04
200807_s_at	473079.80	2.44E-04
200808_s_at	15854.64	2.44E-04
200809_x_at	509154.80	2.44E-04
200810_s_at	59101.52	2.44E-04
200811_at	18447.37	2.93E-03
200812_at	158015.20	2.44E-04
200813_s_at	8106.33	1.95E-03
200814_at	100143.43	2.44E-04
200815_s_at	25944.96	2.44E-04
200816_s_at	13210.68	2.44E-04
200817_x_at	819139.75	2.44E-04
200818_at	239333.95	2.44E-04
200819_s_at	565473.90	2.44E-04
200820_at	93204.10	2.44E-04
200821_at	53831.10	2.44E-04
200822_x_at	169873.83	2.44E-04
200823_x_at	517134.60	2.44E-04
200824_at	136757.00	2.44E-04
200825_s_at	23539.83	2.44E-04
200826_at	399458.10	2.44E-04
200827_at	42291.51	7.32E-04
200828_s_at	162179.73	2.44E-04
200829_x_at	104730.24	2.44E-04
200830_at	118652.59	2.44E-04
200831_s_at	33964.06	2.93E-03
200832_s_at	66520.47	2.44E-04
200833_s_at	81613.68	2.44E-04
200834_s_at	719127.80	2.44E-04
200835_s_at	6611.16	1.50E-01
200836_s_at	5559.14	9.52E-02
200837_at	70073.84	2.44E-04
200838_at	135698.89	2.44E-04
200839_s_at	188524.45	2.44E-04
200840_at	383851.90	2.44E-04
200841_s_at	22578.99	2.44E-04
200842_s_at	70461.25	2.44E-04
200843_s_at	32915.41	2.44E-04
200844_s_at	207333.03	2.44E-04
200845_s_at	91403.13	2.44E-04
200846_s_at	118606.98	2.44E-04
200847_s_at	357783.03	2.44E-04
200848_at	47781.20	2.44E-04
200849_s_at	39694.08	2.44E-04
200850_s_at	107936.34	2.44E-04
200851_s_at	90942.16	2.44E-04
200852_x_at	43437.84	2.93E-03
200853_at	557191.06	2.44E-04
200854_at	9064.75	2.44E-04
200855_at	2262.59	8.06E-03
200856_x_at	3655.28	2.44E-04
200857_s_at	5914.78	4.15E-03
200858_s_at	501455.72	2.44E-04
200859_x_at	77383.10	7.32E-04
200860_s_at	62350.00	2.44E-04
200861_at	10469.50	1.95E-03
200862_at	44593.86	2.44E-04
200863_s_at	180521.92	2.44E-04
200864_s_at	24928.41	2.44E-04
200865_at	59.66	7.54E-01
200866_s_at	139606.48	2.44E-04
200867_at	19810.92	2.44E-04
200868_s_at	42318.32	2.44E-04
200869_at	791734.20	2.44E-04
200870_at	189669.05	2.44E-04
200871_s_at	215487.84	2.44E-04
200872_at	232483.77	2.44E-04
200873_s_at	398712.40	2.44E-04
200874_s_at	8925.28	2.44E-04
200875_s_at	61553.91	2.44E-04
200876_s_at	220769.66	2.44E-04
200877_at	294180.25	2.44E-04
200878_at	4099.75	2.44E-04
200879_s_at	962.67	5.34E-01
200880_at	95959.01	2.44E-04
200881_s_at	212326.23	2.44E-04
200882_s_at	107494.45	2.44E-04
200883_at	85768.51	2.44E-04
200884_at	5961.47	1.07E-02
200885_at	106274.06	7.32E-04
200886_s_at	208020.36	2.44E-04
200887_s_at	83851.88	2.44E-04
200888_s_at	501326.06	2.44E-04
200889_s_at	48283.56	2.44E-04
200890_s_at	26681.31	2.44E-04
200891_s_at	140585.90	2.44E-04
200892_s_at	119717.63	2.44E-04
200893_at	203641.66	2.44E-04
200894_s_at	27282.91	1.42E-02
200895_s_at	44063.31	2.44E-04
200896_x_at	70917.36	2.44E-04
200897_s_at	148359.61	2.44E-04
200898_s_at	19273.29	7.32E-04
200899_s_at	27513.10	2.44E-04
200900_s_at	62499.22	2.44E-04
200901_s_at	51637.39	7.32E-04
200902_at	109812.30	2.44E-04
200903_s_at	91866.13	2.44E-04
200904_at	4922.98	2.44E-04
200905_x_at	33561.17	2.44E-04
200906_s_at	20075.64	2.44E-04
200907_s_at	93660.20	2.44E-04
200908_s_at	2435.38	9.52E-02
200909_s_at	456524.40	2.44E-04
200910_at	126975.25	2.44E-04
200911_s_at	33577.27	1.07E-02
200912_s_at	335420.30	2.44E-04
200913_at	24265.97	2.93E-03
200914_x_at	75660.96	2.44E-04
200915_x_at	266101.94	2.44E-04
200916_at	154691.19	2.44E-04
200917_s_at	10376.55	1.42E-02
200918_s_at	45830.90	1.95E-03
200919_at	50339.13	4.15E-03
200920_s_at	27428.36	2.44E-04
200921_s_at	25777.60	2.44E-04
200922_at	24274.07	2.44E-04
200923_at	104010.81	1.22E-03
200924_s_at	32401.11	7.32E-04
200925_at	265539.84	2.44E-04
200926_at	974696.30	2.44E-04
200927_s_at	26783.35	2.44E-04
200928_s_at	545.15	1.12E-01
200929_at	163696.03	2.44E-04
200930_s_at	1071.54	1.30E-01
200931_s_at	58071.91	2.44E-04
200932_s_at	51651.49	2.44E-04
200933_x_at	818423.00	2.44E-04
200934_at	149131.10	2.44E-04
200935_at	11532.96	2.44E-04
200936_at	815536.60	2.44E-04
200937_s_at	503468.00	2.44E-04
200938_s_at	181.55	6.66E-01
200939_s_at	897.97	1.71E-01
200940_s_at	5665.27	2.44E-04
200941_at	65272.02	2.44E-04
200942_s_at	165532.03	2.44E-04
200943_at	182735.73	2.44E-04
200944_s_at	148449.27	2.44E-04
200945_s_at	88393.00	2.44E-04
200946_x_at	18759.82	2.44E-04
200947_s_at	13006.95	2.93E-03
200948_at	90681.60	2.44E-04
200949_x_at	609435.60	2.44E-04
200950_at	116882.36	2.44E-04
200951_s_at	42319.91	2.44E-04
200952_s_at	4186.54	2.44E-04
200953_s_at	75609.84	2.44E-04
200954_at	30889.03	9.52E-02
200955_at	61142.41	2.44E-04
200956_s_at	59304.24	2.44E-04
200957_s_at	56594.22	2.44E-04
200958_s_at	151240.60	2.44E-04
200959_at	66206.60	2.44E-04
200960_x_at	218321.14	1.22E-03
200961_at	56443.27	2.44E-04
200962_at	16781.65	1.22E-03
200963_x_at	878639.25	2.44E-04
200964_at	103404.09	2.44E-04
200965_s_at	58195.79	2.44E-04
200966_x_at	195896.42	2.44E-04
200967_at	411402.12	2.44E-04
200968_s_at	235890.89	2.44E-04
200969_at	26464.37	2.44E-04
200970_s_at	22212.40	1.22E-03
200971_s_at	123009.93	2.44E-04
200972_at	72271.06	2.44E-04
200973_s_at	41158.21	2.44E-04
200974_at	4817.07	2.93E-03
200975_at	152683.52	2.44E-04
200976_s_at	72117.70	2.44E-04
200977_s_at	142022.92	2.44E-04
200978_at	179734.39	2.44E-04
200979_at	5801.58	2.44E-04
200980_s_at	29198.48	2.44E-04
200981_x_at	471979.00	2.44E-04
200982_s_at	32089.27	2.44E-04
200983_x_at	107941.34	2.44E-04
200984_s_at	89231.48	2.44E-04
200985_s_at	90834.32	2.44E-04
200986_at	13592.35	2.44E-04
200987_x_at	32804.62	2.44E-04
200988_s_at	4232.94	2.44E-04
200989_at	255586.25	2.44E-04
200990_at	42005.50	7.32E-04
200991_s_at	47520.83	7.32E-04
200992_at	106782.56	2.44E-04
200993_at	76294.13	2.44E-04
200994_at	55616.88	2.44E-04
200995_at	9884.22	4.15E-03
200996_at	223725.55	2.44E-04
200997_at	64032.14	2.44E-04
200998_s_at	56705.92	2.44E-04
200999_s_at	75313.67	2.44E-04
201000_at	47771.97	4.15E-03
201001_s_at	99302.94	2.44E-04
201002_s_at	93656.91	2.44E-04
201003_x_at	34694.72	2.44E-04
201004_at	93143.41	2.44E-04
201005_at	114422.84	2.44E-04
201006_at	1315.25	1.30E-01
201007_at	106099.27	2.44E-04
201008_s_at	11648.47	7.32E-04
201009_s_at	9899.26	1.95E-03
201010_s_at	13097.27	2.44E-04
201011_at	47552.46	2.44E-04
201012_at	151157.66	2.44E-04
201013_s_at	98941.61	2.44E-04
201014_s_at	135198.84	2.44E-04
201015_s_at	7541.59	2.44E-04
201016_at	21090.07	7.32E-04
201017_at	4643.78	2.44E-04
201018_at	9117.61	7.32E-04
201019_s_at	47956.43	2.44E-04
201020_at	27177.37	2.44E-04
201021_s_at	133812.75	2.44E-04
201022_s_at	133358.98	2.44E-04
201023_at	99662.25	2.44E-04
201024_x_at	44536.98	2.44E-04
201025_at	10173.66	2.44E-04
201026_at	5313.61	8.06E-03
201027_s_at	16917.97	7.32E-04
201028_s_at	32703.68	2.44E-04
201029_s_at	60403.68	2.44E-04
201030_x_at	507677.50	2.44E-04
201031_s_at	138944.00	2.44E-04
201032_at	20956.42	7.32E-04
201033_x_at	733397.94	2.44E-04
201034_at	121734.20	2.44E-04
201035_s_at	14317.35	1.95E-03
201036_s_at	24596.23	2.44E-04
201037_at	29406.84	2.44E-04
201038_s_at	35178.82	7.32E-04
201039_s_at	10897.44	1.22E-03
201040_at	14796.09	2.93E-03
201041_s_at	24803.06	2.44E-04
201042_at	9094.28	5.86E-03
201043_s_at	115035.52	2.44E-04
201044_x_at	1489.61	3.03E-02
201045_s_at	274.40	5.00E-01
201046_s_at	13215.77	3.76E-02
201047_x_at	29246.89	2.44E-04
201048_x_at	3701.25	6.76E-02
201049_s_at	782574.90	2.44E-04
201050_at	13268.56	5.86E-03
201051_at	133998.11	2.44E-04
201052_s_at	32253.09	7.32E-04
201053_s_at	36926.12	1.95E-03
201054_at	136090.95	2.44E-04
201055_s_at	34331.67	2.44E-04
201056_at	4320.76	2.93E-03
201057_s_at	23345.26	2.44E-04
201058_s_at	30121.56	7.32E-04
201059_at	26423.62	2.44E-04
201060_x_at	22153.56	2.44E-04
201061_s_at	15180.32	7.32E-04
201062_at	177.87	6.01E-01
201063_at	85704.58	2.44E-04
201064_s_at	69770.20	2.44E-04
