^SAMPLE = GSM1017500
200068_s_at	119352.33	2.44E-04
200069_at	22212.57	2.44E-04
200070_at	11278.10	1.07E-02
200071_at	54828.40	2.44E-04
200072_s_at	176854.11	2.44E-04
200073_s_at	113395.34	2.44E-04
200074_s_at	307997.84	2.44E-04
200075_s_at	66014.47	2.44E-04
200076_s_at	38187.48	2.44E-04
200077_s_at	395474.62	2.44E-04
200078_s_at	107111.91	2.44E-04
200079_s_at	97228.77	2.44E-04
200080_s_at	365615.40	2.44E-04
200081_s_at	530897.94	2.44E-04
200082_s_at	481844.20	2.44E-04
200083_at	42036.10	7.32E-04
200084_at	130347.34	2.44E-04
200085_s_at	142505.95	2.44E-04
200086_s_at	224205.95	2.44E-04
200087_s_at	212366.66	2.44E-04
200088_x_at	566827.00	2.44E-04
200089_s_at	316009.80	2.44E-04
200090_at	65442.31	2.44E-04
200091_s_at	363961.75	2.44E-04
200092_s_at	523631.30	2.44E-04
200093_s_at	139458.73	2.44E-04
200094_s_at	209547.81	2.44E-04
200095_x_at	563928.90	2.44E-04
200096_s_at	123788.95	2.44E-04
200097_s_at	147969.34	2.44E-04
200098_s_at	114226.51	2.44E-04
200099_s_at	481124.80	2.44E-04
200593_s_at	69500.36	2.44E-04
200594_x_at	160224.39	2.44E-04
200595_s_at	82243.27	2.44E-04
200596_s_at	30976.46	2.44E-04
200597_at	10360.30	2.44E-04
200598_s_at	137048.48	2.44E-04
200599_s_at	236245.19	2.44E-04
200600_at	195522.34	2.44E-04
200601_at	22368.99	1.22E-03
200602_at	76066.61	2.44E-04
200603_at	173614.48	2.44E-04
200604_s_at	79594.98	2.44E-04
200605_s_at	142163.42	2.44E-04
200606_at	40077.38	2.44E-04
200607_s_at	51389.07	7.32E-04
200608_s_at	107450.06	2.44E-04
200609_s_at	109593.07	2.44E-04
200610_s_at	202809.14	2.44E-04
200611_s_at	96294.31	2.44E-04
200612_s_at	64564.14	2.44E-04
200613_at	118186.20	2.44E-04
200614_at	270719.03	2.44E-04
200615_s_at	64953.59	2.44E-04
200616_s_at	37111.60	1.22E-03
200617_at	23409.06	2.44E-04
200618_at	52140.52	2.44E-04
200619_at	34378.23	1.42E-02
200620_at	118638.78	2.44E-04
200621_at	25746.56	2.44E-04
200622_x_at	21849.11	7.32E-04
200623_s_at	9925.07	1.95E-03
200624_s_at	105260.20	2.44E-04
200625_s_at	94864.38	2.44E-04
200626_s_at	161996.48	2.44E-04
200627_at	425034.44	2.44E-04
200628_s_at	43123.06	1.42E-02
200629_at	53483.83	2.44E-04
200630_x_at	99039.48	2.44E-04
200631_s_at	145868.33	2.44E-04
200632_s_at	65584.48	2.44E-04
200633_at	517138.12	2.44E-04
200634_at	238516.31	2.44E-04
200635_s_at	2360.79	4.15E-03
200636_s_at	11842.20	8.06E-03
200637_s_at	2584.43	2.93E-03
200638_s_at	265191.70	2.44E-04
200639_s_at	140559.02	2.44E-04
200640_at	214169.72	2.44E-04
200641_s_at	233478.48	2.44E-04
200642_at	282450.66	2.44E-04
200643_at	9914.77	1.22E-03
200644_at	119776.84	7.32E-04
200645_at	99656.39	2.44E-04
200646_s_at	7058.33	7.32E-04
200647_x_at	220252.08	2.44E-04
200648_s_at	37611.84	2.44E-04
200649_at	9149.07	2.44E-04
200650_s_at	625193.56	2.44E-04
200651_at	513133.28	2.44E-04
200652_at	135388.83	2.44E-04
200653_s_at	144461.88	2.44E-04
200654_at	160579.89	1.86E-02
200655_s_at	150885.98	2.44E-04
200656_s_at	78625.91	2.44E-04
200657_at	470199.03	2.44E-04
200658_s_at	175741.47	2.44E-04
200659_s_at	39031.20	2.44E-04
200660_at	104940.97	1.22E-03
200661_at	83469.98	2.44E-04
200662_s_at	93573.02	2.44E-04
200663_at	245724.73	2.44E-04
200664_s_at	57963.02	7.32E-04
200665_s_at	1950.66	9.52E-02
200666_s_at	89157.95	2.44E-04
200667_at	58655.78	2.44E-04
200668_s_at	150677.83	2.44E-04
200669_s_at	84960.74	2.44E-04
200670_at	27182.38	2.44E-04
200671_s_at	9178.89	8.06E-03
200672_x_at	15512.29	2.44E-04
200673_at	166451.88	2.44E-04
200674_s_at	544666.56	2.44E-04
200675_at	79999.94	2.44E-04
200676_s_at	10359.75	2.44E-04
200677_at	154265.47	2.44E-04
200678_x_at	54825.78	2.44E-04
200679_x_at	131523.20	2.44E-04
200680_x_at	361157.20	2.44E-04
200681_at	167470.88	2.44E-04
200682_s_at	115693.39	2.44E-04
200683_s_at	36405.86	2.44E-04
200684_s_at	23590.04	2.44E-04
200685_at	11924.65	2.44E-04
200686_s_at	138657.75	2.44E-04
200687_s_at	37493.28	2.44E-04
200688_at	5731.42	1.42E-02
200689_x_at	428702.70	2.44E-04
200690_at	20279.56	7.32E-04
200691_s_at	102301.31	2.44E-04
200692_s_at	60083.08	2.44E-04
200693_at	311895.53	2.44E-04
200694_s_at	54910.68	2.44E-04
200695_at	31966.83	2.44E-04
200696_s_at	19453.88	1.22E-03
200697_at	88673.03	2.44E-04
200698_at	132328.66	2.44E-04
200699_at	49599.76	2.44E-04
200700_s_at	121891.74	2.44E-04
200701_at	78182.27	2.44E-04
200702_s_at	18558.41	2.44E-04
200703_at	261274.20	2.44E-04
200704_at	914.97	4.66E-01
200705_s_at	390430.47	2.44E-04
200706_s_at	293.68	3.34E-01
200707_at	22823.11	2.44E-04
200708_at	124686.59	2.44E-04
200709_at	114468.98	2.44E-04
200710_at	20262.83	2.44E-04
200711_s_at	52833.72	2.44E-04
200712_s_at	68352.91	2.44E-04
200713_s_at	131927.61	2.44E-04
200714_x_at	40352.54	2.44E-04
200715_x_at	295766.94	2.44E-04
200716_x_at	632703.00	2.44E-04
200717_x_at	743519.30	2.44E-04
200718_s_at	338295.90	2.44E-04
200719_at	6381.10	2.44E-04
200720_s_at	34900.70	2.44E-04
200721_s_at	22458.68	7.32E-04
200722_s_at	51331.46	2.44E-04
200723_s_at	180506.30	2.44E-04
200724_at	2257.15	8.06E-03
200725_x_at	410388.56	2.44E-04
200726_at	234741.10	2.44E-04
200727_s_at	52815.29	2.44E-04
200728_at	122599.36	2.44E-04
200729_s_at	149648.38	2.44E-04
200730_s_at	27963.10	2.44E-04
200731_s_at	17201.18	2.44E-04
200732_s_at	33967.04	2.44E-04
200733_s_at	75324.97	2.44E-04
200734_s_at	53407.43	2.44E-04
200735_x_at	451010.22	2.44E-04
200736_s_at	125453.32	2.44E-04
200737_at	184181.97	2.44E-04
200738_s_at	476990.20	2.44E-04
200739_s_at	34382.18	2.44E-04
200740_s_at	148955.75	2.44E-04
200741_s_at	569996.90	2.44E-04
200742_s_at	31096.13	2.44E-04
200743_s_at	53671.56	2.44E-04
200744_s_at	76342.70	2.44E-04
200745_s_at	86425.17	2.44E-04
200746_s_at	91988.48	2.44E-04
200747_s_at	9461.87	1.07E-02
200748_s_at	754928.70	2.44E-04
200749_at	207416.03	2.44E-04
200750_s_at	548389.40	2.44E-04
200751_s_at	160462.53	2.44E-04
200752_s_at	8328.83	1.22E-03
200753_x_at	89641.17	2.44E-04
200754_x_at	197790.98	2.44E-04
200755_s_at	38018.13	2.44E-04
200756_x_at	34479.40	2.44E-04
200757_s_at	36901.52	7.32E-04
200758_s_at	26087.97	7.32E-04
200759_x_at	29425.82	2.44E-04
200760_s_at	59344.02	2.44E-04
200761_s_at	70899.27	2.44E-04
200762_at	64705.38	2.44E-04
200763_s_at	514330.34	2.44E-04
200764_s_at	343.79	4.66E-01
200765_x_at	36.56	9.05E-01
200766_at	11314.84	1.95E-03
200767_s_at	5589.74	2.44E-04
200768_s_at	89207.54	2.44E-04
200769_s_at	34615.40	2.44E-04
200770_s_at	7306.57	2.44E-04
200771_at	14011.87	2.93E-03
200772_x_at	226596.30	2.44E-04
200773_x_at	239483.22	2.44E-04
200774_at	174055.03	2.44E-04
200775_s_at	273769.75	2.44E-04
200776_s_at	353313.28	2.44E-04
200777_s_at	324477.84	2.44E-04
200778_s_at	103441.42	2.44E-04
200779_at	104514.33	2.44E-04
200780_x_at	281470.47	2.44E-04
200781_s_at	390365.16	2.44E-04
200782_at	265111.97	2.44E-04
200783_s_at	28087.56	2.44E-04
200784_s_at	271.16	8.29E-01
200785_s_at	174.90	6.34E-01
200786_at	227899.86	2.44E-04
200787_s_at	28963.56	2.44E-04
200788_s_at	61048.20	2.44E-04
200789_at	29405.46	1.07E-02
200790_at	332565.97	2.44E-04
200791_s_at	30771.00	2.44E-04
200792_at	162215.61	2.44E-04
200793_s_at	43262.41	7.32E-04
200794_x_at	48261.16	2.44E-04
200795_at	505.73	2.46E-01
200796_s_at	19810.65	1.22E-03
200797_s_at	102782.46	7.32E-04
200798_x_at	137868.90	2.44E-04
200799_at	159467.20	2.44E-04
200800_s_at	69560.37	2.44E-04
200801_x_at	576789.50	2.44E-04
200802_at	109233.24	2.44E-04
200803_s_at	161545.11	2.44E-04
200804_at	81206.98	2.44E-04
200805_at	28447.28	2.44E-04
200806_s_at	489325.12	2.44E-04
200807_s_at	726276.00	2.44E-04
200808_s_at	58602.27	2.44E-04
200809_x_at	400043.94	2.44E-04
200810_s_at	31048.94	2.44E-04
200811_at	19489.73	1.07E-02
200812_at	137533.81	2.44E-04
200813_s_at	12314.02	2.93E-03
200814_at	80567.00	2.44E-04
200815_s_at	16119.83	2.44E-04
200816_s_at	27546.82	7.32E-04
200817_x_at	635905.50	2.44E-04
200818_at	200059.83	2.44E-04
200819_s_at	475576.06	2.44E-04
200820_at	74203.15	2.44E-04
200821_at	56688.73	2.44E-04
200822_x_at	127918.27	2.44E-04
200823_x_at	470485.03	2.44E-04
200824_at	38644.51	7.32E-04
200825_s_at	36388.43	2.44E-04
200826_at	263498.78	2.44E-04
200827_at	23649.40	7.32E-04
200828_s_at	123127.45	2.44E-04
200829_x_at	77248.03	2.44E-04
200830_at	130566.81	2.44E-04
200831_s_at	55029.49	7.32E-04
200832_s_at	99802.52	2.44E-04
200833_s_at	135267.03	2.44E-04
200834_s_at	674665.70	2.44E-04
200835_s_at	1993.96	4.66E-01
200836_s_at	11331.46	1.86E-02
200837_at	113704.38	2.44E-04
200838_at	27430.23	2.44E-04
200839_s_at	50728.25	2.44E-04
200840_at	303349.40	2.44E-04
200841_s_at	53015.54	2.44E-04
200842_s_at	130086.40	2.44E-04
200843_s_at	73416.08	2.44E-04
200844_s_at	382327.12	2.44E-04
200845_s_at	324106.22	2.44E-04
200846_s_at	111658.78	2.44E-04
200847_s_at	95452.89	2.44E-04
200848_at	30406.80	2.44E-04
200849_s_at	20284.47	2.44E-04
200850_s_at	73064.24	2.44E-04
200851_s_at	50189.75	2.44E-04
200852_x_at	41244.20	4.15E-03
200853_at	279642.06	1.95E-03
200854_at	7622.90	2.44E-04
200855_at	4283.23	2.93E-03
200856_x_at	4743.87	2.44E-04
200857_s_at	5962.07	8.06E-03
200858_s_at	336144.50	2.44E-04
200859_x_at	45169.48	7.32E-04
200860_s_at	85018.10	2.44E-04
200861_at	16151.16	1.95E-03
200862_at	58316.66	2.44E-04
200863_s_at	79604.67	2.44E-04
200864_s_at	14313.67	2.44E-04
200865_at	23.31	8.88E-01
200866_s_at	76249.80	7.32E-04
200867_at	44096.16	2.44E-04
200868_s_at	54098.45	2.44E-04
200869_at	736015.25	2.44E-04
200870_at	145658.56	2.44E-04
200871_s_at	113726.14	2.44E-04
200872_at	342805.16	2.44E-04
200873_s_at	252381.98	2.44E-04
200874_s_at	21493.99	2.44E-04
200875_s_at	101612.66	2.44E-04
200876_s_at	199145.97	2.44E-04
200877_at	269334.84	2.44E-04
200878_at	12915.12	2.44E-04
200879_s_at	1713.80	1.42E-02
200880_at	136410.72	2.44E-04
200881_s_at	274097.62	2.44E-04
200882_s_at	116314.27	2.44E-04
200883_at	74736.28	2.44E-04
200884_at	15888.93	7.32E-04
200885_at	103445.34	7.32E-04
200886_s_at	276091.47	2.44E-04
200887_s_at	114163.53	2.44E-04
200888_s_at	270084.66	2.44E-04
200889_s_at	79141.40	2.44E-04
200890_s_at	36210.66	2.44E-04
200891_s_at	154162.64	2.44E-04
200892_s_at	113543.38	2.44E-04
200893_at	201180.61	2.44E-04
200894_s_at	16134.85	1.86E-02
200895_s_at	37438.56	7.32E-04
200896_x_at	78811.58	2.44E-04
200897_s_at	23216.56	2.44E-04
200898_s_at	14761.29	2.44E-04
200899_s_at	45152.71	2.44E-04
200900_s_at	24870.20	2.44E-04
200901_s_at	24769.54	7.32E-04
200902_at	171633.80	2.44E-04
200903_s_at	91851.84	2.44E-04
200904_at	5383.77	1.22E-03
200905_x_at	23772.27	2.44E-04
200906_s_at	3459.36	1.22E-03
200907_s_at	12930.98	2.44E-04
200908_s_at	2510.83	3.76E-02
200909_s_at	593634.20	2.44E-04
200910_at	239735.56	2.44E-04
200911_s_at	60727.94	2.93E-03
200912_s_at	371110.56	2.44E-04
200913_at	16187.45	7.32E-04
200914_x_at	62009.56	2.44E-04
200915_x_at	206473.03	2.44E-04
200916_at	245829.77	2.44E-04
200917_s_at	16274.89	1.22E-03
200918_s_at	63536.85	2.44E-04
200919_at	59606.44	1.95E-03
200920_s_at	62716.85	2.44E-04
200921_s_at	52616.95	2.44E-04
200922_at	16152.14	2.44E-04
200923_at	49170.06	1.22E-03
200924_s_at	33692.93	7.32E-04
200925_at	449927.70	2.44E-04
200926_at	708682.70	2.44E-04
200927_s_at	42124.15	2.44E-04
200928_s_at	1060.68	5.86E-03
200929_at	94000.53	2.44E-04
200930_s_at	1175.19	1.71E-01
200931_s_at	229486.06	2.44E-04
200932_s_at	39560.88	2.44E-04
200933_x_at	642746.20	2.44E-04
200934_at	140139.64	2.44E-04
200935_at	20909.74	2.44E-04
200936_at	676334.44	2.44E-04
200937_s_at	430000.47	2.44E-04
200938_s_at	71.09	6.96E-01
200939_s_at	526.42	4.66E-01
200940_s_at	6286.06	7.32E-04
200941_at	41194.36	2.44E-04
200942_s_at	120055.67	2.44E-04
200943_at	228970.60	2.44E-04
200944_s_at	207261.84	2.44E-04
200945_s_at	29826.25	2.44E-04
200946_x_at	25759.09	2.44E-04
200947_s_at	25730.32	7.32E-04
200948_at	36553.17	2.44E-04
200949_x_at	217258.69	2.44E-04
200950_at	175936.84	2.44E-04
200951_s_at	83.58	8.70E-01
200952_s_at	59.66	6.96E-01
200953_s_at	121.38	6.01E-01
200954_at	24312.08	9.52E-02
200955_at	52107.12	2.44E-04
200956_s_at	43770.78	2.44E-04
200957_s_at	42485.33	2.44E-04
200958_s_at	93630.20	2.44E-04
200959_at	59794.18	2.44E-04
200960_x_at	179086.16	1.95E-03
200961_at	41871.25	2.44E-04
200962_at	5752.67	8.06E-03
200963_x_at	383660.40	2.44E-04
200964_at	135241.19	2.44E-04
200965_s_at	22797.35	2.44E-04
200966_x_at	267682.25	2.44E-04
200967_at	210907.50	2.44E-04
200968_s_at	98959.27	2.44E-04
200969_at	49340.65	2.44E-04
200970_s_at	42753.57	7.32E-04
200971_s_at	142130.95	2.44E-04
200972_at	89241.34	2.44E-04
200973_s_at	58424.46	2.44E-04
200974_at	1796.48	4.61E-02
200975_at	105953.98	2.44E-04
200976_s_at	40292.60	2.44E-04
200977_s_at	78972.82	2.44E-04
200978_at	206338.38	2.44E-04
200979_at	20190.13	2.44E-04
200980_s_at	112002.02	1.22E-03
200981_x_at	254435.61	2.44E-04
200982_s_at	25556.31	2.44E-04
200983_x_at	409389.62	2.44E-04
200984_s_at	361416.72	2.44E-04
200985_s_at	375509.25	2.44E-04
200986_at	75.21	6.96E-01
200987_x_at	39538.02	2.44E-04
200988_s_at	8301.76	2.44E-04
200989_at	296407.56	2.44E-04
200990_at	61503.81	7.32E-04
200991_s_at	48120.00	7.32E-04
200992_at	144669.14	2.44E-04
200993_at	125171.03	2.44E-04
200994_at	111860.33	2.44E-04
200995_at	33373.74	7.32E-04
200996_at	197337.78	2.44E-04
200997_at	67734.70	2.44E-04
200998_s_at	53950.81	2.44E-04
200999_s_at	71464.42	2.44E-04
201000_at	68706.60	1.22E-03
201001_s_at	77368.10	2.44E-04
201002_s_at	75566.77	2.44E-04
201003_x_at	12800.84	2.44E-04
201004_at	188631.98	2.44E-04
201005_at	98168.93	2.44E-04
201006_at	2613.56	6.76E-02
201007_at	71400.09	2.44E-04
201008_s_at	35443.03	2.44E-04
201009_s_at	25501.41	2.44E-04
201010_s_at	36440.33	2.44E-04
201011_at	48984.12	2.44E-04
201012_at	236307.61	2.44E-04
201013_s_at	145600.20	2.44E-04
201014_s_at	128501.98	2.44E-04
201015_s_at	5464.67	1.95E-03
201016_at	72174.70	2.44E-04
201017_at	54482.84	2.44E-04
201018_at	62021.76	2.44E-04
201019_s_at	176275.92	2.44E-04
201020_at	25545.86	2.44E-04
201021_s_at	270272.28	2.44E-04
201022_s_at	332460.00	2.44E-04
201023_at	27604.41	2.44E-04
201024_x_at	58814.42	2.44E-04
201025_at	15400.94	2.44E-04
201026_at	8396.02	4.15E-03
201027_s_at	23474.19	7.32E-04
201028_s_at	85352.58	2.44E-04
201029_s_at	140962.88	2.44E-04
201030_x_at	356061.20	2.44E-04
201031_s_at	102890.09	2.44E-04
201032_at	65319.02	2.44E-04
201033_x_at	575045.70	2.44E-04
201034_at	45720.43	2.44E-04
201035_s_at	9366.26	1.22E-03
201036_s_at	25711.42	2.44E-04
201037_at	64221.03	2.44E-04
201038_s_at	21121.79	2.44E-04
201039_s_at	34570.03	2.44E-04
201040_at	13693.00	4.15E-03
201041_s_at	10081.11	7.32E-04
201042_at	2305.08	1.12E-01
201043_s_at	43061.17	2.44E-04
201044_x_at	932.51	3.66E-01
201045_s_at	2590.88	1.95E-01
201046_s_at	31845.72	5.86E-03
201047_x_at	54938.76	2.44E-04
201048_x_at	8930.14	5.86E-03
201049_s_at	546054.00	2.44E-04
201050_at	8123.11	3.76E-02
201051_at	57590.59	2.44E-04
201052_s_at	57317.58	2.44E-04
201053_s_at	43080.85	1.95E-03
201054_at	81994.78	2.44E-04
201055_s_at	17461.62	2.44E-04
201056_at	7467.01	7.32E-04
201057_s_at	19447.91	2.44E-04
201058_s_at	152.86	8.50E-01
201059_at	32478.68	2.44E-04
201060_x_at	21216.27	7.32E-04
201061_s_at	13228.34	1.22E-03
201062_at	33.73	8.70E-01
201063_at	59248.69	2.44E-04
201064_s_at	49043.18	2.44E-04
