^SAMPLE = GSM1017468
200058_s_at	51558.62	2.44E-04
200059_s_at	249713.55	2.44E-04
200060_s_at	85059.25	2.44E-04
200061_s_at	848957.20	2.44E-04
200062_s_at	863171.70	2.44E-04
200063_s_at	502521.40	2.44E-04
200064_at	403258.90	2.44E-04
200065_s_at	162984.90	2.44E-04
200066_at	41449.46	2.44E-04
200067_x_at	90205.36	2.44E-04
200068_s_at	178832.73	2.44E-04
200069_at	12350.60	1.22E-03
200070_at	18694.67	1.95E-03
200071_at	61111.40	2.44E-04
200072_s_at	97162.34	2.44E-04
200073_s_at	100639.24	2.44E-04
200074_s_at	214859.70	2.44E-04
200075_s_at	45038.41	2.44E-04
200076_s_at	19563.97	7.32E-04
200077_s_at	434343.22	2.44E-04
200078_s_at	47491.64	1.95E-03
200079_s_at	158848.90	2.44E-04
200080_s_at	389849.40	2.44E-04
200081_s_at	736266.30	2.44E-04
200082_s_at	575949.10	2.44E-04
200083_at	50725.15	7.32E-04
200084_at	99096.60	2.44E-04
200085_s_at	129833.97	2.44E-04
200086_s_at	254180.75	2.44E-04
200087_s_at	167695.95	2.44E-04
200088_x_at	927244.60	2.44E-04
200089_s_at	527578.40	2.44E-04
200090_at	120101.45	1.95E-03
200091_s_at	320841.56	2.44E-04
200092_s_at	730546.80	2.44E-04
200093_s_at	114607.02	2.44E-04
200094_s_at	309875.53	2.44E-04
200095_x_at	953403.50	2.44E-04
200096_s_at	114552.65	2.44E-04
200097_s_at	122862.34	2.44E-04
200098_s_at	90160.90	2.44E-04
200099_s_at	793091.60	2.44E-04
200593_s_at	37374.08	2.44E-04
200594_x_at	103728.49	2.44E-04
200595_s_at	123159.04	2.44E-04
200596_s_at	39619.53	2.44E-04
200597_at	14464.39	7.32E-04
200598_s_at	71007.74	2.44E-04
200599_s_at	164736.11	2.44E-04
200600_at	86948.80	2.44E-04
200601_at	47986.85	2.44E-04
200602_at	28604.70	2.44E-04
200603_at	91900.17	2.44E-04
200604_s_at	50652.82	2.44E-04
200605_s_at	112653.11	2.44E-04
200606_at	271181.28	2.44E-04
200607_s_at	44765.05	1.95E-03
200608_s_at	68074.74	2.44E-04
200609_s_at	51635.01	5.86E-03
200610_s_at	97252.66	7.32E-04
200611_s_at	53326.78	2.44E-04
200612_s_at	81128.31	7.32E-04
200613_at	207138.89	2.44E-04
200614_at	273282.47	2.44E-04
200615_s_at	88334.38	2.44E-04
200616_s_at	34114.36	1.95E-03
200617_at	24630.69	1.95E-03
200618_at	239663.14	2.44E-04
200619_at	28174.57	1.86E-02
200620_at	156709.98	2.44E-04
200621_at	96825.34	7.32E-04
200622_x_at	25485.33	2.44E-04
200623_s_at	23775.72	7.32E-04
200624_s_at	71187.70	2.44E-04
200625_s_at	126533.41	2.44E-04
200626_s_at	136240.02	2.44E-04
200627_at	261365.50	2.44E-04
200628_s_at	34113.03	5.62E-02
200629_at	49900.97	2.44E-04
200630_x_at	169560.98	2.44E-04
200631_s_at	235380.23	2.44E-04
200632_s_at	41111.19	2.44E-04
200633_at	812709.20	2.44E-04
200634_at	253280.11	2.44E-04
200635_s_at	27304.02	7.32E-04
200636_s_at	115670.90	7.32E-04
200637_s_at	15785.81	2.44E-04
200638_s_at	187054.22	2.44E-04
200639_s_at	99398.78	2.44E-04
200640_at	188432.86	2.44E-04
200641_s_at	177442.34	2.44E-04
200642_at	159362.33	2.44E-04
200643_at	12238.78	7.32E-04
200644_at	61084.85	7.32E-04
200645_at	188797.80	2.44E-04
200646_s_at	19046.76	7.32E-04
200647_x_at	155422.98	7.32E-04
200648_s_at	58614.18	2.44E-04
200649_at	26803.16	2.44E-04
200650_s_at	645692.80	2.44E-04
200651_at	745140.20	2.44E-04
200652_at	151716.23	2.44E-04
200653_s_at	119417.96	2.44E-04
200654_at	202267.95	1.07E-02
200655_s_at	132903.33	2.44E-04
200656_s_at	79750.57	2.44E-04
200657_at	422840.50	2.44E-04
200658_s_at	56476.75	2.44E-04
200659_s_at	8901.40	1.22E-03
200660_at	535558.20	1.95E-03
200661_at	80484.88	2.44E-04
200662_s_at	162900.61	2.44E-04
200663_at	199906.66	2.44E-04
200664_s_at	48911.00	1.22E-03
200665_s_at	28503.43	2.93E-03
200666_s_at	75664.73	2.44E-04
200667_at	40342.20	2.44E-04
200668_s_at	138041.78	2.44E-04
200669_s_at	64753.46	2.44E-04
200670_at	31295.98	2.44E-04
200671_s_at	4862.91	3.03E-02
200672_x_at	14536.12	1.95E-03
200673_at	318562.70	2.44E-04
200674_s_at	548481.60	2.44E-04
200675_at	149584.52	2.44E-04
200676_s_at	7891.66	1.22E-03
200677_at	166594.84	2.44E-04
200678_x_at	81726.14	2.44E-04
200679_x_at	103027.13	2.44E-04
200680_x_at	442032.60	2.44E-04
200681_at	120634.68	7.32E-04
200682_s_at	141364.97	2.44E-04
200683_s_at	49983.37	2.44E-04
200684_s_at	21647.81	2.44E-04
200685_at	5113.89	1.95E-03
200686_s_at	103095.20	2.44E-04
200687_s_at	42657.34	2.44E-04
200688_at	6918.38	4.61E-02
200689_x_at	757681.10	2.44E-04
200690_at	6758.03	1.42E-02
200691_s_at	56616.25	2.44E-04
200692_s_at	30891.03	2.44E-04
200693_at	250262.28	2.44E-04
200694_s_at	41996.05	2.44E-04
200695_at	12620.56	2.44E-04
200696_s_at	167650.52	2.44E-04
200697_at	64694.23	1.95E-03
200698_at	75888.20	2.44E-04
200699_at	26307.42	2.44E-04
200700_s_at	127095.74	2.44E-04
200701_at	260740.61	2.44E-04
200702_s_at	9867.26	7.32E-04
200703_at	262604.56	2.44E-04
200704_at	96176.90	2.44E-04
200705_s_at	409612.62	2.44E-04
200706_s_at	40288.64	2.44E-04
200707_at	35585.43	7.32E-04
200708_at	103706.36	2.44E-04
200709_at	153709.95	2.44E-04
200710_at	47582.83	2.44E-04
200711_s_at	44723.23	2.44E-04
200712_s_at	35411.75	2.44E-04
200713_s_at	120716.06	2.44E-04
200714_x_at	76764.94	2.44E-04
200715_x_at	427722.25	2.44E-04
200716_x_at	906426.30	2.44E-04
200717_x_at	1040718.00	2.44E-04
200718_s_at	363484.22	2.44E-04
200719_at	4114.73	8.06E-03
200720_s_at	25120.66	2.44E-04
200721_s_at	15074.16	2.93E-03
200722_s_at	57951.19	2.44E-04
200723_s_at	232741.40	2.44E-04
200724_at	2487.97	1.12E-01
200725_x_at	582047.94	2.44E-04
200726_at	136718.90	2.44E-04
200727_s_at	30946.90	7.32E-04
200728_at	118497.06	2.44E-04
200729_s_at	82951.31	2.44E-04
200730_s_at	8979.75	7.32E-04
200731_s_at	4510.26	1.22E-03
200732_s_at	12579.57	2.44E-04
200733_s_at	31200.73	2.44E-04
200734_s_at	57993.69	2.44E-04
200735_x_at	503185.40	2.44E-04
200736_s_at	82944.78	2.44E-04
200737_at	82089.98	7.32E-04
200738_s_at	285866.03	2.44E-04
200739_s_at	17873.02	4.15E-03
200740_s_at	73836.07	2.44E-04
200741_s_at	917698.50	2.44E-04
200742_s_at	55117.06	2.44E-04
200743_s_at	77818.93	2.44E-04
200744_s_at	58954.30	2.44E-04
200745_s_at	69953.31	2.44E-04
200746_s_at	65357.99	1.95E-03
200747_s_at	20784.56	1.07E-02
200748_s_at	932169.56	2.44E-04
200749_at	31973.19	7.32E-04
200750_s_at	204226.84	2.44E-04
200751_s_at	100185.66	2.44E-04
200752_s_at	57388.91	2.44E-04
200753_x_at	59788.47	7.32E-04
200754_x_at	206307.83	2.44E-04
200755_s_at	15082.71	1.95E-03
200756_x_at	13404.55	3.76E-02
200757_s_at	28561.26	7.32E-04
200758_s_at	64898.44	1.22E-03
200759_x_at	97381.16	2.44E-04
200760_s_at	80835.59	2.44E-04
200761_s_at	113743.25	2.44E-04
200762_at	60551.54	2.44E-04
200763_s_at	1001213.90	2.44E-04
200764_s_at	49954.63	2.44E-04
200765_x_at	126776.46	2.44E-04
200766_at	81528.17	2.44E-04
200767_s_at	9860.50	7.32E-04
200768_s_at	59748.18	2.44E-04
200769_s_at	16612.36	4.15E-03
200770_s_at	39511.93	2.44E-04
200771_at	69677.34	2.44E-04
200772_x_at	180308.92	2.44E-04
200773_x_at	238167.19	2.44E-04
200774_at	250142.80	2.44E-04
200775_s_at	276634.28	2.44E-04
200776_s_at	84439.20	2.44E-04
200777_s_at	74063.59	2.44E-04
200778_s_at	124024.34	2.44E-04
200779_at	126708.48	2.44E-04
200780_x_at	586924.50	2.44E-04
200781_s_at	701263.70	2.44E-04
200782_at	66848.64	2.44E-04
200783_s_at	19632.51	2.44E-04
200784_s_at	1001.67	4.66E-01
200785_s_at	2253.81	4.61E-02
200786_at	218162.42	2.44E-04
200787_s_at	26922.04	2.44E-04
200788_s_at	61374.09	7.32E-04
200789_at	30369.33	1.07E-02
200790_at	22261.37	2.93E-03
200791_s_at	141008.47	2.44E-04
200792_at	195401.05	7.32E-04
200793_s_at	67864.37	7.32E-04
200794_x_at	186344.10	2.44E-04
200795_at	566.15	3.99E-01
200796_s_at	15820.09	4.15E-03
200797_s_at	158419.86	2.44E-04
200798_x_at	125976.27	2.44E-04
200799_at	206891.23	2.44E-04
200800_s_at	101504.75	2.44E-04
200801_x_at	1084392.90	2.44E-04
200802_at	74883.02	2.44E-04
200803_s_at	216515.70	2.44E-04
200804_at	188188.92	2.44E-04
200805_at	26970.78	2.44E-04
200806_s_at	176463.97	2.44E-04
200807_s_at	364136.78	2.44E-04
200808_s_at	10180.32	1.22E-03
200809_x_at	877501.30	2.44E-04
200810_s_at	54568.32	2.44E-04
200811_at	41393.80	1.42E-02
200812_at	74855.92	2.44E-04
200813_s_at	20428.62	5.86E-03
200814_at	182989.92	2.44E-04
200815_s_at	37426.46	2.44E-04
200816_s_at	35107.81	7.32E-04
200817_x_at	1044384.20	2.44E-04
200818_at	159934.84	2.44E-04
200819_s_at	715744.20	2.44E-04
200820_at	35153.53	2.44E-04
200821_at	41363.93	7.32E-04
200822_x_at	173921.23	2.44E-04
200823_x_at	478129.90	2.44E-04
200824_at	215804.90	2.44E-04
200825_s_at	33075.28	1.95E-03
200826_at	276628.00	2.44E-04
200827_at	11968.12	5.86E-03
200828_s_at	140943.55	2.44E-04
200829_x_at	92449.80	2.44E-04
200830_at	71175.66	2.44E-04
200831_s_at	149288.55	2.44E-04
200832_s_at	431507.12	2.44E-04
200833_s_at	64651.38	2.44E-04
200834_s_at	985560.20	2.44E-04
200835_s_at	2221.28	7.26E-01
200836_s_at	4750.01	2.19E-01
200837_at	100261.81	2.44E-04
200838_at	193262.20	2.44E-04
200839_s_at	275913.40	2.44E-04
200840_at	361497.47	2.44E-04
200841_s_at	16845.89	2.44E-04
200842_s_at	66084.63	2.44E-04
200843_s_at	32457.18	2.44E-04
200844_s_at	318370.25	2.44E-04
200845_s_at	152766.83	2.44E-04
200846_s_at	108904.06	2.44E-04
200847_s_at	76391.13	2.44E-04
200848_at	41937.21	2.44E-04
200849_s_at	32498.34	2.44E-04
200850_s_at	78428.91	2.44E-04
200851_s_at	89790.92	1.22E-03
200852_x_at	51886.06	1.07E-02
200853_at	143387.66	2.44E-04
200854_at	10213.49	7.32E-04
200855_at	7402.27	2.44E-04
200856_x_at	7420.45	7.32E-04
200857_s_at	9392.66	1.07E-02
200858_s_at	304384.25	2.44E-04
200859_x_at	35897.70	1.22E-03
200860_s_at	85882.46	2.44E-04
200861_at	15259.46	2.93E-03
200862_at	82334.90	2.44E-04
200863_s_at	305823.10	2.44E-04
200864_s_at	43866.52	2.44E-04
200865_at	86.37	6.66E-01
200866_s_at	176408.16	2.44E-04
200867_at	28464.50	2.44E-04
200868_s_at	56019.25	7.32E-04
200869_at	825968.10	2.44E-04
200870_at	133314.72	2.44E-04
200871_s_at	299779.90	2.44E-04
200872_at	613280.44	2.44E-04
200873_s_at	118742.10	2.44E-04
200874_s_at	8329.65	7.32E-04
200875_s_at	57918.05	2.44E-04
200876_s_at	178289.90	2.44E-04
200877_at	212272.92	2.44E-04
200878_at	27950.43	2.44E-04
200879_s_at	3710.36	1.42E-02
200880_at	15309.30	2.93E-03
200881_s_at	52016.27	2.44E-04
200882_s_at	107848.80	2.44E-04
200883_at	152815.90	2.44E-04
200884_at	11205.59	4.15E-03
200885_at	83589.80	1.22E-03
200886_s_at	302984.72	2.44E-04
200887_s_at	44609.02	2.44E-04
200888_s_at	466150.47	2.44E-04
200889_s_at	25015.53	2.44E-04
200890_s_at	15487.53	7.32E-04
200891_s_at	74265.44	2.44E-04
200892_s_at	43514.45	2.44E-04
200893_at	109127.88	2.44E-04
200894_s_at	13631.45	2.39E-02
200895_s_at	24378.33	1.95E-03
200896_x_at	150865.11	2.44E-04
200897_s_at	9444.14	2.44E-04
200898_s_at	15258.02	7.32E-04
200899_s_at	36960.17	2.44E-04
200900_s_at	40168.39	2.44E-04
200901_s_at	43724.78	2.44E-04
200902_at	86082.10	2.44E-04
200903_s_at	110398.86	2.44E-04
200904_at	35441.10	2.44E-04
200905_x_at	126333.78	2.44E-04
200906_s_at	1450.82	2.19E-01
200907_s_at	4957.22	4.15E-03
200908_s_at	2096.25	2.19E-01
200909_s_at	852801.90	2.44E-04
200910_at	127557.27	2.44E-04
200911_s_at	54048.49	1.42E-02
200912_s_at	327047.62	2.44E-04
200913_at	13271.83	4.15E-03
200914_x_at	67688.77	2.44E-04
200915_x_at	181228.47	2.44E-04
200916_at	218153.16	1.22E-03
200917_s_at	16346.21	1.42E-02
200918_s_at	68566.52	1.22E-03
200919_at	40686.27	1.42E-02
200920_s_at	59183.44	2.44E-04
200921_s_at	45116.05	2.44E-04
200922_at	36253.78	2.44E-04
200923_at	121313.41	7.32E-04
200924_s_at	69943.08	2.44E-04
200925_at	529477.60	2.44E-04
200926_at	860572.56	2.44E-04
200927_s_at	56010.00	2.44E-04
200928_s_at	1403.13	4.61E-02
200929_at	122363.95	2.44E-04
200930_s_at	2040.61	4.32E-01
200931_s_at	139191.00	2.44E-04
200932_s_at	53579.90	7.32E-04
200933_x_at	776611.70	2.44E-04
200934_at	140943.55	2.44E-04
200935_at	8122.42	2.44E-04
200936_at	691768.44	2.44E-04
200937_s_at	378165.28	2.44E-04
200938_s_at	827.87	4.32E-01
200939_s_at	235.42	8.50E-01
200940_s_at	10360.49	7.32E-04
200941_at	32457.81	7.32E-04
200942_s_at	160807.06	2.44E-04
200943_at	164846.97	1.95E-03
200944_s_at	152344.66	2.44E-04
200945_s_at	38728.54	2.44E-04
200946_x_at	60646.16	2.44E-04
200947_s_at	73163.43	7.32E-04
200948_at	69945.34	2.44E-04
200949_x_at	498267.75	2.44E-04
200950_at	84122.91	2.44E-04
200951_s_at	13459.17	7.32E-04
200952_s_at	5641.02	2.44E-04
200953_s_at	76655.93	2.44E-04
200954_at	35972.42	1.30E-01
200955_at	58040.42	2.44E-04
200956_s_at	41542.15	7.32E-04
200957_s_at	47179.48	2.44E-04
200958_s_at	93286.38	2.44E-04
200959_at	19251.03	2.44E-04
200960_x_at	99607.63	5.86E-03
200961_at	29933.70	2.44E-04
200962_at	4885.47	1.86E-02
200963_x_at	676542.70	2.44E-04
200964_at	109735.24	2.44E-04
200965_s_at	109596.88	2.44E-04
200966_x_at	547112.25	2.44E-04
200967_at	234812.22	2.44E-04
200968_s_at	158452.61	2.44E-04
200969_at	48597.08	2.44E-04
200970_s_at	43641.05	2.93E-03
200971_s_at	138098.55	2.44E-04
200972_at	124465.20	2.44E-04
200973_s_at	61957.35	2.44E-04
200974_at	5655.30	3.76E-02
200975_at	186763.08	2.44E-04
200976_s_at	83400.17	2.44E-04
200977_s_at	121126.34	2.44E-04
200978_at	202699.52	2.44E-04
200979_at	12930.82	2.44E-04
200980_s_at	65623.17	1.86E-02
200981_x_at	542939.20	2.44E-04
200982_s_at	1803.86	1.30E-01
200983_x_at	133953.78	2.44E-04
200984_s_at	92607.77	2.44E-04
200985_s_at	124906.36	2.44E-04
200986_at	1388.93	2.46E-01
200987_x_at	35617.57	7.32E-04
200988_s_at	3969.97	2.44E-04
200989_at	131712.11	2.44E-04
200990_at	44494.34	7.32E-04
200991_s_at	33282.16	4.15E-03
200992_at	80167.88	2.44E-04
200993_at	59443.84	2.44E-04
200994_at	52925.07	2.44E-04
200995_at	16015.85	1.07E-02
200996_at	162169.48	2.44E-04
200997_at	43999.69	7.32E-04
200998_s_at	75902.44	2.44E-04
200999_s_at	58903.81	7.32E-04
201000_at	66398.30	1.95E-03
201001_s_at	96641.48	2.44E-04
201002_s_at	81225.13	2.44E-04
201003_x_at	89356.16	2.44E-04
201004_at	126917.21	2.44E-04
201005_at	561572.06	2.44E-04
201006_at	8632.85	8.06E-03
201007_at	118819.94	2.44E-04
201008_s_at	102186.34	2.44E-04
201009_s_at	100255.70	2.44E-04
201010_s_at	133943.69	2.44E-04
201011_at	67783.54	2.44E-04
201012_at	408622.03	2.44E-04
201013_s_at	49197.41	2.44E-04
201014_s_at	47403.70	2.44E-04
201015_s_at	217721.33	2.44E-04
201016_at	20976.50	7.32E-04
201017_at	15686.81	2.44E-04
201018_at	12222.31	2.44E-04
201019_s_at	49610.48	2.44E-04
201020_at	18870.59	2.44E-04
201021_s_at	228035.02	2.44E-04
201022_s_at	359915.30	2.44E-04
201023_at	77444.52	2.44E-04
201024_x_at	19200.89	2.44E-04
201025_at	4302.28	2.44E-04
201026_at	3436.36	4.61E-02
201027_s_at	9227.43	4.15E-03
201028_s_at	39654.42	2.44E-04
201029_s_at	72636.84	2.44E-04
201030_x_at	170530.60	2.44E-04
201031_s_at	68861.58	2.44E-04
201032_at	131969.20	2.44E-04
201033_x_at	1101976.00	2.44E-04
201034_at	41917.87	2.44E-04
201035_s_at	24445.67	1.86E-02
201036_s_at	16733.66	1.95E-03
201037_at	112303.30	2.44E-04
201038_s_at	15341.97	7.32E-04
201039_s_at	16049.35	1.22E-03
201040_at	8851.50	8.06E-03
201041_s_at	6060.84	2.93E-03
201042_at	3376.17	1.95E-01
201043_s_at	31752.75	2.44E-04
201044_x_at	283.98	8.88E-01
201045_s_at	468.71	5.68E-01
201046_s_at	30522.04	1.07E-02
201047_x_at	75719.10	2.44E-04
201048_x_at	7471.97	5.86E-03
201049_s_at	991262.40	2.44E-04
201050_at	9150.26	4.15E-03
201051_at	76498.23	2.44E-04
201052_s_at	49779.49	2.44E-04
201053_s_at	34092.80	1.95E-03
201054_at	74228.38	2.44E-04
201055_s_at	36792.75	2.44E-04
201056_at	6547.97	7.32E-04
201057_s_at	14917.91	2.44E-04
201058_s_at	446.17	7.54E-01
201059_at	51049.46	2.44E-04
201060_x_at	6625.87	1.22E-03
201061_s_at	9615.44	4.15E-03
201062_at	134.40	6.96E-01
