^SAMPLE = GSM1017492
AFFX-TrpnX-3_at	131.64	5.45E-01
AFFX-r2-Ec-bioB-5_at	20503.70	2.44E-04
AFFX-r2-Ec-bioB-M_at	23086.04	2.44E-04
AFFX-r2-Ec-bioB-3_at	20724.11	2.44E-04
AFFX-r2-Ec-bioC-5_at	56140.62	2.44E-04
AFFX-r2-Ec-bioC-3_at	62692.32	2.44E-04
AFFX-r2-Ec-bioD-5_at	229195.95	2.44E-04
AFFX-r2-Ec-bioD-3_at	278672.34	2.44E-04
AFFX-r2-P1-cre-5_at	627815.10	2.44E-04
AFFX-r2-P1-cre-3_at	820970.25	2.44E-04
AFFX-r2-Bs-dap-5_at	20552.63	2.44E-04
AFFX-r2-Bs-dap-M_at	36168.63	2.44E-04
AFFX-r2-Bs-dap-3_at	40591.09	2.44E-04
AFFX-r2-Bs-lys-5_at	2814.31	2.44E-04
AFFX-r2-Bs-lys-M_at	2957.73	7.32E-04
AFFX-r2-Bs-lys-3_at	3458.37	7.32E-04
AFFX-r2-Bs-phe-5_at	4813.98	2.44E-04
AFFX-r2-Bs-phe-M_at	4351.45	2.44E-04
AFFX-r2-Bs-phe-3_at	6638.34	7.32E-04
AFFX-r2-Bs-thr-3_s_at	12323.32	1.95E-03
AFFX-r2-Bs-thr-M_s_at	9449.39	1.95E-03
AFFX-r2-Bs-thr-5_s_at	5233.51	2.44E-04
AFFX-HUMISGF3A/M97935_5_at	6038.02	6.62E-04
AFFX-HUMISGF3A/M97935_MA_at	10412.27	2.25E-04
AFFX-HUMISGF3A/M97935_MB_at	10300.90	4.43E-05
AFFX-HUMISGF3A/M97935_3_at	34951.07	5.17E-05
AFFX-HUMRGE/M10098_5_at	677176.60	4.43E-05
AFFX-HUMRGE/M10098_M_at	167610.61	4.43E-05
AFFX-HUMRGE/M10098_3_at	56603.98	5.17E-05
AFFX-HUMGAPDH/M33197_5_at	663693.10	4.43E-05
AFFX-HUMGAPDH/M33197_M_at	595343.10	4.43E-05
AFFX-HUMGAPDH/M33197_3_at	615628.70	4.43E-05
AFFX-HSAC07/X00351_5_at	500136.03	4.43E-05
AFFX-HSAC07/X00351_M_at	547639.56	4.43E-05
AFFX-HSAC07/X00351_3_at	625749.50	4.43E-05
AFFX-M27830_5_at	48257.42	4.43E-05
AFFX-M27830_M_at	89593.23	2.02E-03
AFFX-M27830_3_at	1209.29	3.83E-01
AFFX-hum_alu_at	719464.30	2.61E-13
1007_s_at	35210.44	1.14E-03
1053_at	21732.56	2.66E-04
117_at	1072.26	1.93E-02
121_at	13455.79	1.35E-03
1255_g_at	203.63	3.98E-01
1294_at	5112.40	1.14E-03
1316_at	1538.26	5.64E-03
1320_at	2203.29	7.38E-02
1405_i_at	137.53	7.25E-01
1431_at	541.61	1.49E-02
1438_at	1551.98	1.17E-01
1487_at	8920.15	3.52E-02
1494_f_at	2619.18	1.49E-02
1598_g_at	66672.47	2.19E-04
160020_at	12783.62	3.07E-03
1729_at	7856.74	2.66E-04
1773_at	7271.93	8.69E-03
177_at	1859.82	5.62E-04
179_at	9163.14	1.28E-01
1861_at	15817.16	2.19E-04
200000_s_at	36524.40	2.44E-04
200001_at	150721.42	1.22E-03
200002_at	527118.10	2.44E-04
200003_s_at	715119.40	2.44E-04
200004_at	310172.72	2.44E-04
200005_at	102844.63	2.44E-04
200006_at	300354.90	2.44E-04
200007_at	170413.14	2.44E-04
200008_s_at	100955.93	2.44E-04
200009_at	191042.00	2.44E-04
200010_at	409099.22	2.44E-04
200011_s_at	49016.58	2.44E-04
200012_x_at	364646.80	2.44E-04
200013_at	647617.94	2.44E-04
200014_s_at	165150.39	2.44E-04
200015_s_at	179312.20	7.32E-04
200016_x_at	593864.25	2.44E-04
200017_at	500571.06	2.44E-04
200018_at	607295.20	2.44E-04
200019_s_at	363301.10	2.44E-04
200020_at	79138.48	2.44E-04
200021_at	522114.40	7.32E-04
200022_at	486623.60	2.44E-04
200023_s_at	240159.10	2.44E-04
200024_at	430947.25	2.44E-04
200025_s_at	551402.80	2.44E-04
200026_at	445965.12	2.44E-04
200027_at	137720.47	2.44E-04
200028_s_at	75572.63	2.44E-04
200029_at	455235.60	2.44E-04
200030_s_at	347434.34	2.44E-04
200031_s_at	578170.50	2.44E-04
200032_s_at	609500.56	2.44E-04
200033_at	274825.20	2.44E-04
200034_s_at	519122.78	2.44E-04
200035_at	11867.99	2.44E-04
200036_s_at	333605.56	2.44E-04
200037_s_at	229911.92	2.44E-04
200038_s_at	551712.94	2.44E-04
200039_s_at	144922.52	2.44E-04
200040_at	131210.60	2.44E-04
200041_s_at	155043.90	2.44E-04
200042_at	44381.32	2.44E-04
200043_at	361384.50	2.44E-04
200044_at	90232.38	2.44E-04
200045_at	51709.88	2.44E-04
200046_at	140828.89	2.44E-04
200047_s_at	186604.75	2.44E-04
200048_s_at	161914.98	2.44E-04
200049_at	16548.70	2.44E-04
200050_at	81871.30	7.32E-04
200051_at	9378.09	2.44E-04
200052_s_at	92365.99	2.44E-04
200053_at	26319.90	1.22E-03
200054_at	29334.47	2.44E-04
200055_at	52448.13	2.44E-04
200056_s_at	44467.78	2.44E-04
200057_s_at	226078.05	2.44E-04
200058_s_at	46981.67	2.44E-04
200059_s_at	378314.28	2.44E-04
200060_s_at	60547.05	2.44E-04
200061_s_at	574762.60	2.44E-04
200062_s_at	562549.25	2.44E-04
200063_s_at	527029.56	2.44E-04
200064_at	390892.78	2.44E-04
200065_s_at	228347.77	2.44E-04
200066_at	34354.66	2.44E-04
200067_x_at	126959.80	2.44E-04
200068_s_at	231802.61	2.44E-04
200069_at	18173.42	2.44E-04
200070_at	4503.43	1.07E-02
200071_at	69345.34	2.44E-04
200072_s_at	100139.67	2.44E-04
200073_s_at	167283.47	2.44E-04
200074_s_at	331306.44	2.44E-04
200075_s_at	50556.25	2.44E-04
200076_s_at	26289.72	2.44E-04
200077_s_at	421465.06	2.44E-04
200078_s_at	66663.30	2.44E-04
200079_s_at	67897.05	2.44E-04
200080_s_at	372054.75	2.44E-04
200081_s_at	496774.84	2.44E-04
200082_s_at	466815.60	2.44E-04
200083_at	60415.71	1.22E-03
200084_at	196796.48	2.44E-04
200085_s_at	206076.16	2.44E-04
200086_s_at	120788.06	2.44E-04
200087_s_at	257127.28	2.44E-04
200088_x_at	584895.25	2.44E-04
200089_s_at	281704.66	2.44E-04
200090_at	73435.77	7.32E-04
200091_s_at	411168.75	2.44E-04
200092_s_at	570839.70	2.44E-04
200093_s_at	267491.84	2.44E-04
200094_s_at	174725.53	2.44E-04
200095_x_at	734961.10	2.44E-04
200096_s_at	193344.78	2.44E-04
200097_s_at	178680.38	2.44E-04
200098_s_at	81354.27	2.44E-04
200099_s_at	746854.60	2.44E-04
200593_s_at	57515.70	2.44E-04
200594_x_at	150007.98	2.44E-04
200595_s_at	150420.89	2.44E-04
200596_s_at	39358.25	2.44E-04
200597_at	10649.30	2.44E-04
200598_s_at	118305.81	2.44E-04
200599_s_at	226893.16	2.44E-04
200600_at	160167.89	2.44E-04
200601_at	53225.84	2.44E-04
200602_at	62155.61	2.44E-04
200603_at	210436.20	2.44E-04
200604_s_at	54458.69	2.44E-04
200605_s_at	135079.19	2.44E-04
200606_at	100035.20	2.44E-04
200607_s_at	56138.89	7.32E-04
200608_s_at	142110.55	2.44E-04
200609_s_at	196473.58	2.44E-04
200610_s_at	152655.28	2.44E-04
200611_s_at	127917.71	2.44E-04
200612_s_at	63538.39	7.32E-04
200613_at	86894.86	2.44E-04
200614_at	252031.80	2.44E-04
200615_s_at	43830.49	2.44E-04
200616_s_at	48600.04	1.22E-03
200617_at	23858.74	2.44E-04
200618_at	211238.03	2.44E-04
200619_at	27816.55	1.42E-02
200620_at	149809.55	2.44E-04
200621_at	63652.58	2.44E-04
200622_x_at	34097.02	2.44E-04
200623_s_at	18443.77	2.44E-04
200624_s_at	102708.52	2.44E-04
200625_s_at	151056.69	2.44E-04
200626_s_at	171733.72	2.44E-04
200627_at	279072.30	2.44E-04
200628_s_at	19960.25	5.62E-02
200629_at	24397.44	2.44E-04
200630_x_at	126632.39	2.44E-04
200631_s_at	124286.17	2.44E-04
200632_s_at	44820.77	2.44E-04
200633_at	592052.44	2.44E-04
200634_at	246835.08	2.44E-04
200635_s_at	16971.15	7.32E-04
200636_s_at	46350.76	2.44E-04
200637_s_at	9331.93	2.44E-04
200638_s_at	312020.53	2.44E-04
200639_s_at	231866.56	2.44E-04
200640_at	268642.20	2.44E-04
200641_s_at	271986.28	2.44E-04
200642_at	279355.53	2.44E-04
200643_at	13409.61	2.44E-04
200644_at	57961.93	7.32E-04
200645_at	182056.06	2.44E-04
200646_s_at	6684.50	7.32E-04
200647_x_at	112299.88	2.44E-04
200648_s_at	15209.74	2.44E-04
200649_at	13151.34	2.44E-04
200650_s_at	668195.10	2.44E-04
200651_at	556612.44	2.44E-04
200652_at	139453.66	2.44E-04
200653_s_at	176576.92	2.44E-04
200654_at	188138.30	5.86E-03
200655_s_at	140404.55	2.44E-04
200656_s_at	90183.71	2.44E-04
200657_at	298263.66	2.44E-04
200658_s_at	85418.63	2.44E-04
200659_s_at	23965.35	2.44E-04
200660_at	178463.39	1.22E-03
200661_at	56642.78	2.44E-04
200662_s_at	225696.69	2.44E-04
200663_at	199834.11	2.44E-04
200664_s_at	42079.39	1.22E-03
200665_s_at	807.43	2.19E-01
200666_s_at	67788.95	2.44E-04
200667_at	84515.91	2.44E-04
200668_s_at	182536.33	2.44E-04
200669_s_at	99789.02	2.44E-04
200670_at	35431.00	2.44E-04
200671_s_at	7637.99	1.07E-02
200672_x_at	19833.69	2.44E-04
200673_at	233396.38	2.44E-04
200674_s_at	481346.47	2.44E-04
200675_at	100805.56	2.44E-04
200676_s_at	10095.81	2.44E-04
200677_at	323404.72	2.44E-04
200678_x_at	37224.47	7.32E-04
200679_x_at	99622.81	2.44E-04
200680_x_at	329545.30	2.44E-04
200681_at	272360.47	2.44E-04
200682_s_at	113915.58	2.44E-04
200683_s_at	43112.55	2.44E-04
200684_s_at	26362.21	2.44E-04
200685_at	10532.60	2.44E-04
200686_s_at	144952.84	2.44E-04
200687_s_at	24651.01	7.32E-04
200688_at	3584.14	3.03E-02
200689_x_at	419618.50	2.44E-04
200690_at	14828.45	1.22E-03
200691_s_at	75026.77	2.44E-04
200692_s_at	46927.73	2.44E-04
200693_at	337744.34	2.44E-04
200694_s_at	67102.88	2.44E-04
200695_at	12718.82	7.32E-04
200696_s_at	28566.56	1.22E-03
200697_at	40839.77	2.44E-04
200698_at	126466.51	2.44E-04
200699_at	57784.43	2.44E-04
200700_s_at	141360.03	2.44E-04
200701_at	131183.90	2.44E-04
200702_s_at	17682.93	2.44E-04
200703_at	293193.28	2.44E-04
200704_at	110123.58	2.44E-04
200705_s_at	347566.20	2.44E-04
200706_s_at	64994.87	2.44E-04
200707_at	18026.42	2.44E-04
200708_at	27973.22	2.44E-04
200709_at	173996.56	2.44E-04
200710_at	25536.51	1.22E-03
200711_s_at	85813.13	2.44E-04
200712_s_at	90876.56	2.44E-04
200713_s_at	200366.92	2.44E-04
200714_x_at	24587.29	7.32E-04
200715_x_at	240200.92	2.44E-04
200716_x_at	579045.25	2.44E-04
200717_x_at	566190.40	2.44E-04
200718_s_at	540990.70	2.44E-04
200719_at	7020.06	2.44E-04
200720_s_at	41441.72	2.44E-04
200721_s_at	24242.23	7.32E-04
200722_s_at	43596.93	2.44E-04
200723_s_at	192741.05	2.44E-04
200724_at	1958.28	6.76E-02
200725_x_at	350227.40	2.44E-04
200726_at	228512.58	2.44E-04
200727_s_at	34174.04	7.32E-04
200728_at	102430.45	2.44E-04
200729_s_at	100876.78	2.44E-04
200730_s_at	69732.05	2.44E-04
200731_s_at	52419.96	2.44E-04
200732_s_at	84161.83	2.44E-04
200733_s_at	205355.61	2.44E-04
200734_s_at	31039.77	2.44E-04
200735_x_at	374028.50	2.44E-04
200736_s_at	226929.58	2.44E-04
200737_at	143715.61	2.44E-04
200738_s_at	422946.28	2.44E-04
200739_s_at	40617.34	2.44E-04
200740_s_at	208707.86	2.44E-04
200741_s_at	582254.20	2.44E-04
200742_s_at	15178.05	2.44E-04
200743_s_at	37556.11	2.44E-04
200744_s_at	74852.77	2.44E-04
200745_s_at	88665.56	2.44E-04
200746_s_at	94126.00	2.44E-04
200747_s_at	15840.10	4.15E-03
200748_s_at	407144.40	2.44E-04
200749_at	80522.95	2.44E-04
200750_s_at	223332.90	2.44E-04
200751_s_at	146551.58	2.44E-04
200752_s_at	8486.61	7.32E-04
200753_x_at	66826.74	2.44E-04
200754_x_at	161981.34	2.44E-04
200755_s_at	82031.77	2.44E-04
200756_x_at	66047.33	2.44E-04
200757_s_at	70940.77	2.44E-04
200758_s_at	23971.00	2.44E-04
200759_x_at	36379.00	2.44E-04
200760_s_at	117811.57	2.44E-04
200761_s_at	147075.08	2.44E-04
200762_at	164801.89	2.44E-04
200763_s_at	579314.75	2.44E-04
200764_s_at	63519.46	2.44E-04
200765_x_at	142448.83	2.44E-04
200766_at	52427.36	2.44E-04
200767_s_at	5739.16	2.44E-04
200768_s_at	53337.74	2.44E-04
200769_s_at	15021.20	1.95E-03
200770_s_at	19246.49	2.44E-04
200771_at	50334.84	2.44E-04
200772_x_at	146274.52	2.44E-04
200773_x_at	226391.45	2.44E-04
200774_at	171710.89	2.44E-04
200775_s_at	257758.03	2.44E-04
200776_s_at	194659.47	2.44E-04
200777_s_at	188834.89	2.44E-04
200778_s_at	126344.16	2.44E-04
200779_at	67688.20	2.44E-04
200780_x_at	316765.60	2.44E-04
200781_s_at	435115.20	2.44E-04
200782_at	262662.90	2.44E-04
200783_s_at	41736.78	2.44E-04
200784_s_at	164.97	9.44E-01
200785_s_at	628.16	4.32E-01
200786_at	169538.06	2.44E-04
200787_s_at	42661.13	2.44E-04
200788_s_at	88480.18	2.44E-04
200789_at	23653.07	1.86E-02
200790_at	96755.77	2.44E-04
200791_s_at	71319.11	2.44E-04
200792_at	146162.02	2.44E-04
200793_s_at	24681.07	1.22E-03
200794_x_at	140397.60	2.44E-04
200795_at	640.99	5.62E-02
200796_s_at	10420.82	4.15E-03
200797_s_at	86049.13	2.44E-04
200798_x_at	74602.84	2.44E-04
200799_at	84924.06	2.44E-04
200800_s_at	36711.46	2.44E-04
200801_x_at	736332.94	2.44E-04
200802_at	87679.34	2.44E-04
200803_s_at	148965.64	2.44E-04
200804_at	124861.34	2.44E-04
200805_at	22687.01	2.44E-04
200806_s_at	239654.75	2.44E-04
200807_s_at	506539.90	2.44E-04
200808_s_at	8251.06	2.44E-04
200809_x_at	483128.00	2.44E-04
200810_s_at	35164.16	2.44E-04
200811_at	18675.63	1.42E-02
200812_at	101531.13	2.44E-04
200813_s_at	16788.68	1.22E-03
200814_at	96793.86	2.44E-04
200815_s_at	21591.91	2.44E-04
200816_s_at	45010.37	2.44E-04
200817_x_at	791665.94	2.44E-04
200818_at	114355.25	2.44E-04
200819_s_at	538815.10	2.44E-04
200820_at	87027.47	2.44E-04
200821_at	90932.66	2.44E-04
200822_x_at	167075.05	2.44E-04
200823_x_at	417460.06	2.44E-04
200824_at	61515.95	2.44E-04
200825_s_at	38141.82	2.44E-04
200826_at	300403.34	2.44E-04
200827_at	20026.92	1.22E-03
200828_s_at	87931.47	2.44E-04
200829_x_at	78917.73	2.44E-04
200830_at	137268.45	2.44E-04
200831_s_at	54875.48	1.95E-03
200832_s_at	127285.46	2.44E-04
200833_s_at	127748.91	2.44E-04
200834_s_at	585464.94	2.44E-04
200835_s_at	3227.70	3.04E-01
200836_s_at	8371.94	5.62E-02
200837_at	102064.20	2.44E-04
200838_at	80161.15	1.95E-03
200839_s_at	117299.10	2.44E-04
200840_at	267070.44	2.44E-04
200841_s_at	20171.13	2.44E-04
200842_s_at	62897.57	2.44E-04
200843_s_at	29438.11	2.44E-04
200844_s_at	170567.75	2.44E-04
200845_s_at	176658.50	2.44E-04
200846_s_at	122943.63	2.44E-04
200847_s_at	154372.77	2.44E-04
200848_at	41276.79	2.44E-04
200849_s_at	30330.70	2.44E-04
200850_s_at	81494.60	2.44E-04
200851_s_at	47157.98	2.93E-03
200852_x_at	29797.73	2.93E-03
200853_at	348704.10	7.32E-04
200854_at	14656.06	2.44E-04
200855_at	9187.92	2.44E-04
200856_x_at	9815.39	2.44E-04
200857_s_at	10268.27	2.93E-03
200858_s_at	343769.25	2.44E-04
200859_x_at	37204.26	7.32E-04
200860_s_at	38943.65	2.44E-04
200861_at	8694.36	4.15E-03
200862_at	28521.29	2.44E-04
200863_s_at	106821.64	2.44E-04
200864_s_at	21547.36	2.44E-04
200865_at	146.31	6.66E-01
200866_s_at	88996.47	7.32E-04
200867_at	26889.92	2.44E-04
200868_s_at	35120.10	7.32E-04
200869_at	553425.60	2.44E-04
200870_at	188068.88	2.44E-04
200871_s_at	135517.16	2.44E-04
200872_at	418605.56	2.44E-04
200873_s_at	229319.86	2.44E-04
200874_s_at	8355.15	2.44E-04
200875_s_at	43105.50	2.44E-04
200876_s_at	248028.64	2.44E-04
200877_at	223762.86	2.44E-04
200878_at	57143.04	2.44E-04
200879_s_at	2261.56	1.86E-02
200880_at	120149.00	2.44E-04
200881_s_at	193434.72	2.44E-04
200882_s_at	84707.20	2.44E-04
200883_at	57082.24	2.44E-04
200884_at	9915.04	5.86E-03
200885_at	102231.23	7.32E-04
200886_s_at	309357.90	2.44E-04
200887_s_at	48132.35	2.44E-04
200888_s_at	335362.84	2.44E-04
200889_s_at	123720.24	2.44E-04
200890_s_at	63041.09	2.44E-04
200891_s_at	341800.56	2.44E-04
200892_s_at	79632.68	2.44E-04
200893_at	193761.66	2.44E-04
200894_s_at	10323.94	2.39E-02
200895_s_at	22940.99	2.44E-04
200896_x_at	65859.46	2.44E-04
200897_s_at	114378.18	2.44E-04
200898_s_at	17725.53	7.32E-04
200899_s_at	37163.28	2.44E-04
200900_s_at	20170.84	2.44E-04
200901_s_at	24822.68	7.32E-04
200902_at	169085.95	2.44E-04
200903_s_at	48554.72	2.44E-04
200904_at	32820.33	2.44E-04
200905_x_at	91849.92	2.44E-04
200906_s_at	13280.15	2.44E-04
200907_s_at	68611.54	2.44E-04
200908_s_at	3195.57	4.61E-02
200909_s_at	445095.25	2.44E-04
200910_at	119211.56	2.44E-04
200911_s_at	55384.37	5.86E-03
200912_s_at	353349.20	2.44E-04
200913_at	10736.73	4.15E-03
200914_x_at	61188.67	2.44E-04
200915_x_at	225217.56	2.44E-04
200916_at	163158.84	2.44E-04
200917_s_at	19062.04	4.15E-03
200918_s_at	75651.13	7.32E-04
200919_at	52296.46	5.86E-03
200920_s_at	47570.76	2.44E-04
200921_s_at	54495.52	2.44E-04
200922_at	30559.86	2.44E-04
200923_at	115405.56	1.22E-03
200924_s_at	33152.52	7.32E-04
200925_at	310546.47	2.44E-04
200926_at	733179.00	2.44E-04
200927_s_at	40659.67	2.44E-04
200928_s_at	1138.46	2.44E-04
200929_at	106474.39	2.44E-04
200930_s_at	730.49	6.34E-01
200931_s_at	99159.20	2.44E-04
200932_s_at	26507.16	2.44E-04
200933_x_at	664444.90	2.44E-04
200934_at	335291.28	2.44E-04
200935_at	20577.40	2.44E-04
200936_at	479903.66	2.44E-04
200937_s_at	364453.10	2.44E-04
200938_s_at	108.37	5.34E-01
200939_s_at	118.28	8.29E-01
200940_s_at	5475.44	1.22E-03
200941_at	36164.50	2.44E-04
200942_s_at	89263.73	2.44E-04
200943_at	291102.80	2.44E-04
200944_s_at	264981.84	2.44E-04
200945_s_at	131898.42	2.44E-04
200946_x_at	27422.70	2.44E-04
200947_s_at	34410.08	1.22E-03
200948_at	43412.43	2.44E-04
200949_x_at	264750.22	2.44E-04
200950_at	108725.18	2.44E-04
200951_s_at	45.84	9.94E-01
200952_s_at	118.40	5.68E-01
200953_s_at	1699.14	3.76E-02
200954_at	22990.28	1.30E-01
200955_at	58496.18	2.44E-04
200956_s_at	26098.57	2.44E-04
200957_s_at	31701.88	2.44E-04
200958_s_at	192323.42	2.44E-04
200959_at	57628.25	2.44E-04
200960_x_at	153997.58	1.22E-03
200961_at	32773.55	7.32E-04
200962_at	29388.86	7.32E-04
200963_x_at	522451.28	2.44E-04
200964_at	89377.07	2.44E-04
200965_s_at	33707.52	2.44E-04
200966_x_at	283231.94	2.44E-04
200967_at	225550.69	2.44E-04
200968_s_at	96669.11	2.44E-04
200969_at	50218.08	2.44E-04
200970_s_at	39323.43	1.22E-03
200971_s_at	138092.48	2.44E-04
200972_at	83026.30	2.44E-04
200973_s_at	46736.27	2.44E-04
200974_at	4636.29	5.86E-03
200975_at	94407.24	2.44E-04
200976_s_at	84048.56	2.44E-04
200977_s_at	125547.90	2.44E-04
200978_at	166181.47	2.44E-04
200979_at	11313.54	2.44E-04
200980_s_at	50432.04	2.93E-03
200981_x_at	314488.70	2.44E-04
200982_s_at	49132.25	2.44E-04
200983_x_at	187481.64	2.44E-04
200984_s_at	170134.16	2.44E-04
200985_s_at	187215.95	2.44E-04
200986_at	75.09	8.88E-01
200987_x_at	34908.77	2.44E-04
200988_s_at	9519.12	2.44E-04
200989_at	407926.66	2.44E-04
200990_at	39156.49	7.32E-04
200991_s_at	46000.18	7.32E-04
200992_at	107146.30	2.44E-04
200993_at	93840.17	2.44E-04
200994_at	92872.38	2.44E-04
200995_at	25827.13	1.95E-03
200996_at	220944.05	2.44E-04
200997_at	50293.75	2.44E-04
200998_s_at	71732.75	2.44E-04
200999_s_at	76924.02	2.44E-04
201000_at	30351.50	1.42E-02
201001_s_at	67903.94	2.44E-04
201002_s_at	73085.17	2.44E-04
201003_x_at	31869.01	2.44E-04
201004_at	129891.34	2.44E-04
201005_at	87469.13	2.44E-04
201006_at	3637.25	5.62E-02
201007_at	80215.84	2.44E-04
201008_s_at	154764.77	2.44E-04
201009_s_at	109017.90	2.44E-04
201010_s_at	174389.31	2.44E-04
201011_at	49378.46	7.32E-04
201012_at	337682.60	2.44E-04
201013_s_at	116486.63	2.44E-04
201014_s_at	105203.40	2.44E-04
201015_s_at	8582.71	7.32E-04
201016_at	74967.27	2.44E-04
201017_at	41552.45	2.44E-04
201018_at	39815.71	7.32E-04
201019_s_at	152880.14	2.44E-04
201020_at	29640.23	2.44E-04
201021_s_at	233438.64	2.44E-04
201022_s_at	312921.56	2.44E-04
201023_at	108030.89	2.44E-04
201024_x_at	35064.62	2.44E-04
201025_at	11049.97	2.44E-04
201026_at	4944.34	2.93E-03
201027_s_at	14947.89	1.95E-03
201028_s_at	108076.91	2.44E-04
201029_s_at	197669.77	2.44E-04
201030_x_at	294892.16	2.44E-04
201031_s_at	155320.47	2.44E-04
201032_at	41053.75	2.44E-04
201033_x_at	594917.20	2.44E-04
201034_at	104578.45	2.44E-04
201035_s_at	17714.86	1.95E-03
201036_s_at	51612.28	2.44E-04
201037_at	83353.55	2.44E-04
201038_s_at	14275.25	1.22E-03
201039_s_at	23206.38	7.32E-04
201040_at	9998.20	1.07E-02
201041_s_at	30930.05	2.44E-04
201042_at	93883.77	2.44E-04
201043_s_at	21893.65	2.44E-04
201044_x_at	1068.43	1.95E-01
201045_s_at	964.68	2.74E-01
201046_s_at	26837.97	2.39E-02
201047_x_at	62712.82	2.44E-04
201048_x_at	7482.26	3.03E-02
201049_s_at	667600.80	2.44E-04
201050_at	16685.52	4.15E-03
201051_at	46676.35	2.44E-04
201052_s_at	31699.19	2.44E-04
201053_s_at	39188.25	7.32E-04
201054_at	87060.27	2.44E-04
201055_s_at	14274.28	2.44E-04
201056_at	5983.65	1.95E-03
201057_s_at	11327.62	2.44E-04
201058_s_at	43933.60	7.32E-04
201059_at	45633.42	2.44E-04
201060_x_at	9395.11	7.32E-04
201061_s_at	6340.97	1.95E-03
201062_at	52.58	9.05E-01
201063_at	141869.47	2.44E-04
