^SAMPLE = GSM1017497
200090_at	47180.28	2.44E-04
200091_s_at	460622.66	2.44E-04
200092_s_at	860561.06	2.44E-04
200093_s_at	363482.40	2.44E-04
200094_s_at	567083.06	2.44E-04
200095_x_at	814219.90	2.44E-04
200096_s_at	143227.61	2.44E-04
200097_s_at	139579.83	2.44E-04
200098_s_at	141533.61	2.44E-04
200099_s_at	909920.70	2.44E-04
200593_s_at	67306.95	2.44E-04
200594_x_at	169269.56	2.44E-04
200595_s_at	214706.77	2.44E-04
200596_s_at	80100.96	2.44E-04
200597_at	24682.69	2.44E-04
200598_s_at	215478.89	2.44E-04
200599_s_at	401841.60	2.44E-04
200600_at	170110.11	2.44E-04
200601_at	20172.46	2.44E-04
200602_at	146527.55	2.44E-04
200603_at	226489.83	2.44E-04
200604_s_at	81502.52	2.44E-04
200605_s_at	213254.05	2.44E-04
200606_at	1676.17	1.50E-01
200607_s_at	24571.70	7.32E-04
200608_s_at	64678.11	2.44E-04
200609_s_at	53549.01	7.32E-04
200610_s_at	255208.40	2.44E-04
200611_s_at	42997.20	2.44E-04
200612_s_at	39410.12	2.44E-04
200613_at	66858.20	2.44E-04
200614_at	292687.60	2.44E-04
200615_s_at	37835.64	2.44E-04
200616_s_at	43195.60	7.32E-04
200617_at	26318.63	2.44E-04
200618_at	65891.06	2.44E-04
200619_at	21924.81	1.42E-02
200620_at	97979.10	2.44E-04
200621_at	100496.37	2.44E-04
200622_x_at	8051.79	4.15E-03
200623_s_at	5460.26	2.93E-03
200624_s_at	154085.19	2.44E-04
200625_s_at	58532.38	2.44E-04
200626_s_at	230979.23	2.44E-04
200627_at	369065.90	2.44E-04
200628_s_at	202231.23	7.32E-04
200629_at	236533.47	2.44E-04
200630_x_at	118005.66	2.44E-04
200631_s_at	154964.19	2.44E-04
200632_s_at	10602.61	7.32E-04
200633_at	771768.56	2.44E-04
200634_at	229851.58	2.44E-04
200635_s_at	5069.24	1.95E-03
200636_s_at	28701.46	2.93E-03
200637_s_at	3515.47	1.95E-03
200638_s_at	121208.02	2.44E-04
200639_s_at	88119.37	2.44E-04
200640_at	123558.94	2.44E-04
200641_s_at	82912.66	2.44E-04
200642_at	278622.34	2.44E-04
200643_at	20959.69	7.32E-04
200644_at	41897.64	7.32E-04
200645_at	135054.95	2.44E-04
200646_s_at	12284.96	7.32E-04
200647_x_at	216203.92	2.44E-04
200648_s_at	12876.42	2.44E-04
200649_at	19607.33	2.44E-04
200650_s_at	742961.06	2.44E-04
200651_at	815078.50	2.44E-04
200652_at	287757.03	2.44E-04
200653_s_at	322791.34	2.44E-04
200654_at	372634.40	5.86E-03
200655_s_at	320184.06	2.44E-04
200656_s_at	173820.16	2.44E-04
200657_at	488663.84	2.44E-04
200658_s_at	81506.40	2.44E-04
200659_s_at	18538.85	2.44E-04
200660_at	204102.45	1.95E-03
200661_at	70984.06	2.44E-04
200662_s_at	308375.62	2.44E-04
200663_at	285372.90	2.44E-04
200664_s_at	23483.82	1.95E-03
200665_s_at	391.46	4.66E-01
200666_s_at	33395.61	2.44E-04
200667_at	42961.23	2.44E-04
200668_s_at	139152.95	2.44E-04
200669_s_at	71259.20	2.44E-04
200670_at	49174.85	2.44E-04
200671_s_at	12203.48	5.86E-03
200672_x_at	23218.04	2.44E-04
200673_at	210613.95	2.44E-04
200674_s_at	604900.70	2.44E-04
200675_at	150850.14	2.44E-04
200676_s_at	9058.47	2.44E-04
200677_at	127868.37	2.44E-04
200678_x_at	48943.19	2.44E-04
200679_x_at	94730.81	2.44E-04
200680_x_at	357502.25	2.44E-04
200681_at	122001.74	2.44E-04
200682_s_at	79962.63	2.44E-04
200683_s_at	32179.63	2.44E-04
200684_s_at	17285.50	2.44E-04
200685_at	14282.17	7.32E-04
200686_s_at	102416.34	2.44E-04
200687_s_at	28160.96	2.44E-04
200688_at	3397.25	1.86E-02
200689_x_at	567785.94	2.44E-04
200690_at	27317.48	2.44E-04
200691_s_at	184860.33	2.44E-04
200692_s_at	102921.77	2.44E-04
200693_at	231086.50	2.44E-04
200694_s_at	39876.68	2.44E-04
200695_at	18539.91	7.32E-04
200696_s_at	8150.82	1.07E-02
200697_at	31101.88	1.95E-03
200698_at	98315.92	2.44E-04
200699_at	50278.31	2.44E-04
200700_s_at	100198.05	2.44E-04
200701_at	29458.90	2.44E-04
200702_s_at	11276.21	2.44E-04
200703_at	221336.03	2.44E-04
200704_at	65062.17	2.44E-04
200705_s_at	576605.70	2.44E-04
200706_s_at	32646.37	7.32E-04
200707_at	34985.12	2.44E-04
200708_at	165675.95	2.44E-04
200709_at	121233.30	2.44E-04
200710_at	42251.40	2.44E-04
200711_s_at	49724.96	2.44E-04
200712_s_at	39399.93	2.44E-04
200713_s_at	85484.55	2.44E-04
200714_x_at	76616.01	2.44E-04
200715_x_at	504298.44	2.44E-04
200716_x_at	829455.40	2.44E-04
200717_x_at	832929.30	2.44E-04
200718_s_at	379571.47	2.44E-04
200719_at	9167.09	2.44E-04
200720_s_at	22660.64	2.44E-04
200721_s_at	21664.16	7.32E-04
200722_s_at	39206.90	2.44E-04
200723_s_at	169699.25	2.44E-04
200724_at	2180.48	5.86E-03
200725_x_at	626242.75	2.44E-04
200726_at	208134.45	2.44E-04
200727_s_at	29349.38	7.32E-04
200728_at	93785.74	2.44E-04
200729_s_at	102580.02	2.44E-04
200730_s_at	63396.90	2.44E-04
200731_s_at	69984.27	2.44E-04
200732_s_at	126657.56	2.44E-04
200733_s_at	196970.31	7.32E-04
200734_s_at	43252.66	2.44E-04
200735_x_at	593886.70	2.44E-04
200736_s_at	69367.81	2.44E-04
200737_at	121205.08	2.44E-04
200738_s_at	479969.00	2.44E-04
200739_s_at	19275.48	1.95E-03
200740_s_at	77982.02	2.44E-04
200741_s_at	870225.70	2.44E-04
200742_s_at	3376.87	7.32E-04
200743_s_at	6939.13	2.44E-04
200744_s_at	48779.38	2.44E-04
200745_s_at	79716.71	2.44E-04
200746_s_at	78598.98	2.44E-04
200747_s_at	11205.44	1.07E-02
200748_s_at	728200.00	2.44E-04
200749_at	108630.30	2.44E-04
200750_s_at	377231.34	2.44E-04
200751_s_at	131568.78	2.44E-04
200752_s_at	4121.70	4.15E-03
200753_x_at	73959.64	2.44E-04
200754_x_at	198148.56	2.44E-04
200755_s_at	56073.12	2.44E-04
200756_x_at	43034.55	2.44E-04
200757_s_at	57470.28	2.44E-04
200758_s_at	28549.51	7.32E-04
200759_x_at	45396.93	2.44E-04
200760_s_at	107571.84	2.44E-04
200761_s_at	185995.38	2.44E-04
200762_at	201340.00	2.44E-04
200763_s_at	920692.00	2.44E-04
200764_s_at	56995.93	2.44E-04
200765_x_at	134428.25	2.44E-04
200766_at	35178.04	2.44E-04
200767_s_at	7524.97	2.44E-04
200768_s_at	97667.97	2.44E-04
200769_s_at	21076.97	7.32E-04
200770_s_at	102259.84	2.44E-04
200771_at	276167.84	2.44E-04
200772_x_at	267967.03	2.44E-04
200773_x_at	306918.75	2.44E-04
200774_at	175553.61	2.44E-04
200775_s_at	274768.47	2.44E-04
200776_s_at	275924.47	2.44E-04
200777_s_at	303304.40	2.44E-04
200778_s_at	154537.10	2.44E-04
200779_at	217462.28	2.44E-04
200780_x_at	660546.00	2.44E-04
200781_s_at	662137.20	2.44E-04
200782_at	129937.03	2.44E-04
200783_s_at	11080.87	2.44E-04
200784_s_at	358.94	8.29E-01
200785_s_at	1015.01	3.66E-01
200786_at	172248.31	2.44E-04
200787_s_at	8463.65	2.44E-04
200788_s_at	15805.58	2.44E-04
200789_at	56950.54	5.86E-03
200790_at	304311.90	2.44E-04
200791_s_at	113675.73	2.44E-04
200792_at	146549.39	7.32E-04
200793_s_at	60953.78	2.44E-04
200794_x_at	135777.23	2.44E-04
200795_at	478.34	4.32E-01
200796_s_at	17519.39	1.22E-03
200797_s_at	121998.67	2.44E-04
200798_x_at	117845.56	2.44E-04
200799_at	253737.53	2.44E-04
200800_s_at	95777.77	2.44E-04
200801_x_at	654436.06	2.44E-04
200802_at	96686.60	2.44E-04
200803_s_at	289991.10	2.44E-04
200804_at	133309.98	2.44E-04
200805_at	53781.16	2.44E-04
200806_s_at	602390.56	2.44E-04
200807_s_at	991818.80	2.44E-04
200808_s_at	8207.86	1.22E-03
200809_x_at	729798.20	2.44E-04
200810_s_at	38432.54	2.44E-04
200811_at	19006.70	1.42E-02
200812_at	153471.89	2.44E-04
200813_s_at	10539.27	2.93E-03
200814_at	88389.41	2.44E-04
200815_s_at	14369.69	2.44E-04
200816_s_at	24819.89	2.44E-04
200817_x_at	883639.00	2.44E-04
200818_at	134720.36	2.44E-04
200819_s_at	634818.20	2.44E-04
200820_at	56186.41	2.44E-04
200821_at	85215.09	2.44E-04
200822_x_at	147837.00	2.44E-04
200823_x_at	590593.60	2.44E-04
200824_at	112265.88	2.44E-04
200825_s_at	70040.93	2.44E-04
200826_at	220500.72	2.44E-04
200827_at	28724.18	7.32E-04
200828_s_at	126989.11	2.44E-04
200829_x_at	97365.50	2.44E-04
200830_at	53506.88	2.44E-04
200831_s_at	59137.39	2.44E-04
200832_s_at	199330.47	2.44E-04
200833_s_at	100116.36	2.44E-04
200834_s_at	774150.50	2.44E-04
200835_s_at	2290.55	3.66E-01
200836_s_at	3690.69	3.04E-01
200837_at	144261.33	2.44E-04
200838_at	78414.21	1.95E-03
200839_s_at	100092.61	2.44E-04
200840_at	306796.80	2.44E-04
200841_s_at	41029.19	2.44E-04
200842_s_at	140395.90	2.44E-04
200843_s_at	87209.38	2.44E-04
200844_s_at	341204.90	2.44E-04
200845_s_at	212239.50	2.44E-04
200846_s_at	67568.21	2.44E-04
200847_s_at	139519.30	2.44E-04
200848_at	44551.57	2.44E-04
200849_s_at	34588.71	2.44E-04
200850_s_at	114067.77	2.44E-04
200851_s_at	42477.01	1.22E-03
200852_x_at	30888.50	2.93E-03
200853_at	249926.38	7.32E-04
200854_at	12821.82	2.44E-04
200855_at	6570.81	5.86E-03
200856_x_at	8569.01	2.44E-04
200857_s_at	9257.85	4.15E-03
200858_s_at	456474.62	2.44E-04
200859_x_at	38344.82	7.32E-04
200860_s_at	73113.21	2.44E-04
200861_at	21632.33	7.32E-04
200862_at	19091.69	2.44E-04
200863_s_at	85034.73	2.44E-04
200864_s_at	14247.05	2.44E-04
200865_at	141.79	7.54E-01
200866_s_at	182116.95	2.44E-04
200867_at	19897.15	2.44E-04
200868_s_at	23288.15	1.22E-03
200869_at	854002.50	2.44E-04
200870_at	174620.66	2.44E-04
200871_s_at	332802.20	2.44E-04
200872_at	325272.44	2.44E-04
200873_s_at	216066.81	2.44E-04
200874_s_at	15259.26	2.44E-04
200875_s_at	95533.49	2.44E-04
200876_s_at	166774.83	7.32E-04
200877_at	326463.30	2.44E-04
200878_at	52950.88	2.44E-04
200879_s_at	3146.01	1.95E-03
200880_at	51969.36	7.32E-04
200881_s_at	122225.13	2.44E-04
200882_s_at	154255.69	2.44E-04
200883_at	150577.60	2.44E-04
200884_at	51338.66	2.44E-04
200885_at	44380.65	7.32E-04
200886_s_at	284263.22	2.44E-04
200887_s_at	56895.27	2.44E-04
200888_s_at	464387.34	2.44E-04
200889_s_at	80898.59	2.44E-04
200890_s_at	42458.06	2.44E-04
200891_s_at	175303.22	2.44E-04
200892_s_at	78663.74	2.44E-04
200893_at	161419.84	2.44E-04
200894_s_at	13745.92	1.86E-02
200895_s_at	23911.12	7.32E-04
200896_x_at	84669.70	2.44E-04
200897_s_at	87383.95	2.44E-04
200898_s_at	16755.13	7.32E-04
200899_s_at	42065.95	2.44E-04
200900_s_at	35398.84	2.44E-04
200901_s_at	31598.71	7.32E-04
200902_at	106914.17	2.44E-04
200903_s_at	125862.67	2.44E-04
200904_at	14528.30	2.44E-04
200905_x_at	49071.62	2.44E-04
200906_s_at	11556.18	2.44E-04
200907_s_at	55218.77	2.44E-04
200908_s_at	2348.54	1.86E-02
200909_s_at	642717.30	2.44E-04
200910_at	281575.84	2.44E-04
200911_s_at	8521.58	6.76E-02
200912_s_at	173965.16	2.44E-04
200913_at	13921.55	7.32E-04
200914_x_at	37983.22	2.44E-04
200915_x_at	157646.89	2.44E-04
200916_at	51430.69	1.95E-03
200917_s_at	12294.98	8.06E-03
200918_s_at	52719.62	7.32E-04
200919_at	23976.72	5.86E-03
200920_s_at	84196.97	2.44E-04
200921_s_at	91446.24	2.44E-04
200922_at	26753.21	2.44E-04
200923_at	261186.16	1.22E-03
200924_s_at	37183.04	2.44E-04
200925_at	438701.28	2.44E-04
200926_at	1052529.10	2.44E-04
200927_s_at	29308.08	2.44E-04
200928_s_at	810.37	7.32E-04
200929_at	176626.16	2.44E-04
200930_s_at	757.22	5.00E-01
200931_s_at	65861.34	2.44E-04
200932_s_at	41630.87	7.32E-04
200933_x_at	995312.44	2.44E-04
200934_at	79736.47	2.44E-04
200935_at	11406.01	2.44E-04
200936_at	670505.25	2.44E-04
200937_s_at	428996.22	2.44E-04
200938_s_at	526.57	3.04E-01
200939_s_at	141.07	7.26E-01
200940_s_at	4068.97	1.95E-03
200941_at	30525.63	2.44E-04
200942_s_at	72818.84	2.44E-04
200943_at	155253.55	2.44E-04
200944_s_at	143651.80	2.44E-04
200945_s_at	62377.00	2.44E-04
200946_x_at	17161.07	2.44E-04
200947_s_at	20913.23	1.22E-03
200948_at	47694.75	2.44E-04
200949_x_at	459836.75	2.44E-04
200950_at	123674.18	2.44E-04
200951_s_at	135.93	8.05E-01
200952_s_at	20.89	8.50E-01
200953_s_at	27.24	9.70E-01
200954_at	35799.62	1.50E-01
200955_at	69608.02	2.44E-04
200956_s_at	21205.99	7.32E-04
200957_s_at	27107.12	2.44E-04
200958_s_at	181695.45	2.44E-04
200959_at	49576.96	2.44E-04
200960_x_at	132636.22	1.22E-03
200961_at	54592.38	2.44E-04
200962_at	16726.54	7.32E-04
200963_x_at	884540.75	2.44E-04
200964_at	107613.27	2.44E-04
200965_s_at	11939.90	2.44E-04
200966_x_at	529966.80	2.44E-04
200967_at	462579.78	2.44E-04
200968_s_at	270818.22	2.44E-04
200969_at	36035.06	2.44E-04
200970_s_at	28752.87	1.95E-03
200971_s_at	118339.70	2.44E-04
200972_at	115358.95	2.44E-04
200973_s_at	60206.36	2.44E-04
200974_at	19064.31	2.44E-04
200975_at	348901.78	2.44E-04
200976_s_at	56537.33	2.44E-04
200977_s_at	89962.02	2.44E-04
200978_at	154220.50	2.44E-04
200979_at	22513.10	2.44E-04
200980_s_at	75145.81	5.86E-03
200981_x_at	600074.56	2.44E-04
200982_s_at	19837.12	2.44E-04
200983_x_at	60711.23	2.44E-04
200984_s_at	42880.17	2.44E-04
200985_s_at	52038.14	2.44E-04
200986_at	87.58	8.70E-01
200987_x_at	37757.43	2.44E-04
200988_s_at	5526.20	2.44E-04
200989_at	268024.90	2.44E-04
200990_at	52188.18	7.32E-04
200991_s_at	52821.98	7.32E-04
200992_at	79303.31	2.44E-04
200993_at	98486.23	2.44E-04
200994_at	90112.17	2.44E-04
200995_at	31991.91	7.32E-04
200996_at	167659.69	2.44E-04
200997_at	37175.78	2.44E-04
200998_s_at	140927.92	2.44E-04
200999_s_at	237767.75	2.44E-04
201000_at	65134.36	1.22E-03
201001_s_at	40937.93	2.44E-04
201002_s_at	52117.39	2.44E-04
201003_x_at	101719.13	2.44E-04
201004_at	267850.47	2.44E-04
201005_at	19306.40	7.32E-04
201006_at	2555.71	5.62E-02
201007_at	100986.21	2.44E-04
201008_s_at	109090.54	2.44E-04
201009_s_at	94133.96	2.44E-04
201010_s_at	117533.73	2.44E-04
201011_at	76902.53	2.44E-04
201012_at	208085.64	2.44E-04
201013_s_at	101800.81	2.44E-04
201014_s_at	76975.09	2.44E-04
201015_s_at	63576.77	2.44E-04
201016_at	33576.25	7.32E-04
201017_at	33929.63	2.44E-04
201018_at	52265.43	2.44E-04
201019_s_at	87618.98	2.44E-04
201020_at	17163.50	2.44E-04
201021_s_at	161656.75	2.44E-04
201022_s_at	173067.80	2.44E-04
201023_at	112111.95	2.44E-04
201024_x_at	34799.57	2.44E-04
201025_at	8780.05	2.44E-04
201026_at	3322.81	4.15E-03
201027_s_at	13901.62	7.32E-04
201028_s_at	164230.31	2.44E-04
201029_s_at	270285.70	2.44E-04
201030_x_at	474910.53	2.44E-04
201031_s_at	105295.42	2.44E-04
201032_at	24536.10	2.44E-04
201033_x_at	781685.44	2.44E-04
201034_at	58106.91	2.44E-04
201035_s_at	18011.90	2.44E-04
201036_s_at	41549.02	2.44E-04
201037_at	93324.58	2.44E-04
201038_s_at	22451.92	2.44E-04
201039_s_at	19007.71	2.44E-04
201040_at	4876.98	1.86E-02
201041_s_at	109027.63	2.44E-04
201042_at	2054.97	2.46E-01
201043_s_at	46196.23	2.44E-04
201044_x_at	8883.52	7.32E-04
201045_s_at	303.01	5.34E-01
201046_s_at	30455.84	1.07E-02
201047_x_at	30634.71	2.44E-04
201048_x_at	2331.70	5.62E-02
201049_s_at	904942.70	2.44E-04
201050_at	12335.25	1.95E-03
201051_at	78065.25	2.44E-04
201052_s_at	42993.80	7.32E-04
201053_s_at	35237.95	1.95E-03
201054_at	86328.70	2.44E-04
201055_s_at	26373.48	2.44E-04
201056_at	7983.55	7.32E-04
201057_s_at	12501.56	2.44E-04
201058_s_at	87.07	9.44E-01
201059_at	26356.59	1.22E-03
201060_x_at	42465.09	7.32E-04
201061_s_at	47715.72	7.32E-04
201062_at	54.54	7.81E-01
201063_at	116453.40	2.44E-04
201064_s_at	81800.71	2.44E-04
